index,level_0,country,year,month,gwh,indicator
6385,2969,AUT,2012,9,5200.0,Consumption
6387,2970,BEL,2012,9,6457.0,Consumption
6388,2971,BGR,2012,9,2285.0,Consumption
6389,2972,CYP,2012,9,405.0,Consumption
6390,2973,CZE,2012,9,4714.0,Consumption
6391,2974,DEU,2012,9,37118.0,Consumption
6392,2975,DNK,2012,9,2639.0,Consumption
6393,2976,EST,2012,9,619.0,Consumption
6395,2977,ESP,2012,9,20567.0,Consumption
6397,2978,FIN,2012,9,6277.0,Consumption
6398,2979,FRA,2012,9,32756.0,Consumption
6399,2980,HRV,2012,9,1437.0,Consumption
6400,2981,HUN,2012,9,3159.0,Consumption
6401,2982,IRL,2012,9,1981.0,Consumption
6402,2983,ISL,2012,9,1396.0,Consumption
6403,2984,ITA,2012,9,26404.0,Consumption
6404,2985,LTU,2012,9,833.0,Consumption
6405,2986,LUX,2012,9,504.0,Consumption
6406,2987,LVA,2012,9,579.0,Consumption
6409,2988,MLT,2012,9,191.0,Consumption
6410,2989,NLD,2012,9,8871.0,Consumption
6411,2990,NOR,2012,9,8980.0,Consumption
6412,2991,POL,2012,9,11220.0,Consumption
6413,2992,PRT,2012,9,3282.0,Consumption
6414,2993,ROU,2012,9,3537.0,Consumption
6416,2994,SWE,2012,9,10182.0,Consumption
6417,2995,SVN,2012,9,1067.0,Consumption
6418,2996,SVK,2012,9,1997.0,Consumption
6419,2997,TUR,2012,9,18876.0,Consumption
6423,2998,AUT,2012,9,1738.0,Imports
6425,2999,BEL,2012,9,1283.0,Imports
6426,3000,BGR,2012,9,138.0,Imports
6427,3001,CYP,2012,9,0.0,Imports
6428,3002,CZE,2012,9,727.0,Imports
6429,3003,DEU,2012,9,3457.0,Imports
6430,3004,DNK,2012,9,1314.0,Imports
6431,3005,EST,2012,9,180.0,Imports
6433,3006,ESP,2012,9,488.0,Imports
6435,3007,FIN,2012,9,1706.0,Imports
6436,3008,FRA,2012,9,611.0,Imports
6437,3009,HRV,2012,9,865.0,Imports
6438,3010,HUN,2012,9,1294.0,Imports
6439,3011,IRL,2012,9,98.0,Imports
6440,3012,ISL,2012,9,0.0,Imports
6441,3013,ITA,2012,9,3303.0,Imports
6442,3014,LTU,2012,9,547.0,Imports
6443,3015,LUX,2012,9,571.0,Imports
6444,3016,LVA,2012,9,436.0,Imports
6447,3017,MLT,2012,9,0.0,Imports
6448,3018,NLD,2012,9,2712.0,Imports
6449,3019,NOR,2012,9,65.0,Imports
6450,3020,POL,2012,9,720.0,Imports
6451,3021,PRT,2012,9,839.0,Imports
6452,3022,ROU,2012,9,83.0,Imports
6454,3023,SWE,2012,9,1110.0,Imports
6455,3024,SVN,2012,9,513.0,Imports
6456,3025,SVK,2012,9,970.0,Imports
6457,3026,TUR,2012,9,534.0,Imports
6499,3027,AUT,2012,10,5629.0,Consumption
6501,3028,BEL,2012,10,6766.0,Consumption
6502,3029,BGR,2012,10,2419.0,Consumption
6503,3030,CYP,2012,10,341.0,Consumption
6504,3031,CZE,2012,10,5381.0,Consumption
6505,3032,DEU,2012,10,40474.0,Consumption
6506,3033,DNK,2012,10,2930.0,Consumption
6507,3034,EST,2012,10,711.0,Consumption
6509,3035,ESP,2012,10,20585.0,Consumption
6511,3036,FIN,2012,10,7177.0,Consumption
6512,3037,FRA,2012,10,37926.0,Consumption
6513,3038,HRV,2012,10,1437.0,Consumption
6514,3039,HUN,2012,10,3315.0,Consumption
6515,3040,IRL,2012,10,2190.0,Consumption
6516,3041,ISL,2012,10,1396.0,Consumption
6517,3042,ITA,2012,10,26780.0,Consumption
6518,3043,LTU,2012,10,914.0,Consumption
6519,3044,LUX,2012,10,555.0,Consumption
6520,3045,LVA,2012,10,644.0,Consumption
6523,3046,MLT,2012,10,182.0,Consumption
6524,3047,NLD,2012,10,9822.0,Consumption
6525,3048,NOR,2012,10,10943.0,Consumption
6526,3049,POL,2012,10,12279.0,Consumption
6527,3050,PRT,2012,10,3243.0,Consumption
6528,3051,ROU,2012,10,3938.0,Consumption
6530,3052,SWE,2012,10,11991.0,Consumption
6531,3053,SVN,2012,10,1120.0,Consumption
6532,3054,SVK,2012,10,2256.0,Consumption
6533,3055,TUR,2012,10,17190.0,Consumption
6537,3056,AUT,2012,10,1910.0,Imports
6539,3057,BEL,2012,10,2118.0,Imports
6540,3058,BGR,2012,10,238.0,Imports
6541,3059,CYP,2012,10,0.0,Imports
6542,3060,CZE,2012,10,1090.0,Imports
6543,3061,DEU,2012,10,3834.0,Imports
6544,3062,DNK,2012,10,1381.0,Imports
6545,3063,EST,2012,10,180.0,Imports
6547,3064,ESP,2012,10,271.0,Imports
6549,3065,FIN,2012,10,1397.0,Imports
6550,3066,FRA,2012,10,796.0,Imports
6551,3067,HRV,2012,10,645.0,Imports
6552,3068,HUN,2012,10,1268.0,Imports
6553,3069,IRL,2012,10,56.0,Imports
6554,3070,ISL,2012,10,0.0,Imports
6555,3071,ITA,2012,10,4661.0,Imports
6556,3072,LTU,2012,10,691.0,Imports
6557,3073,LUX,2012,10,570.0,Imports
6558,3074,LVA,2012,10,444.0,Imports
6561,3075,MLT,2012,10,0.0,Imports
6562,3076,NLD,2012,10,2762.0,Imports
6563,3077,NOR,2012,10,494.0,Imports
6564,3078,POL,2012,10,933.0,Imports
6565,3079,PRT,2012,10,947.0,Imports
6566,3080,ROU,2012,10,90.0,Imports
6568,3081,SWE,2012,10,582.0,Imports
6569,3082,SVN,2012,10,617.0,Imports
6570,3083,SVK,2012,10,1090.0,Imports
6571,3084,TUR,2012,10,509.0,Imports
6613,3085,AUT,2012,11,5744.0,Consumption
6615,3086,BEL,2012,11,7030.0,Consumption
6616,3087,BGR,2012,11,2781.0,Consumption
6617,3088,CYP,2012,11,291.0,Consumption
6618,3089,CZE,2012,11,5520.0,Consumption
6619,3090,DEU,2012,11,41404.0,Consumption
6620,3091,DNK,2012,11,2992.0,Consumption
6621,3092,EST,2012,11,753.0,Consumption
6623,3093,ESP,2012,11,20848.0,Consumption
6625,3094,FIN,2012,11,7472.0,Consumption
6626,3095,FRA,2012,11,43941.0,Consumption
6627,3096,HRV,2012,11,1416.0,Consumption
6628,3097,HUN,2012,11,3343.0,Consumption
6629,3098,IRL,2012,11,2271.0,Consumption
6630,3099,ISL,2012,11,1458.0,Consumption
6631,3100,ITA,2012,11,26106.0,Consumption
6632,3101,LTU,2012,11,928.0,Consumption
6633,3102,LUX,2012,11,545.0,Consumption
6634,3103,LVA,2012,11,652.0,Consumption
6637,3104,MLT,2012,11,157.0,Consumption
6638,3105,NLD,2012,11,10209.0,Consumption
6639,3106,NOR,2012,11,11588.0,Consumption
6640,3107,POL,2012,11,12203.0,Consumption
6641,3108,PRT,2012,11,3334.0,Consumption
6642,3109,ROU,2012,11,4346.0,Consumption
6644,3110,SWE,2012,11,12473.0,Consumption
6645,3111,SVN,2012,11,1107.0,Consumption
6646,3112,SVK,2012,11,2264.0,Consumption
6647,3113,TUR,2012,11,18106.0,Consumption
6651,3114,AUT,2012,11,1925.0,Imports
6653,3115,BEL,2012,11,1920.0,Imports
6654,3116,BGR,2012,11,257.0,Imports
6655,3117,CYP,2012,11,0.0,Imports
6656,3118,CZE,2012,11,1090.0,Imports
6657,3119,DEU,2012,11,3527.0,Imports
6658,3120,DNK,2012,11,1291.0,Imports
6659,3121,EST,2012,11,228.0,Imports
6661,3122,ESP,2012,11,647.0,Imports
6663,3123,FIN,2012,11,1493.0,Imports
6664,3124,FRA,2012,11,664.0,Imports
6665,3125,HRV,2012,11,494.0,Imports
6666,3126,HUN,2012,11,1192.0,Imports
6667,3127,IRL,2012,11,40.0,Imports
6668,3128,ISL,2012,11,0.0,Imports
6669,3129,ITA,2012,11,4595.0,Imports
6670,3130,LTU,2012,11,707.0,Imports
6671,3131,LUX,2012,11,554.0,Imports
6672,3132,LVA,2012,11,298.0,Imports
6675,3133,MLT,2012,11,0.0,Imports
6676,3134,NLD,2012,11,2725.0,Imports
6677,3135,NOR,2012,11,794.0,Imports
6678,3136,POL,2012,11,718.0,Imports
6679,3137,PRT,2012,11,599.0,Imports
6680,3138,ROU,2012,11,74.0,Imports
6682,3139,SWE,2012,11,518.0,Imports
6683,3140,SVN,2012,11,498.0,Imports
6684,3141,SVK,2012,11,1039.0,Imports
6685,3142,TUR,2012,11,595.0,Imports
6727,3143,AUT,2012,12,6126.0,Consumption
6729,3144,BEL,2012,12,7412.0,Consumption
6730,3145,BGR,2012,12,3394.0,Consumption
6731,3146,CYP,2012,12,319.0,Consumption
6732,3147,CZE,2012,12,5724.0,Consumption
6733,3148,DEU,2012,12,40278.0,Consumption
6734,3149,DNK,2012,12,3248.0,Consumption
6735,3150,EST,2012,12,891.0,Consumption
6737,3151,ESP,2012,12,21928.0,Consumption
6739,3152,FIN,2012,12,8691.0,Consumption
6740,3153,FRA,2012,12,49248.0,Consumption
6741,3154,HRV,2012,12,1610.0,Consumption
6742,3155,HUN,2012,12,3499.0,Consumption
6743,3156,IRL,2012,12,2354.0,Consumption
6744,3157,ISL,2012,12,1524.0,Consumption
6745,3158,ITA,2012,12,26627.0,Consumption
6746,3159,LTU,2012,12,994.0,Consumption
6747,3160,LUX,2012,12,516.0,Consumption
6748,3161,LVA,2012,12,716.0,Consumption
6751,3162,MLT,2012,12,161.0,Consumption
6752,3163,NLD,2012,12,10731.0,Consumption
6753,3164,NOR,2012,12,14244.0,Consumption
6754,3165,POL,2012,12,12744.0,Consumption
6755,3166,PRT,2012,12,3490.0,Consumption
6756,3167,ROU,2012,12,4703.0,Consumption
6758,3168,SWE,2012,12,15153.0,Consumption
6759,3169,SVN,2012,12,1157.0,Consumption
6760,3170,SVK,2012,12,2383.0,Consumption
6761,3171,TUR,2012,12,19965.0,Consumption
6765,3172,AUT,2012,12,2232.0,Imports
6767,3173,BEL,2012,12,1739.0,Imports
6768,3174,BGR,2012,12,304.0,Imports
6769,3175,CYP,2012,12,0.0,Imports
6770,3176,CZE,2012,12,1009.0,Imports
6771,3177,DEU,2012,12,3373.0,Imports
6772,3178,DNK,2012,12,1019.0,Imports
6773,3179,EST,2012,12,238.0,Imports
6775,3180,ESP,2012,12,729.0,Imports
6777,3181,FIN,2012,12,1680.0,Imports
6778,3182,FRA,2012,12,711.0,Imports
6779,3183,HRV,2012,12,530.0,Imports
6780,3184,HUN,2012,12,1197.0,Imports
6781,3185,IRL,2012,12,103.0,Imports
6782,3186,ISL,2012,12,0.0,Imports
6783,3187,ITA,2012,12,3896.0,Imports
6784,3188,LTU,2012,12,668.0,Imports
6785,3189,LUX,2012,12,545.0,Imports
6786,3190,LVA,2012,12,292.0,Imports
6789,3191,MLT,2012,12,0.0,Imports
6790,3192,NLD,2012,12,2941.0,Imports
6791,3193,NOR,2012,12,1028.0,Imports
6792,3194,POL,2012,12,738.0,Imports
6793,3195,PRT,2012,12,986.0,Imports
6794,3196,ROU,2012,12,78.0,Imports
6796,3197,SWE,2012,12,1096.0,Imports
6797,3198,SVN,2012,12,551.0,Imports
6798,3199,SVK,2012,12,964.0,Imports
6799,3200,TUR,2012,12,603.0,Imports
6841,3201,AUT,2013,1,6338.0,Consumption
6843,3202,BEL,2013,1,7953.0,Consumption
6844,3203,BGR,2013,1,3495.0,Consumption
6845,3204,CYP,2013,1,343.0,Consumption
6846,3205,CZE,2013,1,6119.0,Consumption
6847,3206,DEU,2013,1,44263.0,Consumption
6848,3207,DNK,2013,1,3343.0,Consumption
6849,3208,EST,2013,1,893.0,Consumption
6851,3209,ESP,2013,1,22960.0,Consumption
6853,3210,FIN,2013,1,8690.0,Consumption
6854,3211,FRA,2013,1,53467.0,Consumption
6855,3212,HRV,2013,1,1552.0,Consumption
6856,3213,HUN,2013,1,3624.0,Consumption
6857,3214,IRL,2013,1,2412.0,Consumption
6858,3215,ISL,2013,1,1532.0,Consumption
6859,3216,ITA,2013,1,28003.0,Consumption
6860,3217,LTU,2013,1,1035.0,Consumption
6861,3218,LUX,2013,1,567.0,Consumption
6862,3219,LVA,2013,1,723.0,Consumption
6863,3220,MNE,2013,1,418.0,Consumption
6864,3221,MKD,2013,1,845.0,Consumption
6865,3222,MLT,2013,1,168.0,Consumption
6866,3223,NLD,2013,1,10367.0,Consumption
6867,3224,NOR,2013,1,14244.0,Consumption
6868,3225,POL,2013,1,13262.0,Consumption
6869,3226,PRT,2013,1,4476.0,Consumption
6870,3227,ROU,2013,1,4339.0,Consumption
6872,3228,SWE,2013,1,15185.0,Consumption
6873,3229,SVN,2013,1,1224.0,Consumption
6874,3230,SVK,2013,1,2450.0,Consumption
6875,3231,TUR,2013,1,20260.0,Consumption
6879,3232,AUT,2013,1,2386.0,Imports
6881,3233,BEL,2013,1,1872.0,Imports
6882,3234,BGR,2013,1,281.0,Imports
6883,3235,CYP,2013,1,0.0,Imports
6884,3236,CZE,2013,1,1073.0,Imports
6885,3237,DEU,2013,1,3510.0,Imports
6886,3238,DNK,2013,1,840.0,Imports
6887,3239,EST,2013,1,306.0,Imports
6889,3240,ESP,2013,1,1026.0,Imports
6891,3241,FIN,2013,1,1701.0,Imports
6892,3242,FRA,2013,1,972.0,Imports
6893,3243,HRV,2013,1,545.0,Imports
6894,3244,HUN,2013,1,1224.0,Imports
6895,3245,IRL,2013,1,190.0,Imports
6896,3246,ISL,2013,1,0.0,Imports
6897,3247,ITA,2013,1,4239.0,Imports
6898,3248,LTU,2013,1,735.0,Imports
6899,3249,LUX,2013,1,590.0,Imports
6900,3250,LVA,2013,1,361.0,Imports
6901,3251,MNE,2013,1,99.0,Imports
6902,3252,MKD,2013,1,248.0,Imports
6903,3253,MLT,2013,1,0.0,Imports
6904,3254,NLD,2013,1,2883.0,Imports
6905,3255,NOR,2013,1,1026.0,Imports
6906,3256,POL,2013,1,673.0,Imports
6907,3257,PRT,2013,1,622.0,Imports
6908,3258,ROU,2013,1,83.0,Imports
6910,3259,SWE,2013,1,873.0,Imports
6911,3260,SVN,2013,1,766.0,Imports
6912,3261,SVK,2013,1,869.0,Imports
6913,3262,TUR,2013,1,716.0,Imports
6955,3263,AUT,2013,2,5812.0,Consumption
6957,3264,BEL,2013,2,7037.0,Consumption
6958,3265,BGR,2013,2,3066.0,Consumption
6959,3266,CYP,2013,2,286.0,Consumption
6960,3267,CZE,2013,2,5519.0,Consumption
6961,3268,DEU,2013,2,40592.0,Consumption
6962,3269,DNK,2013,2,2944.0,Consumption
6963,3270,EST,2013,2,765.0,Consumption
6965,3271,ESP,2013,2,21597.0,Consumption
6967,3272,FIN,2013,2,7492.0,Consumption
6968,3273,FRA,2013,2,49363.0,Consumption
6969,3274,HRV,2013,2,1511.0,Consumption
6970,3275,HUN,2013,2,3252.0,Consumption
6971,3276,IRL,2013,2,2184.0,Consumption
6972,3277,ISL,2013,2,1412.0,Consumption
6973,3278,ITA,2013,2,25926.0,Consumption
6974,3279,LTU,2013,2,881.0,Consumption
6975,3280,LUX,2013,2,531.0,Consumption
6976,3281,LVA,2013,2,603.0,Consumption
6977,3282,MNE,2013,2,388.0,Consumption
6978,3283,MKD,2013,2,720.0,Consumption
6979,3284,MLT,2013,2,154.0,Consumption
6980,3285,NLD,2013,2,9610.0,Consumption
6981,3286,NOR,2013,2,12446.0,Consumption
6982,3287,POL,2013,2,11757.0,Consumption
6983,3288,PRT,2013,2,4035.0,Consumption
6984,3289,ROU,2013,2,4074.0,Consumption
6986,3290,SWE,2013,2,13387.0,Consumption
6987,3291,SVN,2013,2,1128.0,Consumption
6988,3292,SVK,2013,2,2207.0,Consumption
6989,3293,TUR,2013,2,17906.0,Consumption
6993,3294,AUT,2013,2,2204.0,Imports
6995,3295,BEL,2013,2,1489.0,Imports
6996,3296,BGR,2013,2,324.0,Imports
6997,3297,CYP,2013,2,0.0,Imports
6998,3298,CZE,2013,2,960.0,Imports
6999,3299,DEU,2013,2,3020.0,Imports
7000,3300,DNK,2013,2,789.0,Imports
7001,3301,EST,2013,2,273.0,Imports
7003,3302,ESP,2013,2,729.0,Imports
7005,3303,FIN,2013,2,1085.0,Imports
7006,3304,FRA,2013,2,1546.0,Imports
7007,3305,HRV,2013,2,478.0,Imports
7008,3306,HUN,2013,2,1138.0,Imports
7009,3307,IRL,2013,2,165.0,Imports
7010,3308,ISL,2013,2,0.0,Imports
7011,3309,ITA,2013,2,4428.0,Imports
7012,3310,LTU,2013,2,619.0,Imports
7013,3311,LUX,2013,2,529.0,Imports
7014,3312,LVA,2013,2,361.0,Imports
7015,3313,MNE,2013,2,71.0,Imports
7016,3314,MKD,2013,2,148.0,Imports
7017,3315,MLT,2013,2,0.0,Imports
7018,3316,NLD,2013,2,2462.0,Imports
7019,3317,NOR,2013,2,1115.0,Imports
7020,3318,POL,2013,2,513.0,Imports
7021,3319,PRT,2013,2,467.0,Imports
7022,3320,ROU,2013,2,50.0,Imports
7024,3321,SWE,2013,2,644.0,Imports
7025,3322,SVN,2013,2,679.0,Imports
7026,3323,SVK,2013,2,786.0,Imports
7027,3324,TUR,2013,2,626.0,Imports
7069,3325,AUT,2013,3,6103.0,Consumption
7071,3326,BEL,2013,3,7726.0,Consumption
7072,3327,BGR,2013,3,3144.0,Consumption
7073,3328,CYP,2013,3,290.0,Consumption
7074,3329,CZE,2013,3,5915.0,Consumption
7075,3330,DEU,2013,3,43305.0,Consumption
7076,3331,DNK,2013,3,3161.0,Consumption
7077,3332,EST,2013,3,836.0,Consumption
7079,3333,ESP,2013,3,22302.0,Consumption
7081,3334,FIN,2013,3,8381.0,Consumption
7082,3335,FRA,2013,3,49160.0,Consumption
7083,3336,HRV,2013,3,1477.0,Consumption
7084,3337,HUN,2013,3,3451.0,Consumption
7085,3338,IRL,2013,3,2376.0,Consumption
7086,3339,ISL,2013,3,1557.0,Consumption
7087,3340,ITA,2013,3,27237.0,Consumption
7088,3341,LTU,2013,3,948.0,Consumption
7089,3342,LUX,2013,3,552.0,Consumption
7090,3343,LVA,2013,3,654.0,Consumption
7091,3344,MNE,2013,3,382.0,Consumption
7092,3345,MKD,2013,3,766.0,Consumption
7093,3346,MLT,2013,3,158.0,Consumption
7094,3347,NLD,2013,3,9760.0,Consumption
7095,3348,NOR,2013,3,12977.0,Consumption
7096,3349,POL,2013,3,12764.0,Consumption
7097,3350,PRT,2013,3,4297.0,Consumption
7098,3351,ROU,2013,3,4414.0,Consumption
7100,3352,SWE,2013,3,14363.0,Consumption
7101,3353,SVN,2013,3,1203.0,Consumption
7102,3354,SVK,2013,3,2343.0,Consumption
7103,3355,TUR,2013,3,19485.0,Consumption
7107,3356,AUT,2013,3,2609.0,Imports
7109,3357,BEL,2013,3,1725.0,Imports
7110,3358,BGR,2013,3,374.0,Imports
7111,3359,CYP,2013,3,0.0,Imports
7112,3360,CZE,2013,3,880.0,Imports
7113,3361,DEU,2013,3,2739.0,Imports
7114,3362,DNK,2013,3,798.0,Imports
7115,3363,EST,2013,3,297.0,Imports
7117,3364,ESP,2013,3,898.0,Imports
7119,3365,FIN,2013,3,1276.0,Imports
7120,3366,FRA,2013,3,1573.0,Imports
7121,3367,HRV,2013,3,487.0,Imports
7122,3368,HUN,2013,3,1208.0,Imports
7123,3369,IRL,2013,3,47.0,Imports
7124,3370,ISL,2013,3,0.0,Imports
7125,3371,ITA,2013,3,3791.0,Imports
7126,3372,LTU,2013,3,636.0,Imports
7127,3373,LUX,2013,3,572.0,Imports
7128,3374,LVA,2013,3,377.0,Imports
7129,3375,MNE,2013,3,25.0,Imports
7130,3376,MKD,2013,3,267.0,Imports
7131,3377,MLT,2013,3,0.0,Imports
7132,3378,NLD,2013,3,2977.0,Imports
7133,3379,NOR,2013,3,1622.0,Imports
7134,3380,POL,2013,3,577.0,Imports
7135,3381,PRT,2013,3,261.0,Imports
7136,3382,ROU,2013,3,31.0,Imports
7138,3383,SWE,2013,3,916.0,Imports
7139,3384,SVN,2013,3,682.0,Imports
7140,3385,SVK,2013,3,757.0,Imports
7141,3386,TUR,2013,3,573.0,Imports
7183,3387,AUT,2013,4,5422.0,Consumption
7185,3388,BEL,2013,4,6923.0,Consumption
7186,3389,BGR,2013,4,2639.0,Consumption
7187,3390,CYP,2013,4,268.0,Consumption
7188,3391,CZE,2013,4,5101.0,Consumption
7189,3392,DEU,2013,4,39197.0,Consumption
7190,3393,DNK,2013,4,2765.0,Consumption
7191,3394,EST,2013,4,726.0,Consumption
7193,3395,ESP,2013,4,19770.0,Consumption
7195,3396,FIN,2013,4,7048.0,Consumption
7196,3397,FRA,2013,4,39683.0,Consumption
7197,3398,HRV,2013,4,1276.0,Consumption
7198,3399,HUN,2013,4,3210.0,Consumption
7199,3400,IRL,2013,4,2144.0,Consumption
7200,3401,ISL,2013,4,1557.0,Consumption
7201,3402,ITA,2013,4,24659.0,Consumption
7202,3403,LTU,2013,4,829.0,Consumption
7203,3404,LUX,2013,4,499.0,Consumption
7204,3405,LVA,2013,4,562.0,Consumption
7205,3406,MNE,2013,4,413.0,Consumption
7206,3407,MKD,2013,4,649.0,Consumption
7207,3408,MLT,2013,4,152.0,Consumption
7208,3409,NLD,2013,4,8765.0,Consumption
7209,3410,NOR,2013,4,10798.0,Consumption
7210,3411,POL,2013,4,11704.0,Consumption
7211,3412,PRT,2013,4,3847.0,Consumption
7212,3413,ROU,2013,4,4154.0,Consumption
7214,3414,SWE,2013,4,11753.0,Consumption
7215,3415,SVN,2013,4,1075.0,Consumption
7216,3416,SVK,2013,4,2074.0,Consumption
7217,3417,TUR,2013,4,18253.0,Consumption
7221,3418,AUT,2013,4,1740.0,Imports
7223,3419,BEL,2013,4,1958.0,Imports
7224,3420,BGR,2013,4,258.0,Imports
7225,3421,CYP,2013,4,0.0,Imports
7226,3422,CZE,2013,4,595.0,Imports
7227,3423,DEU,2013,4,3110.0,Imports
7228,3424,DNK,2013,4,727.0,Imports
7229,3425,EST,2013,4,323.0,Imports
7231,3426,ESP,2013,4,919.0,Imports
7233,3427,FIN,2013,4,889.0,Imports
7234,3428,FRA,2013,4,1061.0,Imports
7235,3429,HRV,2013,4,492.0,Imports
7236,3430,HUN,2013,4,1265.0,Imports
7237,3431,IRL,2013,4,106.0,Imports
7238,3432,ISL,2013,4,0.0,Imports
7239,3433,ITA,2013,4,3203.0,Imports
7240,3434,LTU,2013,4,697.0,Imports
7241,3435,LUX,2013,4,566.0,Imports
7242,3436,LVA,2013,4,304.0,Imports
7243,3437,MNE,2013,4,78.0,Imports
7244,3438,MKD,2013,4,178.0,Imports
7245,3439,MLT,2013,4,0.0,Imports
7246,3440,NLD,2013,4,2562.0,Imports
7247,3441,NOR,2013,4,1975.0,Imports
7248,3442,POL,2013,4,415.0,Imports
7249,3443,PRT,2013,4,266.0,Imports
7250,3444,ROU,2013,4,58.0,Imports
7252,3445,SWE,2013,4,546.0,Imports
7253,3446,SVN,2013,4,587.0,Imports
7254,3447,SVK,2013,4,594.0,Imports
7255,3448,TUR,2013,4,506.0,Imports
7297,3449,AUT,2013,5,5241.0,Consumption
7299,3450,BEL,2013,5,6766.0,Consumption
7300,3451,BGR,2013,5,2267.0,Consumption
7301,3452,CYP,2013,5,320.0,Consumption
7302,3453,CZE,2013,5,4842.0,Consumption
7303,3454,DEU,2013,5,37395.0,Consumption
7304,3455,DNK,2013,5,2657.0,Consumption
7305,3456,EST,2013,5,630.0,Consumption
7307,3457,ESP,2013,5,19920.0,Consumption
7309,3458,FIN,2013,5,6269.0,Consumption
7310,3459,FRA,2013,5,36246.0,Consumption
7311,3460,HRV,2013,5,1253.0,Consumption
7312,3461,HUN,2013,5,3162.0,Consumption
7313,3462,IRL,2013,5,2095.0,Consumption
7314,3463,ISL,2013,5,1470.0,Consumption
7315,3464,ITA,2013,5,25665.0,Consumption
7316,3465,LTU,2013,5,820.0,Consumption
7317,3466,LUX,2013,5,504.0,Consumption
7318,3467,LVA,2013,5,505.0,Consumption
7319,3468,MNE,2013,5,400.0,Consumption
7320,3469,MKD,2013,5,571.0,Consumption
7321,3470,MLT,2013,5,162.0,Consumption
7322,3471,NLD,2013,5,8554.0,Consumption
7323,3472,NOR,2013,5,9346.0,Consumption
7324,3473,POL,2013,5,11173.0,Consumption
7325,3474,PRT,2013,5,3874.0,Consumption
7326,3475,ROU,2013,5,3824.0,Consumption
7328,3476,SWE,2013,5,10058.0,Consumption
7329,3477,SVN,2013,5,1059.0,Consumption
7330,3478,SVK,2013,5,2022.0,Consumption
7331,3479,TUR,2013,5,18624.0,Consumption
7335,3480,AUT,2013,5,1074.0,Imports
7337,3481,BEL,2013,5,2017.0,Imports
7338,3482,BGR,2013,5,233.0,Imports
7339,3483,CYP,2013,5,0.0,Imports
7340,3484,CZE,2013,5,394.0,Imports
7341,3485,DEU,2013,5,4854.0,Imports
7342,3486,DNK,2013,5,1208.0,Imports
7343,3487,EST,2013,5,308.0,Imports
7345,3488,ESP,2013,5,1029.0,Imports
7347,3489,FIN,2013,5,1117.0,Imports
7348,3490,FRA,2013,5,474.0,Imports
7349,3491,HRV,2013,5,511.0,Imports
7350,3492,HUN,2013,5,1212.0,Imports
7351,3493,IRL,2013,5,373.0,Imports
7352,3494,ISL,2013,5,0.0,Imports
7353,3495,ITA,2013,5,3359.0,Imports
7354,3496,LTU,2013,5,775.0,Imports
7355,3497,LUX,2013,5,574.0,Imports
7356,3498,LVA,2013,5,320.0,Imports
7357,3499,MNE,2013,5,128.0,Imports
7358,3500,MKD,2013,5,104.0,Imports
7359,3501,MLT,2013,5,0.0,Imports
7360,3502,NLD,2013,5,2832.0,Imports
7361,3503,NOR,2013,5,1137.0,Imports
7362,3504,POL,2013,5,340.0,Imports
7364,3505,ROU,2013,5,69.0,Imports
7366,3506,SWE,2013,5,1048.0,Imports
7367,3507,SVN,2013,5,536.0,Imports
7368,3508,SVK,2013,5,429.0,Imports
7369,3509,TUR,2013,5,455.0,Imports
7411,3510,AUT,2013,6,5204.0,Consumption
7413,3511,BEL,2013,6,6489.0,Consumption
7414,3512,BGR,2013,6,2331.0,Consumption
7415,3513,CYP,2013,6,357.0,Consumption
7416,3514,CZE,2013,6,4609.0,Consumption
7417,3515,DEU,2013,6,37037.0,Consumption
7418,3516,DNK,2013,6,2542.0,Consumption
7419,3517,EST,2013,6,610.0,Consumption
7421,3518,ESP,2013,6,19575.0,Consumption
7423,3519,FIN,2013,6,5585.0,Consumption
7424,3520,FRA,2013,6,32199.0,Consumption
7425,3521,HRV,2013,6,1264.0,Consumption
7426,3522,HUN,2013,6,3169.0,Consumption
7427,3523,IRL,2013,6,1908.0,Consumption
7428,3524,ISL,2013,6,1390.0,Consumption
7429,3525,ITA,2013,6,26133.0,Consumption
7430,3526,LTU,2013,6,796.0,Consumption
7431,3527,LUX,2013,6,476.0,Consumption
7432,3528,LVA,2013,6,481.0,Consumption
7433,3529,MNE,2013,6,396.0,Consumption
7434,3530,MKD,2013,6,570.0,Consumption
7435,3531,MLT,2013,6,172.0,Consumption
7436,3532,NLD,2013,6,8887.0,Consumption
7437,3533,NOR,2013,6,8080.0,Consumption
7438,3534,POL,2013,6,11176.0,Consumption
7439,3535,PRT,2013,6,3782.0,Consumption
7440,3536,ROU,2013,6,3816.0,Consumption
7442,3537,SWE,2013,6,9135.0,Consumption
7443,3538,SVN,2013,6,1059.0,Consumption
7444,3539,SVK,2013,6,1941.0,Consumption
7445,3540,TUR,2013,6,19181.0,Consumption
7449,3541,AUT,2013,6,1451.0,Imports
7451,3542,BEL,2013,6,1382.0,Imports
7452,3543,BGR,2013,6,337.0,Imports
7453,3544,CYP,2013,6,0.0,Imports
7454,3545,CZE,2013,6,548.0,Imports
7455,3546,DEU,2013,6,3778.0,Imports
7456,3547,DNK,2013,6,1065.0,Imports
7457,3548,EST,2013,6,154.0,Imports
7459,3549,ESP,2013,6,919.0,Imports
7461,3550,FIN,2013,6,1542.0,Imports
