index,level_0,country,year,ktoe,indicator
4640,4104,DEU,2019,19332.0,Nuclear heat
4641,4105,DNK,2019,0.0,Nuclear heat
4642,4106,EST,2019,0.0,Nuclear heat
4644,4107,ESP,2019,15218.0,Nuclear heat
4646,4108,FIN,2019,5675.9,Nuclear heat
4647,4109,FRA,2019,103987.0,Nuclear heat
4648,4110,GEO,2019,0.0,Nuclear heat
4649,4111,HRV,2019,0.0,Nuclear heat
4650,4112,HUN,2019,4106.0,Nuclear heat
4651,4113,IRL,2019,0.0,Nuclear heat
4652,4114,ISL,2019,0.0,Nuclear heat
4653,4115,ITA,2019,0.0,Nuclear heat
4654,4116,LTU,2019,0.0,Nuclear heat
4655,4117,LUX,2019,0.0,Nuclear heat
4656,4118,LVA,2019,0.0,Nuclear heat
4657,4119,MDA,2019,0.0,Nuclear heat
4658,4120,MNE,2019,0.0,Nuclear heat
4659,4121,MKD,2019,0.0,Nuclear heat
4660,4122,MLT,2019,0.0,Nuclear heat
4661,4123,NLD,2019,910.31,Nuclear heat
4662,4124,NOR,2019,0.0,Nuclear heat
4663,4125,POL,2019,0.0,Nuclear heat
4664,4126,PRT,2019,0.0,Nuclear heat
4665,4127,ROU,2019,2846.0,Nuclear heat
4666,4128,SRB,2019,0.0,Nuclear heat
4667,4129,SWE,2019,16239.0,Nuclear heat
4668,4130,SVN,2019,1375.2,Nuclear heat
4669,4131,SVK,2019,4048.0,Nuclear heat
4670,4132,TUR,2019,0.0,Nuclear heat
4671,4133,UKR,2019,21843.703,Nuclear heat
4674,4134,ALB,2019,1205.479,Oil and petroleum products (excluding biofuel portion)
4675,4135,AUT,2019,11912.492,Oil and petroleum products (excluding biofuel portion)
4676,4136,BIH,2019,1650.494,Oil and petroleum products (excluding biofuel portion)
4677,4137,BEL,2019,20308.194,Oil and petroleum products (excluding biofuel portion)
4678,4138,BGR,2019,4513.869,Oil and petroleum products (excluding biofuel portion)
4679,4139,CYP,2019,2020.847,Oil and petroleum products (excluding biofuel portion)
4680,4140,CZE,2019,9449.146,Oil and petroleum products (excluding biofuel portion)
4681,4141,DEU,2019,100230.039,Oil and petroleum products (excluding biofuel portion)
4682,4142,DNK,2019,5885.632,Oil and petroleum products (excluding biofuel portion)
4683,4143,EST,2019,-17.864,Oil and petroleum products (excluding biofuel portion)
4685,4144,ESP,2019,51271.742,Oil and petroleum products (excluding biofuel portion)
4687,4145,FIN,2019,7695.386,Oil and petroleum products (excluding biofuel portion)
4688,4146,FRA,2019,71112.089,Oil and petroleum products (excluding biofuel portion)
4689,4147,GEO,2019,1381.532,Oil and petroleum products (excluding biofuel portion)
4690,4148,HRV,2019,3074.473,Oil and petroleum products (excluding biofuel portion)
4691,4149,HUN,2019,7899.146,Oil and petroleum products (excluding biofuel portion)
4692,4150,IRL,2019,6324.954,Oil and petroleum products (excluding biofuel portion)
4693,4151,ISL,2019,565.261,Oil and petroleum products (excluding biofuel portion)
4694,4152,ITA,2019,50060.708,Oil and petroleum products (excluding biofuel portion)
4695,4153,LTU,2019,2887.53,Oil and petroleum products (excluding biofuel portion)
4696,4154,LUX,2019,2348.963,Oil and petroleum products (excluding biofuel portion)
4697,4155,LVA,2019,1387.95,Oil and petroleum products (excluding biofuel portion)
4698,4156,MDA,2019,968.708,Oil and petroleum products (excluding biofuel portion)
4699,4157,MNE,2019,384.211,Oil and petroleum products (excluding biofuel portion)
4700,4158,MKD,2019,1056.59,Oil and petroleum products (excluding biofuel portion)
4701,4159,MLT,2019,326.599,Oil and petroleum products (excluding biofuel portion)
4702,4160,NLD,2019,26168.877,Oil and petroleum products (excluding biofuel portion)
4703,4161,NOR,2019,8802.863,Oil and petroleum products (excluding biofuel portion)
4704,4162,POL,2019,30224.419,Oil and petroleum products (excluding biofuel portion)
4705,4163,PRT,2019,9364.806,Oil and petroleum products (excluding biofuel portion)
4706,4164,ROU,2019,9737.316,Oil and petroleum products (excluding biofuel portion)
4707,4165,SRB,2019,3731.358,Oil and petroleum products (excluding biofuel portion)
4708,4166,SWE,2019,9668.936,Oil and petroleum products (excluding biofuel portion)
4709,4167,SVN,2019,2342.238,Oil and petroleum products (excluding biofuel portion)
4710,4168,SVK,2019,3552.436,Oil and petroleum products (excluding biofuel portion)
4711,4169,TUR,2019,42574.621,Oil and petroleum products (excluding biofuel portion)
4712,4170,UKR,2019,13475.359,Oil and petroleum products (excluding biofuel portion)
4715,4171,ALB,2019,0.0,Peat and peat products
4716,4172,AUT,2019,0.0,Peat and peat products
4717,4173,BIH,2019,0.0,Peat and peat products
4718,4174,BEL,2019,0.0,Peat and peat products
4719,4175,BGR,2019,0.0,Peat and peat products
4720,4176,CYP,2019,0.0,Peat and peat products
4721,4177,CZE,2019,0.0,Peat and peat products
4722,4178,DEU,2019,0.0,Peat and peat products
4723,4179,DNK,2019,0.0,Peat and peat products
4724,4180,EST,2019,23.059,Peat and peat products
4726,4181,ESP,2019,0.0,Peat and peat products
4728,4182,FIN,2019,1353.155,Peat and peat products
4729,4183,FRA,2019,0.0,Peat and peat products
4730,4184,GEO,2019,0.0,Peat and peat products
4731,4185,HRV,2019,0.0,Peat and peat products
4732,4186,HUN,2019,0.0,Peat and peat products
4733,4187,IRL,2019,758.494,Peat and peat products
4734,4188,ISL,2019,0.0,Peat and peat products
4735,4189,ITA,2019,0.0,Peat and peat products
4736,4190,LTU,2019,27.138,Peat and peat products
4737,4191,LUX,2019,0.0,Peat and peat products
4738,4192,LVA,2019,1.009,Peat and peat products
4739,4193,MDA,2019,0.0,Peat and peat products
4740,4194,MNE,2019,0.0,Peat and peat products
4741,4195,MKD,2019,0.0,Peat and peat products
4742,4196,MLT,2019,0.0,Peat and peat products
4743,4197,NLD,2019,0.0,Peat and peat products
4744,4198,NOR,2019,0.0,Peat and peat products
4745,4199,POL,2019,0.0,Peat and peat products
4746,4200,PRT,2019,0.0,Peat and peat products
4747,4201,ROU,2019,14.668,Peat and peat products
4748,4202,SRB,2019,0.0,Peat and peat products
4749,4203,SWE,2019,126.622,Peat and peat products
4750,4204,SVN,2019,0.0,Peat and peat products
4751,4205,SVK,2019,0.0,Peat and peat products
4752,4206,TUR,2019,0.0,Peat and peat products
4753,4207,UKR,2019,89.731,Peat and peat products
4756,4208,ALB,2019,739.722,Renewables and biofuels
4757,4209,AUT,2019,10427.475,Renewables and biofuels
4758,4210,BIH,2019,1795.846,Renewables and biofuels
4759,4211,BEL,2019,4386.661,Renewables and biofuels
4760,4212,BGR,2019,2469.42,Renewables and biofuels
4761,4213,CYP,2019,246.298,Renewables and biofuels
4762,4214,CZE,2019,4915.246,Renewables and biofuels
4763,4215,DEU,2019,45314.506,Renewables and biofuels
4764,4216,DNK,2019,5992.257,Renewables and biofuels
4765,4217,EST,2019,1179.115,Renewables and biofuels
4767,4218,ESP,2019,18365.551,Renewables and biofuels
4769,4219,FIN,2019,12212.923,Renewables and biofuels
4770,4220,FRA,2019,28442.41,Renewables and biofuels
4771,4221,GEO,2019,1042.033,Renewables and biofuels
4772,4222,HRV,2019,2136.334,Renewables and biofuels
4773,4223,HUN,2019,2830.236,Renewables and biofuels
4774,4224,IRL,2019,1645.026,Renewables and biofuels
4775,4225,ISL,2019,5346.395,Renewables and biofuels
4776,4226,ITA,2019,29512.128,Renewables and biofuels
4777,4227,LTU,2019,1589.122,Renewables and biofuels
4778,4228,LUX,2019,322.799,Renewables and biofuels
4779,4229,LVA,2019,1820.455,Renewables and biofuels
4780,4230,MDA,2019,657.753,Renewables and biofuels
4781,4231,MNE,2019,312.698,Renewables and biofuels
4782,4232,MKD,2019,337.544,Renewables and biofuels
4783,4233,MLT,2019,48.941,Renewables and biofuels
4784,4234,NLD,2019,5437.907,Renewables and biofuels
4785,4235,NOR,2019,13871.466,Renewables and biofuels
4786,4236,POL,2019,12701.968,Renewables and biofuels
4787,4237,PRT,2019,6060.098,Renewables and biofuels
4788,4238,ROU,2019,6012.639,Renewables and biofuels
4789,4239,SRB,2019,2038.919,Renewables and biofuels
4790,4240,SWE,2019,21422.142,Renewables and biofuels
4791,4241,SVN,2019,1142.815,Renewables and biofuels
4792,4242,SVK,2019,2203.483,Renewables and biofuels
4793,4243,TUR,2019,23339.118,Renewables and biofuels
4794,4244,UKR,2019,4348.622,Renewables and biofuels
4797,4245,ALB,2019,0.0,Oil shale and oil sands
4798,4246,AUT,2019,0.0,Oil shale and oil sands
4799,4247,BIH,2019,0.0,Oil shale and oil sands
4800,4248,BEL,2019,0.0,Oil shale and oil sands
4801,4249,BGR,2019,5.21,Oil shale and oil sands
4802,4250,CYP,2019,0.0,Oil shale and oil sands
4803,4251,CZE,2019,0.0,Oil shale and oil sands
4804,4252,DEU,2019,0.0,Oil shale and oil sands
4805,4253,DNK,2019,0.0,Oil shale and oil sands
4806,4254,EST,2019,3041.513,Oil shale and oil sands
4808,4255,ESP,2019,0.0,Oil shale and oil sands
4810,4256,FIN,2019,0.0,Oil shale and oil sands
4811,4257,FRA,2019,0.0,Oil shale and oil sands
4812,4258,GEO,2019,0.0,Oil shale and oil sands
4813,4259,HRV,2019,0.0,Oil shale and oil sands
4814,4260,HUN,2019,0.0,Oil shale and oil sands
4815,4261,IRL,2019,0.0,Oil shale and oil sands
4816,4262,ISL,2019,0.0,Oil shale and oil sands
4817,4263,ITA,2019,0.0,Oil shale and oil sands
4818,4264,LTU,2019,0.0,Oil shale and oil sands
4819,4265,LUX,2019,0.0,Oil shale and oil sands
4820,4266,LVA,2019,0.0,Oil shale and oil sands
4821,4267,MDA,2019,0.0,Oil shale and oil sands
4822,4268,MNE,2019,0.0,Oil shale and oil sands
4823,4269,MKD,2019,0.0,Oil shale and oil sands
4824,4270,MLT,2019,0.0,Oil shale and oil sands
4825,4271,NLD,2019,0.0,Oil shale and oil sands
4826,4272,NOR,2019,0.0,Oil shale and oil sands
4827,4273,POL,2019,0.0,Oil shale and oil sands
4828,4274,PRT,2019,0.0,Oil shale and oil sands
4829,4275,ROU,2019,0.0,Oil shale and oil sands
4830,4276,SRB,2019,0.0,Oil shale and oil sands
4831,4277,SWE,2019,0.0,Oil shale and oil sands
4832,4278,SVN,2019,0.0,Oil shale and oil sands
4833,4279,SVK,2019,0.0,Oil shale and oil sands
4834,4280,TUR,2019,0.0,Oil shale and oil sands
4835,4281,UKR,2019,0.0,Oil shale and oil sands
4838,4282,ALB,2019,2333.185,Total
4839,4283,AUT,2019,33804.875,Total
4840,4284,BIH,2019,7220.822,Total
4841,4285,BEL,2019,54382.0,Total
4842,4286,BGR,2019,18606.103,Total
4843,4287,CYP,2019,2315.13,Total
4844,4288,CZE,2019,42517.527,Total
4845,4289,DEU,2019,298401.223,Total
4846,4290,DNK,2019,16324.576,Total
4847,4291,EST,2019,4847.81,Total
4849,4292,ESP,2019,121939.72,Total
4851,4293,FIN,2019,33369.707,Total
4852,4294,FRA,2019,245199.194,Total
4853,4295,GEO,2019,5101.024,Total
4854,4296,HRV,2019,8589.513,Total
4855,4297,HUN,2019,26426.11,Total
4856,4298,IRL,2019,13876.898,Total
4857,4299,ISL,2019,6017.862,Total
4858,4300,ITA,2019,151464.153,Total
4859,4301,LTU,2019,7678.847,Total
4860,4302,LUX,2019,3945.155,Total
4861,4303,LVA,2019,4490.786,Total
4862,4304,MDA,2019,2787.043,Total
4863,4305,MNE,2019,1087.037,Total
4864,4306,MKD,2019,2833.996,Total
4865,4307,MLT,2019,736.457,Total
4866,4308,NLD,2019,72167.839,Total
4867,4309,NOR,2019,28868.536,Total
4868,4310,POL,2019,104995.829,Total
4869,4311,PRT,2019,22447.447,Total
4870,4312,ROU,2019,33052.581,Total
4871,4313,SRB,2019,15274.915,Total
4872,4314,SWE,2019,48827.359,Total
4873,4315,SVN,2019,6696.731,Total
4874,4316,SVK,2019,16978.429,Total
4875,4317,TUR,2019,145605.646,Total
4876,4318,UKR,2019,89520.123,Total
4879,4319,ALB,2019,0.0,Non-renewable waste
4880,4320,AUT,2019,629.875,Non-renewable waste
4881,4321,BIH,2019,0.0,Non-renewable waste
4882,4322,BEL,2019,647.182,Non-renewable waste
4883,4323,BGR,2019,66.527,Non-renewable waste
4884,4324,CYP,2019,30.786,Non-renewable waste
4885,4325,CZE,2019,359.446,Non-renewable waste
4886,4326,DEU,2019,4248.089,Non-renewable waste
4887,4327,DNK,2019,446.322,Non-renewable waste
4888,4328,EST,2019,42.217,Non-renewable waste
4890,4329,ESP,2019,525.787,Non-renewable waste
4892,4330,FIN,2019,295.858,Non-renewable waste
4893,4331,FRA,2019,1744.985,Non-renewable waste
4894,4332,GEO,2019,0.0,Non-renewable waste
4895,4333,HRV,2019,26.963,Non-renewable waste
4896,4334,HUN,2019,215.081,Non-renewable waste
4897,4335,IRL,2019,145.319,Non-renewable waste
4898,4336,ISL,2019,0.0,Non-renewable waste
4899,4337,ITA,2019,1182.331,Non-renewable waste
4900,4338,LTU,2019,35.994,Non-renewable waste
4901,4339,LUX,2019,38.094,Non-renewable waste
4902,4340,LVA,2019,42.628,Non-renewable waste
4903,4341,MDA,2019,0.0,Non-renewable waste
4904,4342,MNE,2019,0.0,Non-renewable waste
4905,4343,MKD,2019,0.0,Non-renewable waste
4906,4344,MLT,2019,0.0,Non-renewable waste
4907,4345,NLD,2019,892.385,Non-renewable waste
4908,4346,NOR,2019,266.035,Non-renewable waste
4909,4347,POL,2019,1064.78,Non-renewable waste
4910,4348,PRT,2019,179.453,Non-renewable waste
4911,4349,ROU,2019,153.184,Non-renewable waste
4912,4350,SRB,2019,1.223,Non-renewable waste
4913,4351,SWE,2019,819.695,Non-renewable waste
4914,4352,SVN,2019,62.033,Non-renewable waste
4915,4353,SVK,2019,210.399,Non-renewable waste
4916,4354,TUR,2019,873.727,Non-renewable waste
4917,4355,UKR,2019,0.0,Non-renewable waste
4920,4356,ALB,2020,150.666,Solid fossil fuels
4921,4357,AUT,2020,2471.505,Solid fossil fuels
4922,4358,BIH,2020,4009.674,Solid fossil fuels
4923,4359,BEL,2020,2364.79,Solid fossil fuels
4924,4360,BGR,2020,4282.891,Solid fossil fuels
4925,4361,CYP,2020,14.004,Solid fossil fuels
4926,4362,CZE,2020,12298.302,Solid fossil fuels
4927,4363,DEU,2020,44655.002,Solid fossil fuels
4928,4364,DNK,2020,819.714,Solid fossil fuels
4929,4365,EST,2020,-2.726,Solid fossil fuels
4931,4366,ESP,2020,3099.844,Solid fossil fuels
4933,4367,FIN,2020,1838.623,Solid fossil fuels
4934,4368,FRA,2020,5298.894,Solid fossil fuels
4935,4369,GEO,2020,213.048,Solid fossil fuels
4936,4370,HRV,2020,361.191,Solid fossil fuels
4937,4371,HUN,2020,1683.004,Solid fossil fuels
4938,4372,IRL,2020,447.717,Solid fossil fuels
4939,4373,ISL,2020,92.877,Solid fossil fuels
4940,4374,ITA,2020,5094.549,Solid fossil fuels
4941,4375,LTU,2020,134.591,Solid fossil fuels
4942,4376,LUX,2020,38.442,Solid fossil fuels
4943,4377,LVA,2020,22.966,Solid fossil fuels
4944,4378,MDA,2020,77.531,Solid fossil fuels
4945,4379,MNE,2020,382.947,Solid fossil fuels
4946,4380,MKD,2020,759.96,Solid fossil fuels
4947,4381,MLT,2020,0.0,Solid fossil fuels
4948,4382,NLD,2020,4109.355,Solid fossil fuels
4949,4383,NOR,2020,823.727,Solid fossil fuels
4950,4384,POL,2020,40914.707,Solid fossil fuels
4951,4385,PRT,2020,565.735,Solid fossil fuels
4952,4386,ROU,2020,3481.925,Solid fossil fuels
4953,4387,SRB,2020,7902.413,Solid fossil fuels
4954,4388,SWE,2020,1478.356,Solid fossil fuels
4955,4389,SVN,2020,1020.145,Solid fossil fuels
4956,4390,SVK,2020,2304.985,Solid fossil fuels
4957,4391,TUR,2020,39694.515,Solid fossil fuels
4958,4392,UKR,2020,22780.559,Solid fossil fuels
4961,4393,ALB,2020,0.0,Manufactured gases
4962,4394,AUT,2020,0.0,Manufactured gases
4963,4395,BIH,2020,0.0,Manufactured gases
4964,4396,BEL,2020,0.0,Manufactured gases
4965,4397,BGR,2020,0.0,Manufactured gases
4966,4398,CYP,2020,0.0,Manufactured gases
4967,4399,CZE,2020,0.0,Manufactured gases
4968,4400,DEU,2020,0.0,Manufactured gases
4969,4401,DNK,2020,0.0,Manufactured gases
4970,4402,EST,2020,0.0,Manufactured gases
4972,4403,ESP,2020,0.0,Manufactured gases
4974,4404,FIN,2020,0.0,Manufactured gases
4975,4405,FRA,2020,0.0,Manufactured gases
4976,4406,GEO,2020,0.0,Manufactured gases
4977,4407,HRV,2020,0.0,Manufactured gases
4978,4408,HUN,2020,0.0,Manufactured gases
4979,4409,IRL,2020,0.0,Manufactured gases
4980,4410,ISL,2020,0.0,Manufactured gases
4981,4411,ITA,2020,0.0,Manufactured gases
4982,4412,LTU,2020,0.0,Manufactured gases
4983,4413,LUX,2020,0.0,Manufactured gases
4984,4414,LVA,2020,0.0,Manufactured gases
4985,4415,MDA,2020,0.0,Manufactured gases
4986,4416,MNE,2020,0.0,Manufactured gases
4987,4417,MKD,2020,0.0,Manufactured gases
4988,4418,MLT,2020,0.0,Manufactured gases
4989,4419,NLD,2020,0.0,Manufactured gases
4990,4420,NOR,2020,0.0,Manufactured gases
4991,4421,POL,2020,0.0,Manufactured gases
4992,4422,PRT,2020,0.0,Manufactured gases
4993,4423,ROU,2020,0.0,Manufactured gases
4994,4424,SRB,2020,0.0,Manufactured gases
4995,4425,SWE,2020,0.0,Manufactured gases
4996,4426,SVN,2020,0.0,Manufactured gases
4997,4427,SVK,2020,0.0,Manufactured gases
4998,4428,TUR,2020,0.0,Manufactured gases
4999,4429,UKR,2020,0.0,Manufactured gases
5002,4430,ALB,2020,195.667,Electricity
5003,4431,AUT,2020,188.806,Electricity
5004,4432,BIH,2020,-348.323,Electricity
5005,4433,BEL,2020,-28.624,Electricity
5006,4434,BGR,2020,-293.044,Electricity
5007,4435,CYP,2020,0.0,Electricity
5008,4436,CZE,2020,-872.989,Electricity
5009,4437,DEU,2020,-1636.199,Electricity
5010,4438,DNK,2020,591.795,Electricity
5011,4439,EST,2020,313.328,Electricity
5013,4440,ESP,2020,281.993,Electricity
5015,4441,FIN,2020,1298.71,Electricity
5016,4442,FRA,2020,-3872.674,Electricity
5017,4443,GEO,2020,125.219,Electricity
5018,4444,HRV,2020,398.908,Electricity
5019,4445,HUN,2020,1004.041,Electricity
5020,4446,IRL,2020,-13.057,Electricity
5021,4447,ISL,2020,0.0,Electricity
5022,4448,ITA,2020,2768.735,Electricity
5023,4449,LTU,2020,680.009,Electricity
5024,4450,LUX,2020,469.895,Electricity
5025,4451,LVA,2020,139.779,Electricity
5026,4452,MDA,2020,293.895,Electricity
5027,4453,MNE,2020,6.793,Electricity
5028,4454,MKD,2020,200.052,Electricity
5029,4455,MLT,2020,35.733,Electricity
5030,4456,NLD,2020,-228.68,Electricity
5031,4457,NOR,2020,-1760.285,Electricity
5032,4458,POL,2020,1140.76,Electricity
5033,4459,PRT,2020,125.216,Electricity
5034,4460,ROU,2020,240.096,Electricity
5035,4461,SRB,2020,-52.039,Electricity
5036,4462,SWE,2020,-2149.355,Electricity
5037,4463,SVN,2020,-172.236,Electricity
5038,4464,SVK,2020,27.429,Electricity
5039,4465,TUR,2020,-51.085,Electricity
5040,4466,UKR,2020,-208.083,Electricity
5043,4467,ALB,2020,41.208,Natural gas
5606,4468,POL,2021,32.911,Heat
5044,4469,AUT,2020,7318.892,Natural gas
5045,4470,BIH,2020,171.475,Natural gas
5046,4471,BEL,2020,15173.692,Natural gas
5047,4472,BGR,2020,2515.152,Natural gas
5048,4473,CYP,2020,0.0,Natural gas
5049,4474,CZE,2020,7276.103,Natural gas
5050,4475,DEU,2020,74599.95,Natural gas
5051,4476,DNK,2020,2112.236,Natural gas
5052,4477,EST,2020,348.002,Natural gas
5054,4478,ESP,2020,27915.389,Natural gas
5056,4479,FIN,2020,2115.845,Natural gas
5057,4480,FRA,2020,34894.962,Natural gas
5058,4481,GEO,2020,2325.664,Natural gas
5059,4482,HRV,2020,2525.202,Natural gas
5060,4483,HUN,2020,8764.381,Natural gas
5061,4484,IRL,2020,4554.664,Natural gas
5062,4485,ISL,2020,0.0,Natural gas
5063,4486,ITA,2020,58285.821,Natural gas
5064,4487,LTU,2020,1971.754,Natural gas
5065,4488,LUX,2020,621.269,Natural gas
5066,4489,LVA,2020,910.26,Natural gas
5067,4490,MDA,2020,772.384,Natural gas
5068,4491,MNE,2020,0.0,Natural gas
5069,4492,MKD,2020,278.756,Natural gas
5070,4493,MLT,2020,318.243,Natural gas
5071,4494,NLD,2020,31438.328,Natural gas
5072,4495,NOR,2020,4542.935,Natural gas
5073,4496,POL,2020,17440.338,Natural gas
5074,4497,PRT,2020,5204.051,Natural gas
5075,4498,ROU,2020,9684.052,Natural gas
5076,4499,SRB,2020,1989.471,Natural gas
5077,4500,SWE,2020,1252.973,Natural gas
5078,4501,SVN,2020,735.587,Natural gas
5079,4502,SVK,2020,4088.253,Natural gas
5080,4503,TUR,2020,39670.098,Natural gas
5081,4504,UKR,2020,23924.421,Natural gas
5084,4505,ALB,2020,0.0,Heat
5085,4506,AUT,2020,3.437,Heat
5086,4507,BIH,2020,0.0,Heat
5087,4508,BEL,2020,321.945,Heat
5088,4509,BGR,2020,64.05,Heat
5089,4510,CYP,2020,0.0,Heat
5090,4511,CZE,2020,20.907,Heat
5091,4512,DEU,2020,0.0,Heat
5092,4513,DNK,2020,2.558,Heat
5093,4514,EST,2020,0.0,Heat
5095,4515,ESP,2020,0.0,Heat
5097,4516,FIN,2020,138.44,Heat
5098,4517,FRA,2020,0.0,Heat
5099,4518,GEO,2020,0.0,Heat
5100,4519,HRV,2020,0.0,Heat
5101,4520,HUN,2020,0.0,Heat
5102,4521,IRL,2020,0.0,Heat
5103,4522,ISL,2020,0.0,Heat
5104,4523,ITA,2020,0.0,Heat
5105,4524,LTU,2020,230.427,Heat
5106,4525,LUX,2020,0.0,Heat
5107,4526,LVA,2020,0.0,Heat
5108,4527,MDA,2020,0.0,Heat
5109,4528,MNE,2020,0.0,Heat
5110,4529,MKD,2020,0.0,Heat
5111,4530,MLT,2020,0.0,Heat
5112,4531,NLD,2020,300.61,Heat
5113,4532,NOR,2020,125.047,Heat
5114,4533,POL,2020,26.597,Heat
5115,4534,PRT,2020,0.0,Heat
5116,4535,ROU,2020,0.0,Heat
5117,4536,SRB,2020,0.0,Heat
5118,4537,SWE,2020,0.0,Heat
5119,4538,SVN,2020,0.0,Heat
5120,4539,SVK,2020,1.648,Heat
5121,4540,TUR,2020,0.0,Heat
5122,4541,UKR,2020,79.629,Heat
5125,4542,ALB,2020,0.0,Nuclear heat
5126,4543,AUT,2020,0.0,Nuclear heat
5127,4544,BIH,2020,0.0,Nuclear heat
5128,4545,BEL,2020,8371.015,Nuclear heat
5129,4546,BGR,2020,4334.677,Nuclear heat
5130,4547,CYP,2020,0.0,Nuclear heat
5131,4548,CZE,2020,7496.295,Nuclear heat
5132,4549,DEU,2020,16576.8,Nuclear heat
5133,4550,DNK,2020,0.0,Nuclear heat
5134,4551,EST,2020,0.0,Nuclear heat
5136,4552,ESP,2020,15174.0,Nuclear heat
5138,4553,FIN,2020,5547.6,Nuclear heat
5139,4554,FRA,2020,92211.0,Nuclear heat
5140,4555,GEO,2020,0.0,Nuclear heat
5141,4556,HRV,2020,0.0,Nuclear heat
5142,4557,HUN,2020,4053.0,Nuclear heat
5143,4558,IRL,2020,0.0,Nuclear heat
5144,4559,ISL,2020,0.0,Nuclear heat
5145,4560,ITA,2020,0.0,Nuclear heat
5146,4561,LTU,2020,0.0,Nuclear heat
5147,4562,LUX,2020,0.0,Nuclear heat
5148,4563,LVA,2020,0.0,Nuclear heat
5149,4564,MDA,2020,0.0,Nuclear heat
5150,4565,MNE,2020,0.0,Nuclear heat
5151,4566,MKD,2020,0.0,Nuclear heat
5152,4567,MLT,2020,0.0,Nuclear heat
5153,4568,NLD,2020,955.89,Nuclear heat
5154,4569,NOR,2020,0.0,Nuclear heat
5155,4570,POL,2020,0.0,Nuclear heat
5156,4571,PRT,2020,0.0,Nuclear heat
5157,4572,ROU,2020,2887.0,Nuclear heat
5158,4573,SRB,2020,0.0,Nuclear heat
5159,4574,SWE,2020,12028.0,Nuclear heat
5160,4575,SVN,2020,1496.852,Nuclear heat
5161,4576,SVK,2020,4044.0,Nuclear heat
5162,4577,TUR,2020,0.0,Nuclear heat
5163,4578,UKR,2020,20072.995,Nuclear heat
5257,4579,EST,2020,1320.782,Renewables and biofuels
5166,4580,ALB,2020,1046.617,Oil and petroleum products (excluding biofuel portion)
5167,4581,AUT,2020,10868.736,Oil and petroleum products (excluding biofuel portion)
5168,4582,BIH,2020,1540.094,Oil and petroleum products (excluding biofuel portion)
5169,4583,BEL,2020,18472.628,Oil and petroleum products (excluding biofuel portion)
5170,4584,BGR,2020,4174.817,Oil and petroleum products (excluding biofuel portion)
5171,4585,CYP,2020,1860.926,Oil and petroleum products (excluding biofuel portion)
5172,4586,CZE,2020,8496.167,Oil and petroleum products (excluding biofuel portion)
5173,4587,DEU,2020,94906.309,Oil and petroleum products (excluding biofuel portion)
5174,4588,DNK,2020,5519.188,Oil and petroleum products (excluding biofuel portion)
5175,4589,EST,2020,-42.701,Oil and petroleum products (excluding biofuel portion)
5177,4590,ESP,2020,44113.772,Oil and petroleum products (excluding biofuel portion)
5179,4591,FIN,2020,7562.135,Oil and petroleum products (excluding biofuel portion)
5180,4592,FRA,2020,62031.798,Oil and petroleum products (excluding biofuel portion)
5181,4593,GEO,2020,1314.103,Oil and petroleum products (excluding biofuel portion)
5182,4594,HRV,2020,2731.905,Oil and petroleum products (excluding biofuel portion)
5183,4595,HUN,2020,7356.954,Oil and petroleum products (excluding biofuel portion)
5184,4596,IRL,2020,5826.091,Oil and petroleum products (excluding biofuel portion)
5185,4597,ISL,2020,519.509,Oil and petroleum products (excluding biofuel portion)
5186,4598,ITA,2020,43416.584,Oil and petroleum products (excluding biofuel portion)
5187,4599,LTU,2020,2829.296,Oil and petroleum products (excluding biofuel portion)
5188,4600,LUX,2020,1847.713,Oil and petroleum products (excluding biofuel portion)
5189,4601,LVA,2020,1367.659,Oil and petroleum products (excluding biofuel portion)
5190,4602,MDA,2020,935.167,Oil and petroleum products (excluding biofuel portion)
5191,4603,MNE,2020,327.507,Oil and petroleum products (excluding biofuel portion)
5192,4604,MKD,2020,984.349,Oil and petroleum products (excluding biofuel portion)
5193,4605,MLT,2020,290.509,Oil and petroleum products (excluding biofuel portion)
5194,4606,NLD,2020,25572.892,Oil and petroleum products (excluding biofuel portion)
5195,4607,NOR,2020,8911.605,Oil and petroleum products (excluding biofuel portion)
5196,4608,POL,2020,28979.192,Oil and petroleum products (excluding biofuel portion)
5197,4609,PRT,2020,8425.384,Oil and petroleum products (excluding biofuel portion)
5198,4610,ROU,2020,9594.277,Oil and petroleum products (excluding biofuel portion)
5199,4611,SRB,2020,3534.005,Oil and petroleum products (excluding biofuel portion)
5200,4612,SWE,2020,8158.056,Oil and petroleum products (excluding biofuel portion)
5201,4613,SVN,2020,1999.311,Oil and petroleum products (excluding biofuel portion)
5202,4614,SVK,2020,3569.489,Oil and petroleum products (excluding biofuel portion)
5203,4615,TUR,2020,41828.565,Oil and petroleum products (excluding biofuel portion)
5204,4616,UKR,2020,14142.516,Oil and petroleum products (excluding biofuel portion)
5207,4617,ALB,2020,0.0,Peat and peat products
5208,4618,AUT,2020,0.0,Peat and peat products
5209,4619,BIH,2020,0.0,Peat and peat products
5210,4620,BEL,2020,0.0,Peat and peat products
5211,4621,BGR,2020,0.0,Peat and peat products
5212,4622,CYP,2020,0.0,Peat and peat products
5213,4623,CZE,2020,0.0,Peat and peat products
5214,4624,DEU,2020,0.0,Peat and peat products
