index,country,year,month,indicator,gwh
2732,IRL,2012,11,Consumption,0.0004937457781039945
2733,IRL,2012,11,Imports,8.696535061276874e-06
2734,IRL,2012,12,Consumption,0.000511791088356144
2735,IRL,2012,12,Imports,2.2393577782787947e-05
2736,ITA,2012,1,Consumption,0.00047183630382388283
2737,ITA,2012,1,Imports,7.358113576522374e-05
2738,ITA,2012,2,Consumption,0.00047002238858474924
2739,ITA,2012,2,Imports,5.4988504564104666e-05
2740,ITA,2012,3,Consumption,0.00046424473263787934
2741,ITA,2012,3,Imports,7.927481415472633e-05
2742,ITA,2012,4,Consumption,0.0004153194077156934
2743,ITA,2012,4,Imports,6.464592366134357e-05
2744,ITA,2012,5,Consumption,0.0004390514654276909
2745,ITA,2012,5,Imports,5.839799339321683e-05
2746,ITA,2012,6,Consumption,0.0004611375630152894
2747,ITA,2012,6,Imports,5.896904078331444e-05
2748,ITA,2012,7,Consumption,0.0005134219902321672
2749,ITA,2012,7,Imports,5.7356671681862376e-05
2750,ITA,2012,8,Consumption,0.0004478187224168365
2751,ITA,2012,8,Imports,3.74539905858135e-05
2752,ITA,2012,9,Consumption,0.0004434686849452106
2753,ITA,2012,9,Imports,5.547557439683497e-05
2754,ITA,2012,10,Consumption,0.00044978379725923117
2755,ITA,2012,10,Imports,7.828387897779225e-05
2756,ITA,2012,11,Consumption,0.00043846362252611984
2757,ITA,2012,11,Imports,7.717537522054396e-05
2758,ITA,2012,12,Consumption,0.00044721408400379196
2759,ITA,2012,12,Imports,6.543531270059614e-05
2760,LTU,2012,1,Consumption,0.0002992195190196846
2761,LTU,2012,1,Imports,0.00020751241811208548
2762,LTU,2012,2,Consumption,0.0002968766368797094
2763,LTU,2012,2,Imports,0.00020851651045778914
2764,LTU,2012,3,Consumption,0.0002798070670027475
2765,LTU,2012,3,Imports,0.00023328412165181224
2766,LTU,2012,4,Consumption,0.00025135778387447776
2767,LTU,2012,4,Imports,0.00024098216296887347
2768,LTU,2012,5,Consumption,0.00023663109613749104
2769,LTU,2012,5,Imports,0.00025102308642590984
2770,LTU,2012,6,Consumption,0.0002563782456029959
2771,LTU,2012,6,Imports,0.0002242472905404795
2772,LTU,2012,7,Consumption,0.00026608447161146444
2773,LTU,2012,7,Imports,0.00023830458338033043
2774,LTU,2012,8,Consumption,0.00028449283128269786
2775,LTU,2012,8,Imports,0.00021989622370909703
2776,LTU,2012,9,Consumption,0.0002788029746570439
2777,LTU,2012,9,Imports,0.00018307950436663027
2778,LTU,2012,10,Consumption,0.0003059134679910422
2779,LTU,2012,10,Imports,0.00023127593696040496
2780,LTU,2012,11,Consumption,0.0003105992322709925
2781,LTU,2012,11,Imports,0.00023663109613749104
2782,LTU,2012,12,Consumption,0.00033268926387647254
2783,LTU,2012,12,Imports,0.00022357789564334373
2784,LUX,2012,1,Consumption,0.0010773223642328974
2785,LUX,2012,1,Imports,0.001128174993313821
2786,LUX,2012,2,Consumption,0.0010340034579787774
2787,LUX,2012,2,Imports,0.001071672072112795
2788,LUX,2012,3,Consumption,0.0010509543343390853
2789,LUX,2012,3,Imports,0.001171493899567941
2790,LUX,2012,4,Consumption,0.0009793839674844523
2791,LUX,2012,4,Imports,0.0010509543343390853
2792,LUX,2012,5,Consumption,0.0009379484919370332
2793,LUX,2012,5,Imports,0.0010603714878725896
2794,LUX,2012,6,Consumption,0.0009661999525375462
2795,LUX,2012,6,Imports,0.0010471874729256836
2796,LUX,2012,7,Consumption,0.0009906845517246574
2797,LUX,2012,7,Imports,0.0010057519973782644
2798,LUX,2012,8,Consumption,0.0008701449864958018
2799,LUX,2012,8,Imports,0.0009304147691102297
2800,LUX,2012,9,Consumption,0.0009492490761772383
2801,LUX,2012,9,Imports,0.0010754389335261966
2802,LUX,2012,10,Consumption,0.0010453040422189828
2803,LUX,2012,10,Imports,0.0010735555028194958
2804,LUX,2012,11,Consumption,0.001026469735151974
2805,LUX,2012,11,Imports,0.0010434206115122818
2806,LUX,2012,12,Consumption,0.0009718502446576488
2807,LUX,2012,12,Imports,0.001026469735151974
2808,LVA,2012,1,Consumption,0.0003514689682394944
2809,LVA,2012,1,Imports,0.00017352244166229583
2810,LVA,2012,2,Consumption,0.00035441835818276286
2811,LVA,2012,2,Imports,0.0002364427604520235
2812,LVA,2012,3,Consumption,0.0003278738486933465
2813,LVA,2012,3,Imports,0.000237425890433113
2814,LVA,2012,4,Consumption,0.0002905149094119457
2815,LVA,2012,4,Imports,0.00014452010722015575
2816,LVA,2012,5,Consumption,0.00027724265466723755
2817,LVA,2012,5,Imports,0.00022022111576404683
2818,LVA,2012,6,Consumption,0.00026102100997926086
2819,LVA,2012,6,Imports,0.00021579703084914412
2820,LVA,2012,7,Consumption,0.0002723270047617901
2821,LVA,2012,7,Imports,0.00023201867553712078
2822,LVA,2012,8,Consumption,0.0002806836096010508
2823,LVA,2012,8,Imports,0.00024430780030073945
2824,LVA,2012,9,Consumption,0.00028461612952540875
2825,LVA,2012,9,Imports,0.00021432233587750986
2826,LVA,2012,10,Consumption,0.00031656785391081735
2827,LVA,2012,10,Imports,0.00021825485580186785
2828,LVA,2012,11,Consumption,0.0003205003738351753
2829,LVA,2012,11,Imports,0.00014648636718233473
2830,LVA,2012,12,Consumption,0.00035196053323003913
2831,LVA,2012,12,Imports,0.00014353697723906624
2832,MLT,2012,1,Consumption,0.00040711571609511744
2833,MLT,2012,1,Imports,0.0
2834,MLT,2012,2,Consumption,0.00039759254144961767
2835,MLT,2012,2,Imports,0.0
2836,MLT,2012,3,Consumption,0.0003833077794813679
2837,MLT,2012,3,Imports,0.0
2838,MLT,2012,4,Consumption,0.0003571190492062434
2839,MLT,2012,4,Imports,0.0
2840,MLT,2012,5,Consumption,0.00038568857314274287
2841,MLT,2012,5,Imports,0.0
2842,MLT,2012,6,Consumption,0.00044044682735436687
2843,MLT,2012,6,Imports,0.0
2844,MLT,2012,7,Consumption,0.000540440161132115
2845,MLT,2012,7,Imports,0.0
2846,MLT,2012,8,Consumption,0.0005523441294389898
2847,MLT,2012,8,Imports,0.0
2848,MLT,2012,9,Consumption,0.0004547315893226166
2849,MLT,2012,9,Imports,0.0
2850,MLT,2012,10,Consumption,0.000433304446370242
2851,MLT,2012,10,Imports,0.0
2852,MLT,2012,11,Consumption,0.0003737846048358681
2853,MLT,2012,11,Imports,0.0
2854,MLT,2012,12,Consumption,0.0003833077794813679
2855,MLT,2012,12,Imports,0.0
2856,NLD,2012,1,Consumption,0.0006541345781625765
2857,NLD,2012,1,Imports,0.0001179948960791436
2858,NLD,2012,2,Consumption,0.0005874677602969198
2859,NLD,2012,2,Imports,9.286801127928551e-05
2860,NLD,2012,3,Consumption,0.0006167128281162321
2861,NLD,2012,3,Imports,0.00017194906201518093
2862,NLD,2012,4,Consumption,0.0005370349392615751
2863,NLD,2012,4,Imports,0.0001500451030566348
2864,NLD,2012,5,Consumption,0.0005248594416388411
2865,NLD,2012,5,Imports,0.00018728780166735084
2866,NLD,2012,6,Consumption,0.0005433017395085706
2867,NLD,2012,6,Imports,0.0001838261405785343
2868,NLD,2012,7,Consumption,0.000546285930102378
2869,NLD,2012,7,Imports,0.00018173720716286912
2870,NLD,2012,8,Consumption,0.0005435404747560753
2871,NLD,2012,8,Imports,0.00016854708473824052
2872,NLD,2012,9,Consumption,0.0005294550951533045
2873,NLD,2012,9,Imports,0.000161862497808112
2874,NLD,2012,10,Consumption,0.0005862144002475207
2875,NLD,2012,10,Imports,0.00016484668840191939
2876,NLD,2012,11,Consumption,0.0006093120354435898
2877,NLD,2012,11,Imports,0.00016263838736250193
2878,NLD,2012,12,Consumption,0.0006404669852429388
2879,NLD,2012,12,Imports,0.0001755300907277498
2880,POL,2012,1,Consumption,0.0003411172019225727
2881,POL,2012,1,Imports,2.2436390206552457e-05
2882,POL,2012,2,Consumption,0.0003382535408774741
2883,POL,2012,2,Imports,2.288301624110912e-05
2884,POL,2012,3,Consumption,0.00032606327734604514
2885,POL,2012,3,Imports,2.5378867610690482e-05
2886,POL,2012,4,Consumption,0.000296218149389788
2887,POL,2012,4,Imports,1.6761612355714832e-05
2888,POL,2012,5,Consumption,0.0002929866786691721
2889,POL,2012,5,Imports,2.033462063216815e-05
2890,POL,2012,6,Consumption,0.00028442196765355606
2891,POL,2012,6,Imports,1.4239488866453666e-05
2892,POL,2012,7,Consumption,0.00029437910101220174
2893,POL,2012,7,Imports,2.6718745714360478e-05
2894,POL,2012,8,Consumption,0.00029810974200673385
2895,POL,2012,8,Imports,2.7112827509557534e-05
2896,POL,2012,9,Consumption,0.0002947731828073988
2897,POL,2012,9,Imports,1.8915926169458744e-05
2898,POL,2012,10,Consumption,0.000322595357548311
2899,POL,2012,10,Imports,2.4511887661256958e-05
2900,POL,2012,11,Consumption,0.0003205986764526459
2901,POL,2012,11,Imports,1.886338193009914e-05
2902,POL,2012,12,Consumption,0.00033481189319941977
2903,POL,2012,12,Imports,1.9388824323695215e-05
2904,PRT,2012,1,Consumption,0.0003730916026904441
2905,PRT,2012,1,Imports,9.909799898124975e-05
2906,PRT,2012,2,Consumption,0.0002971037896520386
2907,PRT,2012,2,Imports,8.873170158301921e-05
2908,PRT,2012,3,Consumption,0.00030214428288237086
2909,PRT,2012,3,Imports,9.31064692923642e-05
2910,PRT,2012,4,Consumption,0.0002971037896520386
2911,PRT,2012,4,Imports,8.873170158301921e-05
2912,PRT,2012,5,Consumption,0.00030214428288237086
2913,PRT,2012,5,Imports,9.31064692923642e-05
2914,PRT,2012,6,Consumption,0.00030138345371552827
2915,PRT,2012,6,Imports,8.939742710400648e-05
2916,PRT,2012,7,Consumption,0.0003256348834086364
2917,PRT,2012,7,Imports,7.912623335163127e-05
2918,PRT,2012,8,Consumption,0.0003283928891384409
2919,PRT,2012,8,Imports,6.895014324511139e-05
2920,PRT,2012,9,Consumption,0.0003121301656971801
2921,PRT,2012,9,Imports,7.979195887261856e-05
2922,PRT,2012,10,Consumption,0.0003084211235088224
2923,PRT,2012,10,Imports,9.006315262499377e-05
2924,PRT,2012,11,Consumption,0.0003170755552816571
2925,PRT,2012,11,Imports,5.6967083867340304e-05
2926,PRT,2012,12,Consumption,0.0003319117240350879
2927,PRT,2012,12,Imports,9.377219481335148e-05
2928,ROU,2012,1,Consumption,0.00024169865093963592
2929,ROU,2012,1,Imports,4.985533228952886e-06
2930,ROU,2012,2,Consumption,0.0002425461915885579
2931,ROU,2012,2,Imports,3.838860586293722e-06
2932,ROU,2012,3,Consumption,0.00022714089391109347
2933,ROU,2012,3,Imports,4.686401235215713e-06
2934,ROU,2012,4,Consumption,0.00020709905033070288
2935,ROU,2012,4,Imports,3.0910306019507895e-06
2936,ROU,2012,5,Consumption,0.00020874427629625732
2937,ROU,2012,5,Imports,4.0382819154518375e-06
2938,ROU,2012,6,Consumption,0.00020146539778198613
2939,ROU,2012,6,Imports,3.190741266529847e-06
2940,ROU,2012,7,Consumption,0.00021228400488881388
2941,ROU,2012,7,Imports,3.190741266529847e-06
2942,ROU,2012,8,Consumption,0.00019697841787592852
2943,ROU,2012,8,Imports,3.0910306019507895e-06
2944,ROU,2012,9,Consumption,0.00017633831030806356
2945,ROU,2012,9,Imports,4.137992580030895e-06
2946,ROU,2012,10,Consumption,0.00019633029855616464
2947,ROU,2012,10,Imports,4.4869799060575975e-06
2948,ROU,2012,11,Consumption,0.00021667127413029243
2949,ROU,2012,11,Imports,3.6892945894251357e-06
2950,ROU,2012,12,Consumption,0.00023446962775765422
2951,ROU,2012,12,Imports,3.888715918583251e-06
2952,SVK,2012,1,Consumption,0.0004515884095267032
2953,SVK,2012,1,Imports,0.0002659230683453723
2954,SVK,2012,2,Consumption,0.0004488145249473008
2955,SVK,2012,2,Imports,0.00025316319928012147
2956,SVK,2012,3,Consumption,0.0004229249355395455
2957,SVK,2012,3,Imports,0.00019861013588520852
2958,SVK,2012,4,Consumption,0.00037946741046224197
2959,SVK,2012,4,Imports,0.00020452775632126687
2960,SVK,2012,5,Consumption,0.00037447441821931776
2961,SVK,2012,5,Imports,0.00015792649538730734
2962,SVK,2012,6,Consumption,0.00036744724395149845
2963,SVK,2012,6,Imports,0.00018788444884485276
2964,SVK,2012,7,Consumption,0.0003733648643875568
2965,SVK,2012,7,Imports,0.00023725959435821464
2966,SVK,2012,8,Consumption,0.000368926649060513
2967,SVK,2012,8,Imports,0.00022542435348609792
2968,SVK,2012,9,Consumption,0.0003692965003377667
2969,SVK,2012,9,Imports,0.00017937786946801886
2970,SVK,2012,10,Consumption,0.000417192240742114
2971,SVK,2012,10,Imports,0.0002015689461032377
2972,SVK,2012,11,Consumption,0.00041867164585112856
2973,SVK,2012,11,Imports,0.0001921377385332697
2974,SVK,2012,12,Consumption,0.00044067779684772056
2975,SVK,2012,12,Imports,0.00017826831563625792
2976,SVN,2012,1,Consumption,0.0005896481506777064
2977,SVN,2012,1,Imports,0.0003057614895105337
2978,SVN,2012,2,Consumption,0.0005867315068985917
2979,SVN,2012,2,Imports,0.0002936088070975554
2980,SVN,2012,3,Consumption,0.0005629122493691543
2981,SVN,2012,3,Imports,0.00034999725349377464
2982,SVN,2012,4,Consumption,0.000517704270792875
2983,SVN,2012,4,Imports,0.0003305529616330094
2984,SVN,2012,5,Consumption,0.0005283986313162959
2985,SVN,2012,5,Imports,0.00038791362262226693
2986,SVN,2012,6,Consumption,0.0005230514510545855
2987,SVN,2012,6,Imports,0.00030770591869661024
2988,SVN,2012,7,Consumption,0.0005342319188745255
2989,SVN,2012,7,Imports,0.0002731923006437519
2990,SVN,2012,8,Consumption,0.0005206209145719898
2991,SVN,2012,8,Imports,0.00031596974273743545
2992,SVN,2012,9,Consumption,0.0005186764853859132
2993,SVN,2012,9,Imports,0.00024937304311431447
2994,SVN,2012,10,Consumption,0.0005444401721014273
2995,SVN,2012,10,Imports,0.00029992820195230414
2996,SVN,2012,11,Consumption,0.0005381207772466786
2997,SVN,2012,11,Imports,0.00024208143366652747
2998,SVN,2012,12,Consumption,0.0005624261420726351
2999,SVN,2012,12,Imports,0.0002678451203820414
3000,SWE,2012,1,Consumption,0.0015318234161195894
3001,SWE,2012,1,Imports,0.00017175499145216902
3002,SWE,2012,2,Consumption,0.0015027248640509345
3003,SWE,2012,2,Imports,0.0001379292377839131
3004,SWE,2012,3,Consumption,0.0013328607532386058
3005,SWE,2012,3,Imports,6.029808262602142e-05
3006,SWE,2012,4,Consumption,0.0012250805567677035
3007,SWE,2012,4,Imports,8.908148792136962e-05
3008,SWE,2012,5,Consumption,0.0011040641958179182
3009,SWE,2012,5,Imports,9.370364059653503e-05
3010,SWE,2012,6,Consumption,0.001028323921299867
3011,SWE,2012,6,Imports,0.00010294794594686583
3012,SWE,2012,7,Consumption,0.0009452302220713252
3013,SWE,2012,7,Imports,8.78209008281427e-05
3014,SWE,2012,8,Consumption,0.0010138271697277574
3015,SWE,2012,8,Imports,0.0001360383571440727
3016,SWE,2012,9,Consumption,0.0010696081486030488
3017,SWE,2012,9,Imports,0.00011660430612349089
3018,SWE,2012,10,Consumption,0.0012596416529070083
3019,SWE,2012,10,Imports,6.113847402150603e-05
3020,SWE,2012,11,Consumption,0.0013102752344849567
3021,SWE,2012,11,Imports,5.441534285762908e-05
3022,SWE,2012,12,Consumption,0.001591806351972304
3023,SWE,2012,12,Imports,0.0001151336211813928
3024,AUT,2013,1,Consumption,0.0007474212610333966
3025,AUT,2013,1,Imports,0.00028137379754270816
3026,AUT,2013,2,Consumption,0.0006853916644250711
3027,AUT,2013,2,Imports,0.00025991108540826855
3028,AUT,2013,3,Consumption,0.0007197084184422246
3029,AUT,2013,3,Imports,0.0003076715162568841
3030,AUT,2013,4,Consumption,0.0006394001384227005
3031,AUT,2013,4,Imports,0.00020519296216442253
3032,AUT,2013,5,Consumption,0.0006180553532780106
3033,AUT,2013,5,Imports,0.00012665358699114355
3034,AUT,2013,6,Consumption,0.000613692054657273
3035,AUT,2013,6,Imports,0.00017111206212676845
3036,AUT,2013,7,Consumption,0.0006320886650582211
3037,AUT,2013,7,Imports,0.00019623051094344774
3038,AUT,2013,8,Consumption,0.0006142816896060212
3039,AUT,2013,8,Imports,0.00023373129368384223
3040,AUT,2013,9,Consumption,0.0006230082868474967
3041,AUT,2013,9,Imports,0.00022594811236036414
3042,AUT,2013,10,Consumption,0.0006777264100913427
3043,AUT,2013,10,Imports,0.0003121527418673715
3044,AUT,2013,11,Consumption,0.0006945899696255452
3045,AUT,2013,11,Imports,0.0002636847490802579
3046,AUT,2013,12,Consumption,0.0007193546374729755
3047,AUT,2013,12,Imports,0.00035991317271598714
3048,BEL,2013,1,Consumption,0.0007126722772993224
3049,BEL,2013,1,Imports,0.00016775084912666057
3050,BEL,2013,2,Consumption,0.000630589062662559
3051,BEL,2013,2,Imports,0.00013343002903290472
3052,BEL,2013,3,Consumption,0.0006923306946327883
3053,BEL,2013,3,Imports,0.00015457810616639398
3054,BEL,2013,4,Consumption,0.0006203734660811278
3055,BEL,2013,4,Imports,0.0001754573518108982
3056,BEL,2013,5,Consumption,0.0006063046181575778
3057,BEL,2013,5,Imports,0.0001807443710942705
3058,BEL,2013,6,Consumption,0.0005814825106746263
3059,BEL,2013,6,Imports,0.00012384170592577185
3060,BEL,2013,7,Consumption,0.0005834539415938499
3061,BEL,2013,7,Imports,9.507673660437333e-05
3062,BEL,2013,8,Consumption,0.0005822890051415814
3063,BEL,2013,8,Imports,0.00013190665059532286
3064,BEL,2013,9,Consumption,0.0005985085049770118
3065,BEL,2013,9,Imports,0.00010314168127392433
3066,BEL,2013,10,Consumption,0.0006446579105861091
3067,BEL,2013,10,Imports,9.713777801992525e-05
3068,BEL,2013,11,Consumption,0.000668583913105777
3069,BEL,2013,11,Imports,9.453907362640327e-05
3070,BEL,2013,12,Consumption,0.000676648857775328
3071,BEL,2013,12,Imports,8.754945491279241e-05
3072,BGR,2013,1,Consumption,0.00048106602579587525
3073,BGR,2013,1,Imports,3.8677983762129026e-05
3074,BGR,2013,2,Consumption,0.00042201671962522274
3075,BGR,2013,2,Imports,4.459667878622706e-05
3076,BGR,2013,3,Consumption,0.0004327529571107959
3077,BGR,2013,3,Imports,5.147888230262012e-05
3078,BGR,2013,4,Consumption,0.00036324270159522593
3079,BGR,2013,4,Imports,3.551217014458821e-05
3080,BGR,2013,5,Consumption,0.00031203910743326157
3081,BGR,2013,5,Imports,3.207106838639168e-05
3082,BGR,2013,6,Consumption,0.0003208483279342447
3083,BGR,2013,6,Imports,4.638605170048925e-05
3084,BGR,2013,7,Consumption,0.0003379161926548995
3085,BGR,2013,7,Imports,5.381883149819376e-05
3086,BGR,2013,8,Consumption,0.0003379161926548995
3087,BGR,2013,8,Imports,1.500320366573688e-05
3088,BGR,2013,9,Consumption,0.0003176825143167039
3089,BGR,2013,9,Imports,2.4913576729342895e-05
3090,BGR,2013,10,Consumption,0.0003577369387821115
3091,BGR,2013,10,Imports,3.1658136175408095e-05
3092,BGR,2013,11,Consumption,0.0003797599900345693
3093,BGR,2013,11,Imports,3.193342431606382e-05
3094,BGR,2013,12,Consumption,0.00046496166956751543
3095,BGR,2013,12,Imports,5.519527220147238e-05
3096,CYP,2013,1,Consumption,0.0002939240836081195
3097,CYP,2013,1,Imports,0.0
3098,CYP,2013,2,Consumption,0.0002450795565945253
3099,CYP,2013,2,Imports,0.0
3100,CYP,2013,3,Consumption,0.00024850724270074245
3101,CYP,2013,3,Imports,0.0
3102,CYP,2013,4,Consumption,0.0002296549691165482
3103,CYP,2013,4,Imports,0.0
3104,CYP,2013,5,Consumption,0.00027421488849737095
3105,CYP,2013,5,Imports,0.0
3106,CYP,2013,6,Consumption,0.0003059209849798795
3107,CYP,2013,6,Imports,0.0
3108,CYP,2013,7,Consumption,0.00037790239321043936
3109,CYP,2013,7,Imports,0.0
3110,CYP,2013,8,Consumption,0.00037961623626354794
3111,CYP,2013,8,Imports,0.0
3112,CYP,2013,9,Consumption,0.00030849174955954235
3113,CYP,2013,9,Imports,0.0
3114,CYP,2013,10,Consumption,0.0002613610655990567
3115,CYP,2013,10,Imports,0.0
3116,CYP,2013,11,Consumption,0.00023651034132898246
3117,CYP,2013,11,Imports,0.0
3118,CYP,2013,12,Consumption,0.0002844979468160224
3119,CYP,2013,12,Imports,0.0
3120,CZE,2013,1,Consumption,0.0005819708677880885
3121,CZE,2013,1,Imports,0.00010205176354577854
3122,CZE,2013,2,Consumption,0.0005249055759637948
3123,CZE,2013,2,Imports,9.130446691886989e-05
3124,CZE,2013,3,Consumption,0.0005625686685678285
3125,CZE,2013,3,Imports,8.36957613422974e-05
3126,CZE,2013,4,Consumption,0.00048515008932620345
3127,CZE,2013,4,Imports,5.65897477257579e-05
3128,CZE,2013,5,Consumption,0.00046051690502205004
3129,CZE,2013,5,Imports,3.747287496461952e-05
3130,CZE,2013,6,Consumption,0.00043835655003028265
3131,CZE,2013,6,Imports,5.2119633199521564e-05
3132,CZE,2013,7,Consumption,0.0004334108914055105
3133,CZE,2013,7,Imports,7.875010271752528e-05
3134,CZE,2013,8,Consumption,0.0004438728615732977
3135,CZE,2013,8,Imports,7.703814396279647e-05
3136,CZE,2013,9,Consumption,0.00045804407570966397
3137,CZE,2013,9,Imports,8.902185524589815e-05
3138,CZE,2013,10,Consumption,0.0005059789208420707
3139,CZE,2013,10,Imports,9.796208429837082e-05
3140,CZE,2013,11,Consumption,0.000529946343408274
3141,CZE,2013,11,Imports,9.273109921447724e-05
3142,CZE,2013,12,Consumption,0.0005374599401651393
3143,CZE,2013,12,Imports,0.00014675290880814194
3144,DEU,2013,1,Consumption,0.0005488581801822926
3145,DEU,2013,1,Imports,4.352376053226955e-05
3146,DEU,2013,2,Consumption,0.0005033380306341555
3147,DEU,2013,2,Imports,3.744779396223762e-05
3148,DEU,2013,3,Consumption,0.0005369790455412915
3149,DEU,2013,3,Imports,3.396341313330094e-05
3150,DEU,2013,4,Consumption,0.0004860401258072278
3151,DEU,2013,4,Imports,3.85637878220394e-05
3152,DEU,2013,5,Consumption,0.000463695448747641
3153,DEU,2013,5,Imports,6.018926883864285e-05
3154,DEU,2013,6,Consumption,0.000459256273171985
3155,DEU,2013,6,Imports,4.684694224812375e-05
3156,DEU,2013,7,Consumption,0.0004731689966241806
3157,DEU,2013,7,Imports,5.086452014341017e-05
3158,DEU,2013,8,Consumption,0.0004527339090580324
3159,DEU,2013,8,Imports,4.51109517995432e-05
3160,DEU,2013,9,Consumption,0.0004610170634841167
3161,DEU,2013,9,Imports,3.201662384453561e-05
3162,DEU,2013,10,Consumption,0.0004956996726604011
3163,DEU,2013,10,Imports,2.601505686515713e-05
3164,DEU,2013,11,Consumption,0.0005032140313163997
3165,DEU,2013,11,Imports,3.7844591779056035e-05
3166,DEU,2013,12,Consumption,0.0005017012396397795
3167,DEU,2013,12,Imports,3.396341313330094e-05
3168,DNK,2013,1,Consumption,0.0005953767561210002
3169,DNK,2013,1,Imports,0.0001496010993543644
3170,DNK,2013,2,Consumption,0.0005243162339276772
3171,DNK,2013,2,Imports,0.00014051817546499227
3172,DNK,2013,3,Consumption,0.0005629631845942213
3173,DNK,2013,3,Imports,0.00014212104438664618
3174,DNK,2013,4,Consumption,0.0004924369520414494
3175,DNK,2013,4,Imports,0.00012947618956026538
3176,DNK,2013,5,Consumption,0.0004732025249816026
3177,DNK,2013,5,Imports,0.00021514062859532404
3178,DNK,2013,6,Consumption,0.00045272142209380273
3179,DNK,2013,6,Imports,0.000189672822395712
3180,DNK,2013,7,Consumption,0.00045165284281270014
3181,DNK,2013,7,Imports,0.00025004755177800907
3182,DNK,2013,8,Consumption,0.00046910630440404267
3183,DNK,2013,8,Imports,0.00021816826989178142
3184,DNK,2013,9,Consumption,0.0004651881803733331
3185,DNK,2013,9,Imports,0.00018041180195948943
3186,DNK,2013,10,Consumption,0.0005081094481642877
3187,DNK,2013,10,Imports,0.00013731243762168447
3188,DNK,2013,11,Consumption,0.0005241381373808267
3189,DNK,2013,11,Imports,0.00016420501619609997
3190,DNK,2013,12,Consumption,0.0005430163713469727
3191,DNK,2013,12,Imports,0.0001243113897016028
3192,ESP,2013,1,Consumption,0.0004924920171140975
3193,ESP,2013,1,Imports,2.2007700764767602e-05
3194,ESP,2013,2,Consumption,0.0004632556660981344
3195,ESP,2013,2,Imports,1.5637050543387505e-05
3196,ESP,2013,3,Consumption,0.0004783779166236326
3197,ESP,2013,3,Imports,1.9262100669357998e-05
3198,ESP,2013,4,Consumption,0.00042406651473631137
3199,ESP,2013,4,Imports,1.9712550685011135e-05
3200,ESP,2013,5,Consumption,0.00042728401484811953
3201,ESP,2013,5,Imports,2.2072050767003765e-05
3202,ESP,2013,6,Consumption,0.0004198837645909608
3203,ESP,2013,6,Imports,1.9712550685011135e-05
3204,ESP,2013,7,Consumption,0.00047925736665419347
3205,ESP,2013,7,Imports,1.359930047257569e-05
3206,ESP,2013,8,Consumption,0.0004670094162285772
3207,ESP,2013,8,Imports,2.0398950708863536e-05
3208,ESP,2013,9,Consumption,0.0004336546650694996
3209,ESP,2013,9,Imports,1.4757600512826617e-05
3210,ESP,2013,10,Consumption,0.000438824115249138
3211,ESP,2013,10,Imports,1.5679950544878283e-05
3212,ESP,2013,11,Consumption,0.00045375331576792775
3213,ESP,2013,11,Imports,1.299870045170484e-05
3214,ESP,2013,12,Consumption,0.0004808446667093522
3215,ESP,2013,12,Imports,2.323035080725469e-05
3216,EST,2013,1,Consumption,0.0006775432721015299
3217,EST,2013,1,Imports,0.00023217048293736633
3218,EST,2013,2,Consumption,0.0005804262073434158
3219,EST,2013,2,Imports,0.00020713248967941505
3220,EST,2013,3,Consumption,0.0006342958292014321
3221,EST,2013,3,Imports,0.00022534193932156142
3222,EST,2013,4,Consumption,0.0005508358516749279
3223,EST,2013,4,Imports,0.0002450688431005533
3224,EST,2013,5,Consumption,0.00047799805310634244
3225,EST,2013,5,Imports,0.00023368793707421185
3226,EST,2013,6,Consumption,0.0004628235117378871
3227,EST,2013,6,Imports,0.00011684396853710592
3228,EST,2013,7,Consumption,0.0004522013327799684
3229,EST,2013,7,Imports,0.0001487105054108621
3230,EST,2013,8,Consumption,0.0004590298763957733
3231,EST,2013,8,Imports,8.801233993704083e-05
3232,EST,2013,9,Consumption,0.0004605473305326188
3233,EST,2013,9,Imports,3.414271807902446e-05
3234,EST,2013,10,Consumption,0.0005364200373748954
3235,EST,2013,10,Imports,9.863451889495954e-05
3236,EST,2013,11,Consumption,0.000544007308059123
3237,EST,2013,11,Imports,0.00014491687006874826
3238,EST,2013,12,Consumption,0.000599394384053985
3239,EST,2013,12,Imports,0.0002830051965216916
3240,FIN,2013,1,Consumption,0.0015977283942627393
3241,FIN,2013,1,Imports,0.000312742922743489
3242,FIN,2013,2,Consumption,0.001377466182947807
3243,FIN,2013,2,Imports,0.00019948622644132017
3244,FIN,2013,3,Consumption,0.0015409161878384371
3245,FIN,2013,3,Imports,0.00023460315662592122
3246,FIN,2013,4,Consumption,0.0012958331096391009
3247,FIN,2013,4,Imports,0.00016345000489063007
3248,FIN,2013,5,Consumption,0.0011526075148024296
3249,FIN,2013,5,Imports,0.00020536969118428998
3250,FIN,2013,6,Consumption,0.0010268484559214498
3251,FIN,2013,6,Imports,0.00028350945730185777
3252,FIN,2013,7,Consumption,0.0010823736544332274
3253,FIN,2013,7,Imports,0.00029950512707180695
3254,FIN,2013,8,Consumption,0.0011253964903661941
3255,FIN,2013,8,Imports,0.00032763544287413136
3256,FIN,2013,9,Consumption,0.0011476433414255487
3257,FIN,2013,9,Imports,0.0002960118198806686
3258,FIN,2013,10,Consumption,0.0012996941333766748
3259,FIN,2013,10,Imports,0.0002691685119908689
3260,FIN,2013,11,Consumption,0.0013767307498549358
3261,FIN,2013,11,Imports,0.0003042854421754699
