Date,AT,BE,HR,CY,DK,EE,FI,FR,DE,IE,IT,LV,LU,NL,NO,PL,RO,ES,SE,CH,GB
1877-11,5.0,,9.0,,6.0,4.0,1.0,,7.0,,9.0,,,,7.0,,,,4.0,,7.0
1877-12,-1.0,,3.0,,2.0,-2.0,-1.0,,2.0,,4.0,,,,3.0,,,,-0.0,,5.0
1878-01,-3.0,,0.0,,0.0,-4.0,-9.0,,1.0,,1.0,,,,-0.0,,,,-4.0,,5.0
1878-02,1.0,,4.0,,2.0,-2.0,-8.0,,3.0,,7.0,,,,3.0,,,,-1.0,,6.0
1878-03,3.0,,6.0,,2.0,-2.0,-7.0,,4.0,,9.0,,,,2.0,,,,-1.0,,6.0
1878-04,10.0,,11.0,,7.0,4.0,0.0,,10.0,,13.0,,,,6.0,,,,4.0,,9.0
1878-05,15.0,,17.0,,10.0,8.0,5.0,,14.0,,20.0,,,,10.0,,,,8.0,,12.0
1878-06,17.0,,20.0,,14.0,14.0,13.0,,17.0,,22.0,,,,13.0,,,,13.0,,15.0
1878-07,18.0,,22.0,,15.0,14.0,13.0,,17.0,,25.0,,,,16.0,,,,15.0,,16.0
1878-08,18.0,,22.0,,17.0,14.0,12.0,,18.0,,25.0,,,,16.0,,,,15.0,,16.0
1878-09,15.0,,19.0,,14.0,13.0,9.0,,15.0,,21.0,,,,13.0,,,,12.0,,13.0
1878-10,11.0,,14.0,,10.0,8.0,4.0,,11.0,,16.0,,,,10.0,,,,7.0,,10.0
1878-11,3.0,,9.0,,4.0,3.0,-4.0,,4.0,,7.0,,,,3.0,,,,-0.0,,4.0
1878-12,-3.0,,2.0,,-0.0,-1.0,-9.0,,0.0,,1.0,,,,-2.0,,,,-6.0,,-0.0
1879-01,-2.0,,3.0,,-3.0,-8.0,-9.0,,-2.0,,2.0,,,,-3.0,,,,-7.0,,0.0
1879-02,2.0,,7.0,,-3.0,-4.0,-14.0,,1.0,,8.0,,,,-4.0,,,,-8.0,,3.0
1879-03,4.0,,7.0,,0.0,-3.0,-9.0,,2.0,,10.0,,,,0.0,,,,-3.0,,5.0
1879-04,9.0,,11.0,,3.0,2.0,-2.0,,7.0,,13.0,,,,3.0,,,,1.0,,6.0
1879-05,11.0,,13.0,,9.0,10.0,4.0,,11.0,,15.0,,,,8.0,,,,8.0,,9.0
1879-06,18.0,,21.0,,14.0,14.0,11.0,,17.0,,24.0,,,,12.0,,,,13.0,,13.0
1879-07,16.0,,21.0,,15.0,15.0,16.0,,16.0,,25.0,,,,15.0,,,,15.0,,14.0
1879-08,19.0,,23.0,,16.0,16.0,15.0,,19.0,,28.0,,,,16.0,,,,16.0,,14.0
1879-09,15.0,,19.0,,13.0,12.0,10.0,,15.0,,22.0,,,,12.0,,,,12.0,,12.0
1879-10,8.0,,11.0,,8.0,6.0,1.0,,8.0,,14.0,,,,9.0,,,,5.0,,9.0
1879-11,1.0,,4.0,,2.0,-1.0,-11.0,,1.0,,6.0,,,,3.0,,,,-2.0,,5.0
1879-12,-10.0,,-3.0,,-2.0,-4.0,-8.0,,-7.0,,-2.0,,,,1.0,,,,-4.0,,1.0
1880-01,-5.0,,-3.0,,-0.0,-5.0,-9.0,,-3.0,5.0,-2.0,,,,1.0,,,,-3.0,,2.0
1880-02,-1.0,,1.0,,1.0,-4.0,-8.0,,1.0,7.0,4.0,,,,2.0,,,,-2.0,,5.0
1880-03,5.0,,6.0,,2.0,-3.0,-7.0,,5.0,8.0,9.0,,,,2.0,,,,-1.0,,6.0
1880-04,11.0,,13.0,,6.0,3.0,-1.0,,10.0,9.0,14.0,,,,5.0,,,,3.0,,8.0
1880-05,12.0,,15.0,,10.0,9.0,4.0,,12.0,11.0,17.0,,,,9.0,,,,8.0,,10.0
1880-06,16.0,,19.0,,14.0,14.0,10.0,,16.0,14.0,20.0,,,,14.0,,,,13.0,,13.0
1880-07,20.0,,23.0,,17.0,17.0,13.0,,19.0,15.0,26.0,,,,15.0,,,,15.0,,15.0
1880-08,17.0,,19.0,,17.0,16.0,14.0,,18.0,17.0,23.0,,,,18.0,,,,17.0,,16.0
1880-09,15.0,,17.0,,15.0,12.0,9.0,,15.0,15.0,20.0,,,,14.0,,,,12.0,,14.0
1880-10,10.0,,15.0,,6.0,1.0,-4.0,,8.0,8.0,16.0,,,,5.0,,,,1.0,,7.0
1880-11,5.0,,9.0,,4.0,0.0,-9.0,,4.0,7.0,10.0,,,,4.0,,,,-1.0,,5.0
1880-12,3.0,,7.0,,2.0,-4.0,-14.0,,4.0,6.0,6.0,,,,1.0,,,,-5.0,,5.0
1881-01,-5.0,,0.0,,-4.0,-11.0,-15.0,,-5.0,-0.0,1.0,,,,-3.0,,,,-8.0,,-1.0
1881-02,0.0,,3.0,,-3.0,-8.0,-19.0,,0.0,5.0,4.0,,,,-5.0,,,,-10.0,,3.0
1881-03,5.0,,8.0,,-2.0,-6.0,-13.0,,4.0,6.0,9.0,,,,-2.0,,,,-7.0,,5.0
1881-04,7.0,,11.0,,3.0,-2.0,-4.0,,6.0,7.0,13.0,,,,2.0,,,,-1.0,,7.0
1881-05,12.0,,15.0,,10.0,9.0,2.0,,13.0,11.0,17.0,,,,8.0,,,,7.0,,11.0
1881-06,16.0,,19.0,,14.0,16.0,10.0,,16.0,13.0,22.0,,,,12.0,,,,12.0,,13.0
1881-07,20.0,,23.0,,16.0,17.0,13.0,,20.0,15.0,26.0,,,,14.0,,,,15.0,,16.0
1881-08,19.0,,23.0,,14.0,15.0,13.0,,17.0,13.0,25.0,,,,13.0,,,,13.0,,14.0
1881-09,13.0,,17.0,,12.0,12.0,7.0,,13.0,12.0,19.0,,,,12.0,,,,10.0,,12.0
1881-10,6.0,,10.0,,6.0,3.0,1.0,,6.0,9.0,11.0,,,,6.0,,,,4.0,,8.0
1881-11,4.0,,6.0,,5.0,1.0,-3.0,,6.0,10.0,8.0,,,,6.0,,,,2.0,,9.0
1881-12,0.0,,4.0,,3.0,-3.0,-7.0,,1.0,4.0,5.0,,,,3.0,,,,-0.0,,4.0
1882-01,-0.0,,4.0,,3.0,0.0,-5.0,,1.0,7.0,4.0,,,,4.0,,,,0.0,,5.0
1882-02,1.0,,4.0,,3.0,-2.0,-8.0,,2.0,7.0,5.0,,,,4.0,,,,-1.0,,6.0
1882-03,8.0,,11.0,,5.0,1.0,-6.0,,7.0,8.0,11.0,,,,4.0,,,,1.0,,7.0
1882-04,9.0,,12.0,,7.0,5.0,-2.0,,9.0,7.0,13.0,,,,5.0,,,,3.0,,8.0
1882-05,14.0,,17.0,,11.0,11.0,5.0,,13.0,10.0,18.0,,,,10.0,,,,9.0,,11.0
1882-06,15.0,,19.0,,15.0,15.0,11.0,,15.0,12.0,21.0,,,,13.0,,,,13.0,,13.0
1882-07,18.0,,22.0,,17.0,20.0,14.0,,18.0,15.0,24.0,,,,16.0,,,,16.0,,15.0
1882-08,16.0,,20.0,,16.0,18.0,16.0,,16.0,14.0,24.0,,,,16.0,,,,16.0,,15.0
1882-09,14.0,,18.0,,15.0,13.0,9.0,,14.0,11.0,19.0,,,,13.0,,,,12.0,,12.0
1882-10,10.0,,14.0,,9.0,3.0,3.0,,9.0,9.0,15.0,,,,8.0,,,,6.0,,10.0
1882-11,4.0,,9.0,,3.0,-4.0,-10.0,,5.0,6.0,9.0,,,,1.0,,,,-2.0,,5.0
1882-12,0.0,,7.0,,-1.0,-8.0,-13.0,,1.0,2.0,4.0,,,,-1.0,,,,-6.0,,3.0
1883-01,-1.0,,2.0,,-1.0,-9.0,-11.0,,-0.0,6.0,3.0,,,,-0.0,,,,-5.0,,5.0
1883-02,2.0,,5.0,,1.0,-7.0,-8.0,,2.0,6.0,7.0,,,,1.0,,,,-2.0,,6.0
1883-03,-0.0,,3.0,,-1.0,-6.0,-7.0,,-1.0,4.0,5.0,,,,-1.0,,,,-4.0,,2.0
1883-04,7.0,,10.0,,5.0,3.0,1.0,,7.0,7.0,12.0,,,,5.0,,,,3.0,,8.0
1883-05,13.0,,16.0,,10.0,9.0,6.0,,13.0,10.0,18.0,,,,8.0,,,,8.0,,10.0
1883-06,17.0,,20.0,,15.0,16.0,15.0,,17.0,13.0,21.0,,,,13.0,,,,15.0,,13.0
1883-07,18.0,,22.0,,17.0,17.0,15.0,,18.0,14.0,24.0,,,,16.0,,,,16.0,,14.0
1883-08,17.0,,21.0,,16.0,15.0,13.0,,17.0,14.0,24.0,,,,15.0,,,,14.0,,15.0
1883-09,14.0,,18.0,,13.0,12.0,7.0,,14.0,12.0,20.0,,,,13.0,,,,11.0,,13.0
1883-10,9.0,,13.0,,9.0,6.0,2.0,,9.0,9.0,14.0,,,,8.0,,,,6.0,,10.0
1883-11,3.0,,7.0,,5.0,4.0,1.0,,5.0,6.0,8.0,,,,6.0,,,,3.0,,6.0
1883-12,-1.0,,1.0,,2.0,-1.0,-5.0,,1.0,5.0,2.0,,,,3.0,,,,-2.0,,5.0
1884-01,1.0,,3.0,,3.0,-3.0,-10.0,,3.0,7.0,3.0,,,,3.0,,,,-2.0,,6.0
1884-02,2.0,,5.0,,2.0,-3.0,-9.0,,3.0,6.0,6.0,,,,2.0,,,,-2.0,,5.0
1884-03,6.0,,8.0,,3.0,-4.0,-5.0,,5.0,7.0,10.0,,,,2.0,,,,0.0,,6.0
1884-04,8.0,,12.0,,5.0,2.0,-3.0,,7.0,7.0,13.0,,,,5.0,,,,2.0,,7.0
1884-05,15.0,,17.0,,10.0,8.0,3.0,,14.0,10.0,19.0,,,,9.0,,,,7.0,,11.0
1884-06,14.0,,16.0,,14.0,15.0,12.0,,14.0,13.0,18.0,,,,13.0,,,,12.0,,14.0
1884-07,19.0,,22.0,,17.0,17.0,15.0,,19.0,15.0,25.0,,,,16.0,,,,16.0,,16.0
1884-08,18.0,,20.0,,17.0,14.0,12.0,,18.0,15.0,23.0,,,,16.0,,,,15.0,,17.0
1884-09,15.0,,18.0,,15.0,12.0,10.0,,15.0,14.0,20.0,,,,15.0,,,,13.0,,14.0
1884-10,8.0,,11.0,,9.0,6.0,4.0,,8.0,10.0,13.0,,,,10.0,,,,7.0,,9.0
1884-11,1.0,,4.0,,2.0,-2.0,-4.0,,2.0,6.0,6.0,,,,3.0,,,,-1.0,,6.0
1884-12,0.0,,4.0,,2.0,-4.0,-11.0,,2.0,5.0,4.0,,,,2.0,,,,-3.0,,4.0
1885-01,-5.0,,1.0,,-1.0,-4.0,-13.0,,-3.0,5.0,2.0,,,,-1.0,,,,-6.0,,3.0
1885-02,2.0,,6.0,,2.0,-3.0,-7.0,,3.0,6.0,6.0,,,,1.0,,,,-2.0,,6.0
1885-03,4.0,,8.0,,2.0,-3.0,-7.0,,3.0,5.0,9.0,,,,2.0,,,,-1.0,,4.0
1885-04,11.0,,12.0,,6.0,3.0,-1.0,,10.0,8.0,13.0,,,,5.0,,,,3.0,,7.0
1885-05,12.0,,15.0,,9.0,8.0,2.0,,11.0,9.0,16.0,,,,8.0,,,,6.0,,9.0
1885-06,19.0,,20.0,,14.0,14.0,9.0,,18.0,12.0,22.0,,,,12.0,,,,12.0,,13.0
1885-07,20.0,,23.0,,17.0,20.0,15.0,,18.0,15.0,25.0,,,,15.0,,,,16.0,,16.0
1885-08,17.0,,21.0,,14.0,15.0,12.0,,15.0,14.0,23.0,,,,15.0,,,,13.0,,14.0
1885-09,15.0,,19.0,,12.0,9.0,6.0,,13.0,12.0,21.0,,,,11.0,,,,9.0,,12.0
1885-10,9.0,,13.0,,7.0,5.0,-1.0,,8.0,8.0,13.0,,,,5.0,,,,3.0,,7.0
1885-11,4.0,,9.0,,3.0,-0.0,-7.0,,3.0,7.0,8.0,,,,3.0,,,,-0.0,,6.0
1885-12,-2.0,,2.0,,2.0,-3.0,-11.0,,-0.0,5.0,2.0,,,,3.0,,,,-3.0,,4.0
1886-01,-3.0,,3.0,,-0.0,-7.0,-16.0,,-1.0,3.0,1.0,,,,0.0,,,,-5.0,,2.0
1886-02,-2.0,,2.0,,-2.0,-9.0,-11.0,,-2.0,4.0,4.0,,,,-2.0,,,,-5.0,,2.0
1886-03,1.0,,5.0,,-1.0,-6.0,-7.0,,1.0,5.0,7.0,,,,-2.0,,,,-3.0,,4.0
1886-04,11.0,,12.0,,6.0,5.0,-0.0,,10.0,7.0,13.0,,,,4.0,,,,4.0,,7.0
1886-05,14.0,,16.0,,10.0,10.0,4.0,,14.0,10.0,18.0,,,,9.0,,,,8.0,,10.0
1886-06,16.0,,19.0,,14.0,16.0,12.0,,15.0,13.0,21.0,,,,13.0,,,,13.0,,13.0
1886-07,19.0,,22.0,,16.0,17.0,17.0,,18.0,15.0,24.0,,,,14.0,,,,15.0,,16.0
1886-08,18.0,,21.0,,16.0,16.0,15.0,,18.0,15.0,23.0,,,,15.0,,,,15.0,,16.0
1886-09,17.0,,20.0,,14.0,11.0,7.0,,16.0,13.0,21.0,,,,13.0,,,,11.0,,13.0
1886-10,10.0,,14.0,,9.0,5.0,4.0,,10.0,11.0,16.0,,,,9.0,,,,6.0,,11.0
1886-11,3.0,,9.0,,6.0,3.0,-0.0,,5.0,8.0,9.0,,,,7.0,,,,4.0,,7.0
1886-12,-1.0,,6.0,,1.0,-2.0,-9.0,,1.0,3.0,4.0,,,,-0.0,,,,-4.0,,2.0
1887-01,-6.0,,1.0,,-1.0,-3.0,-4.0,,-4.0,5.0,1.0,,,,2.0,,,,-2.0,,2.0
1887-02,-3.0,,-0.0,,0.0,-2.0,-4.0,,-0.0,5.0,3.0,,,,3.0,,,,-1.0,,4.0
1887-03,1.0,,6.0,,1.0,-2.0,-6.0,,2.0,5.0,9.0,,,,2.0,,,,-1.0,,4.0
1887-04,7.0,,11.0,,5.0,4.0,-1.0,,8.0,6.0,12.0,,,,5.0,,,,3.0,,7.0
1887-05,10.0,,15.0,,9.0,11.0,6.0,,11.0,10.0,16.0,,,,10.0,,,,8.0,,9.0
1887-06,15.0,,19.0,,14.0,13.0,12.0,,17.0,16.0,22.0,,,,15.0,,,,13.0,,15.0
1887-07,19.0,,24.0,,17.0,18.0,14.0,,20.0,17.0,26.0,,,,15.0,,,,16.0,,17.0
1887-08,16.0,,22.0,,15.0,15.0,13.0,,17.0,15.0,25.0,,,,15.0,,,,14.0,,15.0
1887-09,13.0,,19.0,,13.0,13.0,10.0,,13.0,12.0,21.0,,,,12.0,,,,11.0,,12.0
1887-10,5.0,,10.0,,7.0,4.0,-1.0,,6.0,8.0,11.0,,,,7.0,,,,4.0,,7.0
1887-11,2.0,,9.0,,4.0,1.0,-6.0,,4.0,5.0,7.0,,,,3.0,,,,-0.0,,5.0
1887-12,-4.0,,3.0,,1.0,-4.0,-15.0,,-0.0,4.0,2.0,,,,-0.0,,,,-4.0,,3.0
1888-01,-5.0,,-2.0,,-0.0,-8.0,-13.0,,-2.0,5.0,-1.0,,,,1.0,,,,-4.0,,4.0
1888-02,-3.0,,1.0,,-2.0,-11.0,-16.0,,-2.0,3.0,2.0,,,,-3.0,,,,-8.0,,2.0
1888-03,2.0,,7.0,,-3.0,-10.0,-15.0,,2.0,4.0,8.0,,,,-4.0,,,,-9.0,,3.0
1888-04,6.0,,11.0,,3.0,2.0,-5.0,,7.0,7.0,12.0,,,,1.0,,,,-1.0,,6.0
1888-05,13.0,,16.0,,9.0,8.0,3.0,,13.0,10.0,19.0,,,,8.0,,,,7.0,,11.0
1888-06,16.0,,21.0,,13.0,13.0,10.0,,17.0,13.0,23.0,,,,14.0,,,,12.0,,13.0
1888-07,15.0,,21.0,,15.0,16.0,14.0,,16.0,14.0,24.0,,,,15.0,,,,14.0,,13.0
1888-08,15.0,,20.0,,15.0,15.0,13.0,,16.0,14.0,24.0,,,,14.0,,,,14.0,,14.0
1888-09,13.0,,18.0,,13.0,11.0,7.0,,13.0,12.0,20.0,,,,12.0,,,,11.0,,12.0
1888-10,6.0,,12.0,,7.0,5.0,-1.0,,7.0,9.0,13.0,,,,7.0,,,,4.0,,8.0
1888-11,1.0,,5.0,,4.0,0.0,-9.0,,4.0,8.0,7.0,,,,3.0,,,,-1.0,,8.0
1888-12,-1.0,,5.0,,3.0,-4.0,-8.0,,1.0,6.0,4.0,,,,3.0,,,,-0.0,,5.0
1889-01,-5.0,,1.0,,0.0,-6.0,-8.0,,-2.0,6.0,3.0,,,,2.0,,,,-3.0,,3.0
1889-02,-4.0,,2.0,,-2.0,-8.0,-15.0,,-2.0,5.0,2.0,,,,-2.0,,,,-8.0,,3.0
1889-03,-1.0,,6.0,,-0.0,-7.0,-11.0,,1.0,6.0,7.0,,,,-1.0,,,,-4.0,,4.0
1889-04,6.0,,11.0,,5.0,2.0,-1.0,,8.0,7.0,12.0,,,,4.0,,,,2.0,,6.0
1889-05,15.0,,18.0,,13.0,13.0,7.0,,17.0,12.0,18.0,,,,14.0,,,,11.0,,12.0
1889-06,17.0,,21.0,,18.0,17.0,14.0,,20.0,14.0,22.0,,,,17.0,,,,17.0,,15.0
1889-07,16.0,,22.0,,16.0,16.0,14.0,,17.0,14.0,24.0,,,,16.0,,,,15.0,,15.0
1889-08,15.0,,21.0,,15.0,15.0,13.0,,16.0,14.0,25.0,,,,15.0,,,,14.0,,15.0
1889-09,10.0,,15.0,,11.0,10.0,8.0,,12.0,13.0,19.0,,,,12.0,,,,9.0,,13.0
1889-10,8.0,,15.0,,9.0,8.0,4.0,,9.0,9.0,15.0,,,,9.0,,,,7.0,,9.0
1889-11,1.0,,7.0,,5.0,3.0,1.0,,3.0,8.0,8.0,,,,6.0,,,,3.0,,7.0
1889-12,-5.0,,2.0,,1.0,-3.0,-3.0,,-1.0,6.0,2.0,-3.0,,,2.0,,,,-2.0,,3.0
1890-01,0.0,,5.0,,2.0,-3.0,-7.0,,2.0,6.0,3.0,-1.0,,,4.0,,,,-1.0,,5.0
1890-02,-4.0,,1.0,,0.0,-3.0,-7.0,,-2.0,5.0,2.0,-2.0,,,1.0,,,,-2.0,,3.0
1890-03,3.0,,8.0,,3.0,0.0,-4.0,,5.0,7.0,8.0,2.0,,,2.0,,,,0.0,,6.0
1890-04,7.0,,11.0,,5.0,7.0,-1.0,,8.0,8.0,12.0,9.0,,,4.0,,,,3.0,,7.0
1890-05,13.0,,17.0,,12.0,13.0,7.0,,15.0,11.0,17.0,15.0,,,11.0,,,,10.0,,11.0
1890-06,13.0,,18.0,,13.0,15.0,13.0,,15.0,14.0,21.0,16.0,,,12.0,,,,13.0,,13.0
1890-07,16.0,,22.0,,15.0,17.0,14.0,,16.0,13.0,24.0,17.0,,,14.0,,,,14.0,,14.0
1890-08,17.0,,24.0,,15.0,16.0,14.0,,18.0,13.0,25.0,18.0,,,15.0,,,,14.0,,14.0
1890-09,11.0,,16.0,,14.0,12.0,10.0,,14.0,15.0,20.0,12.0,,,14.0,,,,12.0,,15.0
1890-10,6.0,,11.0,,8.0,5.0,0.0,,8.0,11.0,14.0,5.0,,,9.0,,,,4.0,,10.0
1890-11,1.0,,7.0,,4.0,-0.0,-6.0,,3.0,7.0,7.0,1.0,,,4.0,,,,1.0,,6.0
1890-12,-7.0,,0.0,,-2.0,-5.0,-6.0,,-5.0,3.0,1.0,-6.0,,,-1.0,,,,-4.0,,0.0
1891-01,-8.0,,-0.0,,-3.0,-7.0,-12.0,,-4.0,4.0,-1.0,-6.0,,,-1.0,,,,-6.0,,2.0
1891-02,-4.0,,2.0,,0.0,-2.0,-4.0,,0.0,7.0,2.0,-1.0,,,3.0,,,,-0.0,,5.0
1891-03,2.0,,8.0,,1.0,-2.0,-9.0,,3.0,5.0,9.0,-0.0,,,0.0,,,,-3.0,,4.0
1891-04,4.0,,11.0,,4.0,3.0,-1.0,,6.0,7.0,11.0,5.0,,,4.0,,,,2.0,,6.0
1891-05,13.0,,18.0,,10.0,10.0,4.0,,14.0,9.0,17.0,11.0,,,9.0,,,,8.0,,9.0
1891-06,14.0,,20.0,,14.0,13.0,9.0,,15.0,14.0,21.0,14.0,,,14.0,,,,12.0,,14.0
1891-07,16.0,,23.0,,17.0,19.0,16.0,,17.0,15.0,25.0,19.0,,,16.0,,,,17.0,,15.0
1891-08,15.0,,22.0,,15.0,14.0,12.0,,16.0,14.0,23.0,15.0,,,15.0,,,,14.0,,14.0
1891-09,13.0,,19.0,,14.0,11.0,7.0,,15.0,14.0,20.0,13.0,,,13.0,,,,11.0,,14.0
1891-10,9.0,,16.0,,11.0,7.0,2.0,,10.0,9.0,16.0,9.0,,,9.0,,,,8.0,,9.0
1891-11,1.0,,10.0,,4.0,-2.0,-5.0,,3.0,6.0,7.0,0.0,,,3.0,,,,0.0,,5.0
1891-12,-1.0,,6.0,,3.0,-1.0,-7.0,,2.0,6.0,4.0,0.0,,,2.0,,,,-1.0,,4.0
1892-01,-3.0,,3.0,,-1.0,-7.0,-16.0,,-1.0,3.0,1.0,-6.0,,,-2.0,,,,-7.0,,2.0
1892-02,-1.0,,5.0,,-0.0,-6.0,-15.0,,1.0,5.0,5.0,-5.0,,,-2.0,,,,-6.0,,3.0
1892-03,-0.0,,6.0,,0.0,-4.0,-7.0,,1.0,3.0,6.0,-2.0,,,0.0,,,,-2.0,,2.0
1892-04,7.0,,12.0,,5.0,2.0,-3.0,,8.0,7.0,14.0,3.0,,,3.0,,,,2.0,,7.0
1892-05,11.0,,16.0,,10.0,9.0,3.0,,13.0,11.0,18.0,11.0,,,6.0,,,,7.0,,11.0
1892-06,15.0,,20.0,,13.0,13.0,10.0,,16.0,13.0,23.0,13.0,,,10.0,,,,12.0,,13.0
1892-07,16.0,,21.0,,15.0,15.0,13.0,,17.0,14.0,24.0,15.0,,,13.0,,,,14.0,,14.0
1892-08,18.0,,22.0,,16.0,15.0,12.0,,19.0,15.0,24.0,16.0,,,12.0,,,,14.0,,15.0
1892-09,14.0,,19.0,,13.0,12.0,8.0,,14.0,12.0,21.0,13.0,,,11.0,,,,11.0,,12.0
1892-10,7.0,,14.0,,8.0,5.0,0.0,,8.0,7.0,15.0,6.0,,,5.0,,,,5.0,,7.0
1892-11,1.0,,6.0,,4.0,1.0,-1.0,,3.0,8.0,8.0,1.0,,,4.0,,,,2.0,,7.0
1892-12,-4.0,,1.0,,-1.0,-6.0,-12.0,,-1.0,4.0,1.0,-5.0,,,-1.0,,,,-5.0,,2.0
1893-01,-10.0,,-4.0,,-6.0,-14.0,-17.0,,-7.0,4.0,-2.0,-14.0,,,-4.0,,,,-10.0,,2.0
1893-02,0.0,,4.0,,-2.0,-13.0,-21.0,,2.0,5.0,4.0,-8.0,,,-5.0,,,,-11.0,,4.0
1893-03,3.0,,7.0,,2.0,-3.0,-11.0,,5.0,8.0,10.0,-1.0,,,0.0,,,,-2.0,,7.0
1893-04,7.0,,11.0,,6.0,1.0,-2.0,,10.0,10.0,14.0,2.0,,,3.0,,,,4.0,,9.0
1893-05,11.0,,15.0,,10.0,9.0,3.0,,13.0,13.0,17.0,10.0,,,7.0,,,,8.0,,12.0
1893-06,14.0,,19.0,,14.0,15.0,11.0,,16.0,15.0,22.0,15.0,,,12.0,,,,13.0,,14.0
1893-07,17.0,,22.0,,17.0,17.0,14.0,,18.0,16.0,24.0,17.0,,,13.0,,,,16.0,,16.0
1893-08,17.0,,21.0,,17.0,15.0,12.0,,18.0,16.0,24.0,16.0,,,13.0,,,,15.0,,17.0
1893-09,13.0,,18.0,,12.0,10.0,5.0,,13.0,13.0,20.0,11.0,,,9.0,,,,9.0,,13.0
1893-10,9.0,,14.0,,10.0,8.0,3.0,,10.0,10.0,15.0,8.0,,,7.0,,,,6.0,,10.0
1893-11,1.0,,7.0,,3.0,0.0,-6.0,,3.0,6.0,7.0,2.0,,,1.0,,,,-0.0,,5.0
1893-12,-2.0,,5.0,,3.0,-1.0,-6.0,,1.0,6.0,4.0,0.0,,,2.0,,,,-1.0,,5.0
1894-01,-5.0,,0.0,,-0.0,-3.0,-8.0,,-1.0,4.0,-0.0,-3.0,,,1.0,,,,-3.0,,3.0
1894-02,0.0,,4.0,,2.0,-2.0,-8.0,,2.0,7.0,5.0,-1.0,,,1.0,,,,-2.0,,5.0
1894-03,4.0,,8.0,,4.0,-0.0,-5.0,,5.0,7.0,9.0,2.0,,,2.0,,,,2.0,,6.0
1894-04,10.0,,13.0,,8.0,7.0,1.0,,11.0,10.0,15.0,8.0,,,6.0,,,,5.0,,9.0
1894-05,12.0,,16.0,,10.0,11.0,7.0,,12.0,9.0,17.0,12.0,,,8.0,,,,9.0,,9.0
1894-06,14.0,,19.0,,14.0,14.0,17.0,,15.0,13.0,21.0,13.0,,,13.0,,,,14.0,,13.0
1894-07,18.0,,24.0,,18.0,17.0,16.0,,19.0,15.0,25.0,17.0,,,15.0,,,,17.0,,16.0
1894-08,16.0,,22.0,,16.0,16.0,14.0,,16.0,14.0,23.0,16.0,,,13.0,,,,14.0,,14.0
1894-09,12.0,,18.0,,11.0,8.0,5.0,,12.0,11.0,20.0,9.0,,,9.0,,,,9.0,,11.0
1894-10,8.0,,16.0,,7.0,3.0,-1.0,,8.0,9.0,14.0,4.0,,,5.0,,,,3.0,,9.0
1894-11,3.0,,10.0,,6.0,2.0,-3.0,,5.0,8.0,8.0,3.0,,,5.0,,,,3.0,,8.0
1894-12,-3.0,,5.0,,3.0,-2.0,-7.0,,1.0,5.0,3.0,-1.0,,,2.0,,,,-1.0,,5.0
1895-01,-5.0,,4.0,,-2.0,-6.0,-15.0,,-3.0,1.0,0.0,-4.0,,,-2.0,,,,-7.0,,-0.0
1895-02,-7.0,,-1.0,,-6.0,-12.0,-16.0,,-6.0,0.0,-1.0,-9.0,,,-4.0,,,,-9.0,,-1.0
1895-03,1.0,,5.0,,0.0,-4.0,-10.0,,2.0,6.0,7.0,-3.0,,,-1.0,,,,-4.0,,5.0
1895-04,8.0,,11.0,,6.0,3.0,-1.0,,9.0,8.0,13.0,6.0,,,3.0,,,,3.0,,8.0
1895-05,11.0,,15.0,,12.0,13.0,7.0,,13.0,11.0,16.0,14.0,,,10.0,,,,11.0,,12.0
1895-06,15.0,,20.0,,15.0,16.0,14.0,,17.0,14.0,21.0,17.0,,,12.0,,,,14.0,,14.0
1895-07,18.0,,22.0,,16.0,17.0,15.0,,18.0,14.0,25.0,18.0,,,13.0,,,,15.0,,15.0
1895-08,16.0,,20.0,,16.0,16.0,13.0,,17.0,15.0,23.0,15.0,,,14.0,,,,15.0,,16.0
1895-09,15.0,,19.0,,14.0,11.0,8.0,,16.0,14.0,22.0,12.0,,,11.0,,,,11.0,,15.0
1895-10,7.0,,13.0,,8.0,6.0,2.0,,8.0,7.0,14.0,7.0,,,5.0,,,,5.0,,7.0
1895-11,4.0,,9.0,,5.0,2.0,-3.0,,5.0,8.0,8.0,4.0,,,4.0,,,,1.0,,7.0
1895-12,-2.0,,4.0,,1.0,-6.0,-5.0,,0.0,5.0,3.0,-5.0,,,1.0,,,,-3.0,,4.0
1896-01,-5.0,,-1.0,,1.0,-3.0,-9.0,,-0.0,6.0,0.0,-3.0,,,0.0,,-4.0,,-3.0,,5.0
1896-02,-2.0,,2.0,,1.0,-5.0,-7.0,,0.0,7.0,4.0,-3.0,,,2.0,,1.0,,-1.0,,5.0
1896-03,5.0,,8.0,,3.0,-1.0,-5.0,,6.0,7.0,10.0,1.0,,,1.0,,8.0,,-0.0,,7.0
1896-04,5.0,,9.0,,6.0,2.0,-1.0,,6.0,10.0,11.0,4.0,,,4.0,,10.0,,3.0,,9.0
1896-05,10.0,,15.0,,11.0,10.0,5.0,,11.0,12.0,15.0,9.0,,,9.0,,17.0,,8.0,,12.0
1896-06,16.0,,20.0,,17.0,18.0,12.0,,18.0,15.0,21.0,18.0,,,13.0,,22.0,,16.0,,16.0
1896-07,17.0,,22.0,,18.0,19.0,19.0,,18.0,15.0,24.0,20.0,,,15.0,,25.0,,18.0,,16.0
