geo\TIME_PERIOD,indic,Date,Value
BE,IS-IDMS-T,2009-04,
BG,IS-IDMS-T,2009-04,
CY,IS-IDMS-T,2009-04,
CZ,IS-IDMS-T,2009-04,
DE,IS-IDMS-T,2009-04,
DK,IS-IDMS-T,2009-04,
EE,IS-IDMS-T,2009-04,
EL,IS-IDMS-T,2009-04,
ES,IS-IDMS-T,2009-04,
EU27_2020,IS-IDMS-T,2009-04,
FI,IS-IDMS-T,2009-04,
FR,IS-IDMS-T,2009-04,
HR,IS-IDMS-T,2009-04,
HU,IS-IDMS-T,2009-04,
IE,IS-IDMS-T,2009-04,
IT,IS-IDMS-T,2009-04,
LT,IS-IDMS-T,2009-04,
LU,IS-IDMS-T,2009-04,
LV,IS-IDMS-T,2009-04,
ME,IS-IDMS-T,2009-04,
MK,IS-IDMS-T,2009-04,
MT,IS-IDMS-T,2009-04,
NL,IS-IDMS-T,2009-04,
NO,IS-IDMS-T,2009-04,
PL,IS-IDMS-T,2009-04,
PT,IS-IDMS-T,2009-04,
RO,IS-IDMS-T,2009-04,
RS,IS-IDMS-T,2009-04,
SE,IS-IDMS-T,2009-04,
SI,IS-IDMS-T,2009-04,
SK,IS-IDMS-T,2009-04,
TR,IS-IDMS-T,2009-04,
UK,IS-IDMS-T,2009-04,
AL,IS-IDMS-T,2009-05,
AT,IS-IDMS-T,2009-05,
BE,IS-IDMS-T,2009-05,
BG,IS-IDMS-T,2009-05,
CY,IS-IDMS-T,2009-05,
CZ,IS-IDMS-T,2009-05,
DE,IS-IDMS-T,2009-05,
DK,IS-IDMS-T,2009-05,
EE,IS-IDMS-T,2009-05,
EL,IS-IDMS-T,2009-05,
ES,IS-IDMS-T,2009-05,
EU27_2020,IS-IDMS-T,2009-05,
FI,IS-IDMS-T,2009-05,
FR,IS-IDMS-T,2009-05,
HR,IS-IDMS-T,2009-05,
HU,IS-IDMS-T,2009-05,
IE,IS-IDMS-T,2009-05,
IT,IS-IDMS-T,2009-05,
LT,IS-IDMS-T,2009-05,
LU,IS-IDMS-T,2009-05,
LV,IS-IDMS-T,2009-05,
ME,IS-IDMS-T,2009-05,
MK,IS-IDMS-T,2009-05,
MT,IS-IDMS-T,2009-05,
NL,IS-IDMS-T,2009-05,
NO,IS-IDMS-T,2009-05,
PL,IS-IDMS-T,2009-05,
PT,IS-IDMS-T,2009-05,
RO,IS-IDMS-T,2009-05,
RS,IS-IDMS-T,2009-05,
SE,IS-IDMS-T,2009-05,
SI,IS-IDMS-T,2009-05,
SK,IS-IDMS-T,2009-05,
TR,IS-IDMS-T,2009-05,
UK,IS-IDMS-T,2009-05,
AL,IS-IDMS-T,2009-06,
AT,IS-IDMS-T,2009-06,
BE,IS-IDMS-T,2009-06,
BG,IS-IDMS-T,2009-06,
CY,IS-IDMS-T,2009-06,
CZ,IS-IDMS-T,2009-06,
DE,IS-IDMS-T,2009-06,
DK,IS-IDMS-T,2009-06,
EE,IS-IDMS-T,2009-06,
EL,IS-IDMS-T,2009-06,
ES,IS-IDMS-T,2009-06,
EU27_2020,IS-IDMS-T,2009-06,
FI,IS-IDMS-T,2009-06,
FR,IS-IDMS-T,2009-06,
HR,IS-IDMS-T,2009-06,
HU,IS-IDMS-T,2009-06,
IE,IS-IDMS-T,2009-06,
IT,IS-IDMS-T,2009-06,
LT,IS-IDMS-T,2009-06,
LU,IS-IDMS-T,2009-06,
LV,IS-IDMS-T,2009-06,
ME,IS-IDMS-T,2009-06,
MK,IS-IDMS-T,2009-06,
MT,IS-IDMS-T,2009-06,
NL,IS-IDMS-T,2009-06,
NO,IS-IDMS-T,2009-06,
PL,IS-IDMS-T,2009-06,
PT,IS-IDMS-T,2009-06,
RO,IS-IDMS-T,2009-06,
RS,IS-IDMS-T,2009-06,
SE,IS-IDMS-T,2009-06,
SI,IS-IDMS-T,2009-06,
SK,IS-IDMS-T,2009-06,
TR,IS-IDMS-T,2009-06,
UK,IS-IDMS-T,2009-06,
AL,IS-IDMS-T,2009-07,
AT,IS-IDMS-T,2009-07,
BE,IS-IDMS-T,2009-07,
BG,IS-IDMS-T,2009-07,
CY,IS-IDMS-T,2009-07,
CZ,IS-IDMS-T,2009-07,
DE,IS-IDMS-T,2009-07,
DK,IS-IDMS-T,2009-07,
EE,IS-IDMS-T,2009-07,
EL,IS-IDMS-T,2009-07,
ES,IS-IDMS-T,2009-07,
EU27_2020,IS-IDMS-T,2009-07,
FI,IS-IDMS-T,2009-07,
FR,IS-IDMS-T,2009-07,
HR,IS-IDMS-T,2009-07,
HU,IS-IDMS-T,2009-07,
IE,IS-IDMS-T,2009-07,
IT,IS-IDMS-T,2009-07,
LT,IS-IDMS-T,2009-07,
LU,IS-IDMS-T,2009-07,
LV,IS-IDMS-T,2009-07,
ME,IS-IDMS-T,2009-07,
MK,IS-IDMS-T,2009-07,
MT,IS-IDMS-T,2009-07,
NL,IS-IDMS-T,2009-07,
NO,IS-IDMS-T,2009-07,
PL,IS-IDMS-T,2009-07,
PT,IS-IDMS-T,2009-07,
RO,IS-IDMS-T,2009-07,
RS,IS-IDMS-T,2009-07,
SE,IS-IDMS-T,2009-07,
SI,IS-IDMS-T,2009-07,
SK,IS-IDMS-T,2009-07,
TR,IS-IDMS-T,2009-07,
UK,IS-IDMS-T,2009-07,
AL,IS-IDMS-T,2009-08,
AT,IS-IDMS-T,2009-08,
BE,IS-IDMS-T,2009-08,
BG,IS-IDMS-T,2009-08,
CY,IS-IDMS-T,2009-08,
CZ,IS-IDMS-T,2009-08,
DE,IS-IDMS-T,2009-08,
DK,IS-IDMS-T,2009-08,
EE,IS-IDMS-T,2009-08,
EL,IS-IDMS-T,2009-08,
ES,IS-IDMS-T,2009-08,
EU27_2020,IS-IDMS-T,2009-08,
FI,IS-IDMS-T,2009-08,
FR,IS-IDMS-T,2009-08,
HR,IS-IDMS-T,2009-08,
HU,IS-IDMS-T,2009-08,
IE,IS-IDMS-T,2009-08,
IT,IS-IDMS-T,2009-08,
LT,IS-IDMS-T,2009-08,
LU,IS-IDMS-T,2009-08,
LV,IS-IDMS-T,2009-08,
