geo\TIME_PERIOD,indic,Date,GWH
LV,Imports,2012-10,444.0
ME,Imports,2012-10,
MK,Imports,2012-10,
MT,Imports,2012-10,0.0
NL,Imports,2012-10,2762.0
NO,Imports,2012-10,494.0
PL,Imports,2012-10,933.0
PT,Imports,2012-10,947.0
RO,Imports,2012-10,90.0
RS,Imports,2012-10,
SE,Imports,2012-10,582.0
SI,Imports,2012-10,617.0
SK,Imports,2012-10,1090.0
TR,Imports,2012-10,509.0
UK,Imports,2012-10,736.0
XK,Imports,2012-10,
AL,Production,2012-10,
AT,Production,2012-10,
BA,Production,2012-10,
BE,Production,2012-10,
BG,Production,2012-10,
CY,Production,2012-10,
CZ,Production,2012-10,
DE,Production,2012-10,
DK,Production,2012-10,
EE,Production,2012-10,
EL,Production,2012-10,
ES,Production,2012-10,
EU27_2020,Production,2012-10,
FI,Production,2012-10,
FR,Production,2012-10,
HR,Production,2012-10,
HU,Production,2012-10,
IE,Production,2012-10,
IS,Production,2012-10,
IT,Production,2012-10,
LT,Production,2012-10,
LU,Production,2012-10,
LV,Production,2012-10,
ME,Production,2012-10,
MK,Production,2012-10,
MT,Production,2012-10,
NL,Production,2012-10,
NO,Production,2012-10,
PL,Production,2012-10,
PT,Production,2012-10,
RO,Production,2012-10,
RS,Production,2012-10,
SE,Production,2012-10,
SI,Production,2012-10,
SK,Production,2012-10,
TR,Production,2012-10,
UK,Production,2012-10,
XK,Production,2012-10,
AL,Consumption,2012-11,
AT,Consumption,2012-11,5744.0
BA,Consumption,2012-11,
BE,Consumption,2012-11,7030.0
BG,Consumption,2012-11,2781.0
CY,Consumption,2012-11,291.0
CZ,Consumption,2012-11,5520.0
DE,Consumption,2012-11,41404.0
DK,Consumption,2012-11,2992.0
EE,Consumption,2012-11,753.0
EL,Consumption,2012-11,4230.0
ES,Consumption,2012-11,20848.0
EU27_2020,Consumption,2012-11,224360.0
FI,Consumption,2012-11,7472.0
FR,Consumption,2012-11,43941.0
HR,Consumption,2012-11,1416.0
HU,Consumption,2012-11,3343.0
IE,Consumption,2012-11,2271.0
IS,Consumption,2012-11,1458.0
IT,Consumption,2012-11,26106.0
LT,Consumption,2012-11,928.0
LU,Consumption,2012-11,545.0
LV,Consumption,2012-11,652.0
ME,Consumption,2012-11,
MK,Consumption,2012-11,
MT,Consumption,2012-11,157.0
NL,Consumption,2012-11,10209.0
NO,Consumption,2012-11,11588.0
PL,Consumption,2012-11,12203.0
PT,Consumption,2012-11,3334.0
RO,Consumption,2012-11,4346.0
RS,Consumption,2012-11,
SE,Consumption,2012-11,12473.0
SI,Consumption,2012-11,1107.0
SK,Consumption,2012-11,2264.0
TR,Consumption,2012-11,18106.0
UK,Consumption,2012-11,30970.0
XK,Consumption,2012-11,
AL,Imports,2012-11,
AT,Imports,2012-11,1925.0
BA,Imports,2012-11,
BE,Imports,2012-11,1920.0
BG,Imports,2012-11,257.0
CY,Imports,2012-11,0.0
CZ,Imports,2012-11,1090.0
DE,Imports,2012-11,3527.0
DK,Imports,2012-11,1291.0
EE,Imports,2012-11,228.0
EL,Imports,2012-11,421.0
ES,Imports,2012-11,647.0
EU27_2020,Imports,2012-11,27514.0
FI,Imports,2012-11,1493.0
FR,Imports,2012-11,664.0
HR,Imports,2012-11,494.0
HU,Imports,2012-11,1192.0
IE,Imports,2012-11,40.0
IS,Imports,2012-11,0.0
IT,Imports,2012-11,4595.0
LT,Imports,2012-11,707.0
LU,Imports,2012-11,554.0
LV,Imports,2012-11,298.0
ME,Imports,2012-11,
MK,Imports,2012-11,
MT,Imports,2012-11,0.0
NL,Imports,2012-11,2725.0
NO,Imports,2012-11,794.0
PL,Imports,2012-11,718.0
PT,Imports,2012-11,599.0
RO,Imports,2012-11,74.0
RS,Imports,2012-11,
SE,Imports,2012-11,518.0
SI,Imports,2012-11,498.0
SK,Imports,2012-11,1039.0
TR,Imports,2012-11,595.0
UK,Imports,2012-11,1136.0
XK,Imports,2012-11,
AL,Production,2012-11,
AT,Production,2012-11,
BA,Production,2012-11,
BE,Production,2012-11,
BG,Production,2012-11,
CY,Production,2012-11,
CZ,Production,2012-11,
DE,Production,2012-11,
DK,Production,2012-11,
EE,Production,2012-11,
EL,Production,2012-11,
ES,Production,2012-11,
EU27_2020,Production,2012-11,
FI,Production,2012-11,
FR,Production,2012-11,
HR,Production,2012-11,
HU,Production,2012-11,
IE,Production,2012-11,
IS,Production,2012-11,
IT,Production,2012-11,
LT,Production,2012-11,
LU,Production,2012-11,
LV,Production,2012-11,
ME,Production,2012-11,
MK,Production,2012-11,
MT,Production,2012-11,
NL,Production,2012-11,
NO,Production,2012-11,
PL,Production,2012-11,
PT,Production,2012-11,
RO,Production,2012-11,
RS,Production,2012-11,
SE,Production,2012-11,
SI,Production,2012-11,
SK,Production,2012-11,
TR,Production,2012-11,
UK,Production,2012-11,
XK,Production,2012-11,
AL,Consumption,2012-12,
AT,Consumption,2012-12,6126.0
BA,Consumption,2012-12,
BE,Consumption,2012-12,7412.0
BG,Consumption,2012-12,3394.0
CY,Consumption,2012-12,319.0
CZ,Consumption,2012-12,5724.0
DE,Consumption,2012-12,40278.0
DK,Consumption,2012-12,3248.0
EE,Consumption,2012-12,891.0
EL,Consumption,2012-12,5002.0
ES,Consumption,2012-12,21928.0
EU27_2020,Consumption,2012-12,239099.0
FI,Consumption,2012-12,8691.0
FR,Consumption,2012-12,49248.0
HR,Consumption,2012-12,1610.0
HU,Consumption,2012-12,3499.0
IE,Consumption,2012-12,2354.0
IS,Consumption,2012-12,1524.0
IT,Consumption,2012-12,26627.0
LT,Consumption,2012-12,994.0
LU,Consumption,2012-12,516.0
LV,Consumption,2012-12,716.0
ME,Consumption,2012-12,
MK,Consumption,2012-12,
MT,Consumption,2012-12,161.0
NL,Consumption,2012-12,10731.0
NO,Consumption,2012-12,14244.0
PL,Consumption,2012-12,12744.0
PT,Consumption,2012-12,3490.0
RO,Consumption,2012-12,4703.0
RS,Consumption,2012-12,
SE,Consumption,2012-12,15153.0
SI,Consumption,2012-12,1157.0
SK,Consumption,2012-12,2383.0
TR,Consumption,2012-12,19965.0
UK,Consumption,2012-12,32981.0
XK,Consumption,2012-12,
AL,Imports,2012-12,
AT,Imports,2012-12,2232.0
BA,Imports,2012-12,
BE,Imports,2012-12,1739.0
BG,Imports,2012-12,304.0
CY,Imports,2012-12,0.0
CZ,Imports,2012-12,1009.0
DE,Imports,2012-12,3373.0
DK,Imports,2012-12,1019.0
EE,Imports,2012-12,238.0
EL,Imports,2012-12,415.0
ES,Imports,2012-12,729.0
EU27_2020,Imports,2012-12,28034.0
FI,Imports,2012-12,1680.0
FR,Imports,2012-12,711.0
HR,Imports,2012-12,530.0
HU,Imports,2012-12,1197.0
IE,Imports,2012-12,103.0
IS,Imports,2012-12,0.0
IT,Imports,2012-12,3896.0
LT,Imports,2012-12,668.0
LU,Imports,2012-12,545.0
LV,Imports,2012-12,292.0
ME,Imports,2012-12,
MK,Imports,2012-12,
MT,Imports,2012-12,0.0
NL,Imports,2012-12,2941.0
NO,Imports,2012-12,1028.0
PL,Imports,2012-12,738.0
PT,Imports,2012-12,986.0
RO,Imports,2012-12,78.0
RS,Imports,2012-12,
SE,Imports,2012-12,1096.0
SI,Imports,2012-12,551.0
SK,Imports,2012-12,964.0
TR,Imports,2012-12,603.0
UK,Imports,2012-12,1086.0
XK,Imports,2012-12,
AL,Production,2012-12,
AT,Production,2012-12,
BA,Production,2012-12,
BE,Production,2012-12,
BG,Production,2012-12,
CY,Production,2012-12,
CZ,Production,2012-12,
DE,Production,2012-12,
DK,Production,2012-12,
EE,Production,2012-12,
EL,Production,2012-12,
ES,Production,2012-12,
EU27_2020,Production,2012-12,
FI,Production,2012-12,
FR,Production,2012-12,
HR,Production,2012-12,
HU,Production,2012-12,
IE,Production,2012-12,
IS,Production,2012-12,
IT,Production,2012-12,
LT,Production,2012-12,
LU,Production,2012-12,
LV,Production,2012-12,
ME,Production,2012-12,
MK,Production,2012-12,
MT,Production,2012-12,
NL,Production,2012-12,
NO,Production,2012-12,
PL,Production,2012-12,
PT,Production,2012-12,
RO,Production,2012-12,
RS,Production,2012-12,
SE,Production,2012-12,
SI,Production,2012-12,
SK,Production,2012-12,
TR,Production,2012-12,
UK,Production,2012-12,
XK,Production,2012-12,
AL,Consumption,2013-01,
AT,Consumption,2013-01,6338.0
BA,Consumption,2013-01,
BE,Consumption,2013-01,7953.0
BG,Consumption,2013-01,3495.0
CY,Consumption,2013-01,343.0
CZ,Consumption,2013-01,6119.0
DE,Consumption,2013-01,44263.0
DK,Consumption,2013-01,3343.0
EE,Consumption,2013-01,893.0
EL,Consumption,2013-01,5068.0
ES,Consumption,2013-01,22960.0
EU27_2020,Consumption,2013-01,252318.0
FI,Consumption,2013-01,8690.0
FR,Consumption,2013-01,53467.0
HR,Consumption,2013-01,1552.0
HU,Consumption,2013-01,3624.0
IE,Consumption,2013-01,2412.0
IS,Consumption,2013-01,1532.0
IT,Consumption,2013-01,28003.0
LT,Consumption,2013-01,1035.0
LU,Consumption,2013-01,567.0
LV,Consumption,2013-01,723.0
ME,Consumption,2013-01,418.0
MK,Consumption,2013-01,845.0
MT,Consumption,2013-01,168.0
NL,Consumption,2013-01,10367.0
NO,Consumption,2013-01,14244.0
PL,Consumption,2013-01,13262.0
PT,Consumption,2013-01,4476.0
RO,Consumption,2013-01,4339.0
RS,Consumption,2013-01,
SE,Consumption,2013-01,15185.0
SI,Consumption,2013-01,1224.0
SK,Consumption,2013-01,2450.0
TR,Consumption,2013-01,20260.0
UK,Consumption,2013-01,34156.0
XK,Consumption,2013-01,
AL,Imports,2013-01,
AT,Imports,2013-01,2386.0
BA,Imports,2013-01,
BE,Imports,2013-01,1872.0
BG,Imports,2013-01,281.0
CY,Imports,2013-01,0.0
CZ,Imports,2013-01,1073.0
DE,Imports,2013-01,3510.0
DK,Imports,2013-01,840.0
EE,Imports,2013-01,306.0
EL,Imports,2013-01,365.0
ES,Imports,2013-01,1026.0
EU27_2020,Imports,2013-01,28984.0
FI,Imports,2013-01,1701.0
FR,Imports,2013-01,972.0
HR,Imports,2013-01,545.0
HU,Imports,2013-01,1224.0
IE,Imports,2013-01,190.0
IS,Imports,2013-01,0.0
IT,Imports,2013-01,4239.0
LT,Imports,2013-01,735.0
LU,Imports,2013-01,590.0
LV,Imports,2013-01,361.0
ME,Imports,2013-01,99.0
MK,Imports,2013-01,248.0
MT,Imports,2013-01,0.0
NL,Imports,2013-01,2883.0
NO,Imports,2013-01,1026.0
PL,Imports,2013-01,673.0
PT,Imports,2013-01,622.0
RO,Imports,2013-01,83.0
RS,Imports,2013-01,
SE,Imports,2013-01,873.0
SI,Imports,2013-01,766.0
SK,Imports,2013-01,869.0
TR,Imports,2013-01,716.0
UK,Imports,2013-01,1074.0
XK,Imports,2013-01,
AL,Production,2013-01,
AT,Production,2013-01,
BA,Production,2013-01,
BE,Production,2013-01,
BG,Production,2013-01,
CY,Production,2013-01,
CZ,Production,2013-01,
DE,Production,2013-01,
DK,Production,2013-01,
EE,Production,2013-01,
EL,Production,2013-01,
ES,Production,2013-01,
EU27_2020,Production,2013-01,
FI,Production,2013-01,
FR,Production,2013-01,
HR,Production,2013-01,
HU,Production,2013-01,
IE,Production,2013-01,
IS,Production,2013-01,
IT,Production,2013-01,
LT,Production,2013-01,
LU,Production,2013-01,
LV,Production,2013-01,
ME,Production,2013-01,
MK,Production,2013-01,
MT,Production,2013-01,
NL,Production,2013-01,
NO,Production,2013-01,
PL,Production,2013-01,
PT,Production,2013-01,
RO,Production,2013-01,
RS,Production,2013-01,
SE,Production,2013-01,
SI,Production,2013-01,
SK,Production,2013-01,
TR,Production,2013-01,
UK,Production,2013-01,
XK,Production,2013-01,
AL,Consumption,2013-02,
AT,Consumption,2013-02,5812.0
BA,Consumption,2013-02,
BE,Consumption,2013-02,7037.0
BG,Consumption,2013-02,3066.0
CY,Consumption,2013-02,286.0
CZ,Consumption,2013-02,5519.0
DE,Consumption,2013-02,40592.0
DK,Consumption,2013-02,2944.0
EE,Consumption,2013-02,765.0
EL,Consumption,2013-02,4375.0
ES,Consumption,2013-02,21597.0
EU27_2020,Consumption,2013-02,230087.0
FI,Consumption,2013-02,7492.0
FR,Consumption,2013-02,49363.0
HR,Consumption,2013-02,1511.0
HU,Consumption,2013-02,3252.0
IE,Consumption,2013-02,2184.0
IS,Consumption,2013-02,1412.0
IT,Consumption,2013-02,25926.0
LT,Consumption,2013-02,881.0
LU,Consumption,2013-02,531.0
LV,Consumption,2013-02,603.0
ME,Consumption,2013-02,388.0
MK,Consumption,2013-02,720.0
MT,Consumption,2013-02,154.0
NL,Consumption,2013-02,9610.0
NO,Consumption,2013-02,12446.0
PL,Consumption,2013-02,11757.0
PT,Consumption,2013-02,4035.0
RO,Consumption,2013-02,4074.0
RS,Consumption,2013-02,
SE,Consumption,2013-02,13387.0
SI,Consumption,2013-02,1128.0
SK,Consumption,2013-02,2207.0
TR,Consumption,2013-02,17906.0
UK,Consumption,2013-02,30956.0
XK,Consumption,2013-02,
AL,Imports,2013-02,
AT,Imports,2013-02,2204.0
BA,Imports,2013-02,
BE,Imports,2013-02,1489.0
BG,Imports,2013-02,324.0
CY,Imports,2013-02,0.0
CZ,Imports,2013-02,960.0
DE,Imports,2013-02,3020.0
DK,Imports,2013-02,789.0
EE,Imports,2013-02,273.0
EL,Imports,2013-02,453.0
ES,Imports,2013-02,729.0
EU27_2020,Imports,2013-02,26191.0
FI,Imports,2013-02,1085.0
FR,Imports,2013-02,1546.0
HR,Imports,2013-02,478.0
HU,Imports,2013-02,1138.0
IE,Imports,2013-02,165.0
IS,Imports,2013-02,0.0
IT,Imports,2013-02,4428.0
LT,Imports,2013-02,619.0
LU,Imports,2013-02,529.0
LV,Imports,2013-02,361.0
ME,Imports,2013-02,71.0
MK,Imports,2013-02,148.0
MT,Imports,2013-02,0.0
NL,Imports,2013-02,2462.0
NO,Imports,2013-02,1115.0
PL,Imports,2013-02,513.0
PT,Imports,2013-02,467.0
RO,Imports,2013-02,50.0
RS,Imports,2013-02,
SE,Imports,2013-02,644.0
SI,Imports,2013-02,679.0
SK,Imports,2013-02,786.0
TR,Imports,2013-02,626.0
UK,Imports,2013-02,1015.0
XK,Imports,2013-02,
AL,Production,2013-02,
AT,Production,2013-02,
BA,Production,2013-02,
BE,Production,2013-02,
BG,Production,2013-02,
CY,Production,2013-02,
CZ,Production,2013-02,
DE,Production,2013-02,
DK,Production,2013-02,
EE,Production,2013-02,
EL,Production,2013-02,
ES,Production,2013-02,
EU27_2020,Production,2013-02,
FI,Production,2013-02,
FR,Production,2013-02,
HR,Production,2013-02,
HU,Production,2013-02,
IE,Production,2013-02,
IS,Production,2013-02,
IT,Production,2013-02,
LT,Production,2013-02,
LU,Production,2013-02,
LV,Production,2013-02,
ME,Production,2013-02,
MK,Production,2013-02,
MT,Production,2013-02,
NL,Production,2013-02,
NO,Production,2013-02,
PL,Production,2013-02,
PT,Production,2013-02,
RO,Production,2013-02,
RS,Production,2013-02,
SE,Production,2013-02,
SI,Production,2013-02,
SK,Production,2013-02,
TR,Production,2013-02,
UK,Production,2013-02,
XK,Production,2013-02,
AL,Consumption,2013-03,
AT,Consumption,2013-03,6103.0
BA,Consumption,2013-03,
BE,Consumption,2013-03,7726.0
BG,Consumption,2013-03,3144.0
CY,Consumption,2013-03,290.0
CZ,Consumption,2013-03,5915.0
DE,Consumption,2013-03,43305.0
DK,Consumption,2013-03,3161.0
EE,Consumption,2013-03,836.0
EL,Consumption,2013-03,4410.0
ES,Consumption,2013-03,22302.0
EU27_2020,Consumption,2013-03,240730.0
FI,Consumption,2013-03,8381.0
FR,Consumption,2013-03,49160.0
HR,Consumption,2013-03,1477.0
HU,Consumption,2013-03,3451.0
IE,Consumption,2013-03,2376.0
IS,Consumption,2013-03,1557.0
IT,Consumption,2013-03,27237.0
LT,Consumption,2013-03,948.0
LU,Consumption,2013-03,552.0
LV,Consumption,2013-03,654.0
ME,Consumption,2013-03,382.0
MK,Consumption,2013-03,766.0
MT,Consumption,2013-03,158.0
NL,Consumption,2013-03,9760.0
NO,Consumption,2013-03,12977.0
PL,Consumption,2013-03,12764.0
PT,Consumption,2013-03,4297.0
RO,Consumption,2013-03,4414.0
RS,Consumption,2013-03,
SE,Consumption,2013-03,14363.0
SI,Consumption,2013-03,1203.0
SK,Consumption,2013-03,2343.0
TR,Consumption,2013-03,19485.0
UK,Consumption,2013-03,33552.0
XK,Consumption,2013-03,
AL,Imports,2013-03,
AT,Imports,2013-03,2609.0
BA,Imports,2013-03,
BE,Imports,2013-03,1725.0
BG,Imports,2013-03,374.0
CY,Imports,2013-03,0.0
CZ,Imports,2013-03,880.0
DE,Imports,2013-03,2739.0
DK,Imports,2013-03,798.0
EE,Imports,2013-03,297.0
EL,Imports,2013-03,386.0
ES,Imports,2013-03,898.0
EU27_2020,Imports,2013-03,26874.0
FI,Imports,2013-03,1276.0
FR,Imports,2013-03,1573.0
HR,Imports,2013-03,487.0
HU,Imports,2013-03,1208.0
IE,Imports,2013-03,47.0
IS,Imports,2013-03,0.0
IT,Imports,2013-03,3791.0
LT,Imports,2013-03,636.0
LU,Imports,2013-03,572.0
LV,Imports,2013-03,377.0
ME,Imports,2013-03,25.0
MK,Imports,2013-03,267.0
MT,Imports,2013-03,0.0
NL,Imports,2013-03,2977.0
NO,Imports,2013-03,1622.0
PL,Imports,2013-03,577.0
PT,Imports,2013-03,261.0
RO,Imports,2013-03,31.0
RS,Imports,2013-03,
SE,Imports,2013-03,916.0
SI,Imports,2013-03,682.0
SK,Imports,2013-03,757.0
TR,Imports,2013-03,573.0
UK,Imports,2013-03,1266.0
XK,Imports,2013-03,
AL,Production,2013-03,
AT,Production,2013-03,
BA,Production,2013-03,
BE,Production,2013-03,
BG,Production,2013-03,
CY,Production,2013-03,
CZ,Production,2013-03,
DE,Production,2013-03,
DK,Production,2013-03,
EE,Production,2013-03,
EL,Production,2013-03,
ES,Production,2013-03,
EU27_2020,Production,2013-03,
FI,Production,2013-03,
FR,Production,2013-03,
HR,Production,2013-03,
HU,Production,2013-03,
IE,Production,2013-03,
IS,Production,2013-03,
IT,Production,2013-03,
LT,Production,2013-03,
LU,Production,2013-03,
LV,Production,2013-03,
ME,Production,2013-03,
MK,Production,2013-03,
MT,Production,2013-03,
NL,Production,2013-03,
NO,Production,2013-03,
PL,Production,2013-03,
PT,Production,2013-03,
RO,Production,2013-03,
RS,Production,2013-03,
SE,Production,2013-03,
SI,Production,2013-03,
SK,Production,2013-03,
TR,Production,2013-03,
UK,Production,2013-03,
XK,Production,2013-03,
AL,Consumption,2013-04,
AT,Consumption,2013-04,5422.0
BA,Consumption,2013-04,
BE,Consumption,2013-04,6923.0
BG,Consumption,2013-04,2639.0
CY,Consumption,2013-04,268.0
CZ,Consumption,2013-04,5101.0
DE,Consumption,2013-04,39197.0
DK,Consumption,2013-04,2765.0
EE,Consumption,2013-04,726.0
EL,Consumption,2013-04,3948.0
ES,Consumption,2013-04,19770.0
EU27_2020,Consumption,2013-04,210193.0
FI,Consumption,2013-04,7048.0
FR,Consumption,2013-04,39683.0
HR,Consumption,2013-04,1276.0
HU,Consumption,2013-04,3210.0
IE,Consumption,2013-04,2144.0
IS,Consumption,2013-04,1557.0
IT,Consumption,2013-04,24659.0
LT,Consumption,2013-04,829.0
LU,Consumption,2013-04,499.0
LV,Consumption,2013-04,562.0
ME,Consumption,2013-04,413.0
MK,Consumption,2013-04,649.0
MT,Consumption,2013-04,152.0
NL,Consumption,2013-04,8765.0
NO,Consumption,2013-04,10798.0
PL,Consumption,2013-04,11704.0
PT,Consumption,2013-04,3847.0
RO,Consumption,2013-04,4154.0
RS,Consumption,2013-04,
SE,Consumption,2013-04,11753.0
SI,Consumption,2013-04,1075.0
SK,Consumption,2013-04,2074.0
TR,Consumption,2013-04,18253.0
UK,Consumption,2013-04,29253.0
XK,Consumption,2013-04,
AL,Imports,2013-04,
AT,Imports,2013-04,1740.0
BA,Imports,2013-04,
BE,Imports,2013-04,1958.0
BG,Imports,2013-04,258.0
CY,Imports,2013-04,0.0
CZ,Imports,2013-04,595.0
DE,Imports,2013-04,3110.0
DK,Imports,2013-04,727.0
EE,Imports,2013-04,323.0
EL,Imports,2013-04,348.0
ES,Imports,2013-04,919.0
EU27_2020,Imports,2013-04,23589.0
FI,Imports,2013-04,889.0
FR,Imports,2013-04,1061.0
HR,Imports,2013-04,492.0
HU,Imports,2013-04,1265.0
IE,Imports,2013-04,106.0
IS,Imports,2013-04,0.0
IT,Imports,2013-04,3203.0
LT,Imports,2013-04,697.0
LU,Imports,2013-04,566.0
LV,Imports,2013-04,304.0
ME,Imports,2013-04,78.0
MK,Imports,2013-04,178.0
MT,Imports,2013-04,0.0
NL,Imports,2013-04,2562.0
NO,Imports,2013-04,1975.0
PL,Imports,2013-04,415.0
PT,Imports,2013-04,266.0
RO,Imports,2013-04,58.0
RS,Imports,2013-04,
SE,Imports,2013-04,546.0
SI,Imports,2013-04,587.0
SK,Imports,2013-04,594.0
TR,Imports,2013-04,506.0
UK,Imports,2013-04,1329.0
XK,Imports,2013-04,
AL,Production,2013-04,
AT,Production,2013-04,
BA,Production,2013-04,
BE,Production,2013-04,
BG,Production,2013-04,
CY,Production,2013-04,
CZ,Production,2013-04,
DE,Production,2013-04,
DK,Production,2013-04,
EE,Production,2013-04,
EL,Production,2013-04,
ES,Production,2013-04,
EU27_2020,Production,2013-04,
FI,Production,2013-04,
FR,Production,2013-04,
HR,Production,2013-04,
HU,Production,2013-04,
IE,Production,2013-04,
IS,Production,2013-04,
IT,Production,2013-04,
LT,Production,2013-04,
LU,Production,2013-04,
LV,Production,2013-04,
ME,Production,2013-04,
MK,Production,2013-04,
MT,Production,2013-04,
NL,Production,2013-04,
NO,Production,2013-04,
PL,Production,2013-04,
PT,Production,2013-04,
RO,Production,2013-04,
RS,Production,2013-04,
SE,Production,2013-04,
SI,Production,2013-04,
SK,Production,2013-04,
TR,Production,2013-04,
UK,Production,2013-04,
XK,Production,2013-04,
AL,Consumption,2013-05,
AT,Consumption,2013-05,5241.0
BA,Consumption,2013-05,
BE,Consumption,2013-05,6766.0
BG,Consumption,2013-05,2267.0
CY,Consumption,2013-05,320.0
CZ,Consumption,2013-05,4842.0
DE,Consumption,2013-05,37395.0
DK,Consumption,2013-05,2657.0
EE,Consumption,2013-05,630.0
EL,Consumption,2013-05,4162.0
ES,Consumption,2013-05,19920.0
EU27_2020,Consumption,2013-05,201446.0
FI,Consumption,2013-05,6269.0
FR,Consumption,2013-05,36246.0
HR,Consumption,2013-05,1253.0
HU,Consumption,2013-05,3162.0
IE,Consumption,2013-05,2095.0
IS,Consumption,2013-05,1470.0
IT,Consumption,2013-05,25665.0
LT,Consumption,2013-05,820.0
LU,Consumption,2013-05,504.0
LV,Consumption,2013-05,505.0
ME,Consumption,2013-05,400.0
MK,Consumption,2013-05,571.0
MT,Consumption,2013-05,162.0
NL,Consumption,2013-05,8554.0
NO,Consumption,2013-05,9346.0
PL,Consumption,2013-05,11173.0
PT,Consumption,2013-05,3874.0
RO,Consumption,2013-05,3824.0
RS,Consumption,2013-05,
SE,Consumption,2013-05,10058.0
SI,Consumption,2013-05,1059.0
SK,Consumption,2013-05,2022.0
TR,Consumption,2013-05,18624.0
UK,Consumption,2013-05,27629.0
XK,Consumption,2013-05,
AL,Imports,2013-05,
AT,Imports,2013-05,1074.0
BA,Imports,2013-05,
BE,Imports,2013-05,2017.0
BG,Imports,2013-05,233.0
CY,Imports,2013-05,0.0
CZ,Imports,2013-05,394.0
DE,Imports,2013-05,4854.0
DK,Imports,2013-05,1208.0
EE,Imports,2013-05,308.0
EL,Imports,2013-05,268.0
ES,Imports,2013-05,1029.0
EU27_2020,Imports,2013-05,25890.0
FI,Imports,2013-05,1117.0
FR,Imports,2013-05,474.0
HR,Imports,2013-05,511.0
HU,Imports,2013-05,1212.0
IE,Imports,2013-05,373.0
IS,Imports,2013-05,0.0
IT,Imports,2013-05,3359.0
LT,Imports,2013-05,775.0
LU,Imports,2013-05,574.0
LV,Imports,2013-05,320.0
ME,Imports,2013-05,128.0
MK,Imports,2013-05,104.0
MT,Imports,2013-05,0.0
NL,Imports,2013-05,2832.0
NO,Imports,2013-05,1137.0
PL,Imports,2013-05,340.0
PT,Imports,2013-05,536.0
RO,Imports,2013-05,69.0
RS,Imports,2013-05,
SE,Imports,2013-05,1048.0
SI,Imports,2013-05,536.0
SK,Imports,2013-05,429.0
TR,Imports,2013-05,455.0
UK,Imports,2013-05,1570.0
XK,Imports,2013-05,
AL,Production,2013-05,
AT,Production,2013-05,
BA,Production,2013-05,
BE,Production,2013-05,
BG,Production,2013-05,
CY,Production,2013-05,
CZ,Production,2013-05,
DE,Production,2013-05,
DK,Production,2013-05,
EE,Production,2013-05,
EL,Production,2013-05,
ES,Production,2013-05,
EU27_2020,Production,2013-05,
FI,Production,2013-05,
FR,Production,2013-05,
