geo\TIME_PERIOD,indic,Date,Value
FI,IS-IEL-GWH,2008-12,1280.0
FR,IS-IEL-GWH,2008-12,1395.0
HR,IS-IEL-GWH,2008-12,
HU,IS-IEL-GWH,2008-12,808.0
IE,IS-IEL-GWH,2008-12,77.0
IS,IS-IEL-GWH,2008-12,
IT,IS-IEL-GWH,2008-12,4079.0
LT,IS-IEL-GWH,2008-12,417.0
LU,IS-IEL-GWH,2008-12,470.0
LV,IS-IEL-GWH,2008-12,399.0
ME,IS-IEL-GWH,2008-12,
MK,IS-IEL-GWH,2008-12,
MT,IS-IEL-GWH,2008-12,
NL,IS-IEL-GWH,2008-12,2033.0
NO,IS-IEL-GWH,2008-12,331.0
PL,IS-IEL-GWH,2008-12,530.0
PT,IS-IEL-GWH,2008-12,1071.0
RO,IS-IEL-GWH,2008-12,124.0
RS,IS-IEL-GWH,2008-12,
SE,IS-IEL-GWH,2008-12,1856.0
SI,IS-IEL-GWH,2008-12,523.0
SK,IS-IEL-GWH,2008-12,499.0
TR,IS-IEL-GWH,2008-12,
UK,IS-IEL-GWH,2008-12,534.0
XK,IS-IEL-GWH,2008-12,
AL,IS-IEL-GWH,2009-01,
AT,IS-IEL-GWH,2009-01,2494.0
BA,IS-IEL-GWH,2009-01,
BE,IS-IEL-GWH,2009-01,1071.0
BG,IS-IEL-GWH,2009-01,333.0
CY,IS-IEL-GWH,2009-01,0.0
CZ,IS-IEL-GWH,2009-01,1074.0
DE,IS-IEL-GWH,2009-01,3741.0
DK,IS-IEL-GWH,2009-01,883.0
EE,IS-IEL-GWH,2009-01,176.0
EL,IS-IEL-GWH,2009-01,581.0
ES,IS-IEL-GWH,2009-01,470.0
EU27_2020,IS-IEL-GWH,2009-01,
FI,IS-IEL-GWH,2009-01,1311.0
FR,IS-IEL-GWH,2009-01,1569.0
HR,IS-IEL-GWH,2009-01,
HU,IS-IEL-GWH,2009-01,958.0
IE,IS-IEL-GWH,2009-01,44.0
IS,IS-IEL-GWH,2009-01,
IT,IS-IEL-GWH,2009-01,4026.0
LT,IS-IEL-GWH,2009-01,403.0
LU,IS-IEL-GWH,2009-01,549.0
LV,IS-IEL-GWH,2009-01,497.0
ME,IS-IEL-GWH,2009-01,
MK,IS-IEL-GWH,2009-01,
MT,IS-IEL-GWH,2009-01,0.0
NL,IS-IEL-GWH,2009-01,1630.0
NO,IS-IEL-GWH,2009-01,544.0
PL,IS-IEL-GWH,2009-01,891.0
PT,IS-IEL-GWH,2009-01,836.0
RO,IS-IEL-GWH,2009-01,144.0
RS,IS-IEL-GWH,2009-01,
SE,IS-IEL-GWH,2009-01,1034.0
SI,IS-IEL-GWH,2009-01,606.0
SK,IS-IEL-GWH,2009-01,904.0
TR,IS-IEL-GWH,2009-01,
UK,IS-IEL-GWH,2009-01,458.0
XK,IS-IEL-GWH,2009-01,
AL,IS-IEL-GWH,2009-02,
AT,IS-IEL-GWH,2009-02,2178.0
BA,IS-IEL-GWH,2009-02,
BE,IS-IEL-GWH,2009-02,890.0
BG,IS-IEL-GWH,2009-02,285.0
CY,IS-IEL-GWH,2009-02,0.0
CZ,IS-IEL-GWH,2009-02,748.0
DE,IS-IEL-GWH,2009-02,3781.0
DK,IS-IEL-GWH,2009-02,760.0
EE,IS-IEL-GWH,2009-02,161.0
EL,IS-IEL-GWH,2009-02,592.0
ES,IS-IEL-GWH,2009-02,525.0
EU27_2020,IS-IEL-GWH,2009-02,
FI,IS-IEL-GWH,2009-02,1181.0
FR,IS-IEL-GWH,2009-02,983.0
HR,IS-IEL-GWH,2009-02,
HU,IS-IEL-GWH,2009-02,798.0
IE,IS-IEL-GWH,2009-02,58.0
IS,IS-IEL-GWH,2009-02,
IT,IS-IEL-GWH,2009-02,4234.0
LT,IS-IEL-GWH,2009-02,315.0
LU,IS-IEL-GWH,2009-02,493.0
LV,IS-IEL-GWH,2009-02,345.0
ME,IS-IEL-GWH,2009-02,
MK,IS-IEL-GWH,2009-02,
MT,IS-IEL-GWH,2009-02,0.0
NL,IS-IEL-GWH,2009-02,1398.0
NO,IS-IEL-GWH,2009-02,683.0
PL,IS-IEL-GWH,2009-02,654.0
PT,IS-IEL-GWH,2009-02,485.0
RO,IS-IEL-GWH,2009-02,87.0
RS,IS-IEL-GWH,2009-02,
SE,IS-IEL-GWH,2009-02,804.0
SI,IS-IEL-GWH,2009-02,529.0
SK,IS-IEL-GWH,2009-02,688.0
TR,IS-IEL-GWH,2009-02,
UK,IS-IEL-GWH,2009-02,421.0
XK,IS-IEL-GWH,2009-02,
AL,IS-IEL-GWH,2009-03,
AT,IS-IEL-GWH,2009-03,1844.0
BA,IS-IEL-GWH,2009-03,
BE,IS-IEL-GWH,2009-03,757.0
BG,IS-IEL-GWH,2009-03,356.0
CY,IS-IEL-GWH,2009-03,0.0
CZ,IS-IEL-GWH,2009-03,682.0
DE,IS-IEL-GWH,2009-03,3953.0
DK,IS-IEL-GWH,2009-03,861.0
EE,IS-IEL-GWH,2009-03,180.0
EL,IS-IEL-GWH,2009-03,753.0
ES,IS-IEL-GWH,2009-03,722.0
EU27_2020,IS-IEL-GWH,2009-03,
FI,IS-IEL-GWH,2009-03,1289.0
FR,IS-IEL-GWH,2009-03,826.0
HR,IS-IEL-GWH,2009-03,
HU,IS-IEL-GWH,2009-03,1166.0
IE,IS-IEL-GWH,2009-03,90.0
IS,IS-IEL-GWH,2009-03,
IT,IS-IEL-GWH,2009-03,4758.0
LT,IS-IEL-GWH,2009-03,317.0
LU,IS-IEL-GWH,2009-03,487.0
LV,IS-IEL-GWH,2009-03,367.0
