geo\TIME_PERIOD,indic,Date,Value
SI,IS-CNG-TJ,2008-08,1969.0
SK,IS-CNG-TJ,2008-08,8224.0
TR,IS-CNG-TJ,2008-08,110763.0
UK,IS-CNG-TJ,2008-08,228892.0
XK,IS-CNG-TJ,2008-08,
AL,IS-CNG-TJ,2008-09,
AT,IS-CNG-TJ,2008-09,23479.0
BE,IS-CNG-TJ,2008-09,38841.0
BG,IS-CNG-TJ,2008-09,8454.0
CY,IS-CNG-TJ,2008-09,0.0
CZ,IS-CNG-TJ,2008-09,19144.0
DE,IS-CNG-TJ,2008-09,254304.0
DK,IS-CNG-TJ,2008-09,11070.0
EE,IS-CNG-TJ,2008-09,956.0
EL,IS-CNG-TJ,2008-09,13718.0
ES,IS-CNG-TJ,2008-09,123964.0
EU27_2020,IS-CNG-TJ,2008-09,1100342.0
FI,IS-CNG-TJ,2008-09,16000.0
FR,IS-CNG-TJ,2008-09,80763.0
HR,IS-CNG-TJ,2008-09,8128.0
HU,IS-CNG-TJ,2008-09,29798.0
IE,IS-CNG-TJ,2008-09,14295.0
IS,IS-CNG-TJ,2008-09,0.0
IT,IS-CNG-TJ,2008-09,216484.0
LT,IS-CNG-TJ,2008-09,8261.0
LU,IS-CNG-TJ,2008-09,4150.0
LV,IS-CNG-TJ,2008-09,3794.0
ME,IS-CNG-TJ,2008-09,
MK,IS-CNG-TJ,2008-09,
MT,IS-CNG-TJ,2008-09,0.0
NL,IS-CNG-TJ,2008-09,106258.0
NO,IS-CNG-TJ,2008-09,7360.0
PL,IS-CNG-TJ,2008-09,41423.0
PT,IS-CNG-TJ,2008-09,16460.0
RO,IS-CNG-TJ,2008-09,43957.0
RS,IS-CNG-TJ,2008-09,
SE,IS-CNG-TJ,2008-09,2273.0
SI,IS-CNG-TJ,2008-09,3029.0
SK,IS-CNG-TJ,2008-09,11339.0
TR,IS-CNG-TJ,2008-09,110556.0
UK,IS-CNG-TJ,2008-09,235299.0
XK,IS-CNG-TJ,2008-09,
AL,IS-CNG-TJ,2008-10,
AT,IS-CNG-TJ,2008-10,31493.0
BE,IS-CNG-TJ,2008-10,45897.0
BG,IS-CNG-TJ,2008-10,8090.0
CY,IS-CNG-TJ,2008-10,0.0
CZ,IS-CNG-TJ,2008-10,27484.0
DE,IS-CNG-TJ,2008-10,302844.0
DK,IS-CNG-TJ,2008-10,14758.0
EE,IS-CNG-TJ,2008-10,3526.0
EL,IS-CNG-TJ,2008-10,11389.0
ES,IS-CNG-TJ,2008-10,130355.0
EU27_2020,IS-CNG-TJ,2008-10,1338112.0
FI,IS-CNG-TJ,2008-10,17197.0
FR,IS-CNG-TJ,2008-10,151844.0
HR,IS-CNG-TJ,2008-10,9607.0
HU,IS-CNG-TJ,2008-10,38914.0
IE,IS-CNG-TJ,2008-10,1544.0
IS,IS-CNG-TJ,2008-10,0.0
IT,IS-CNG-TJ,2008-10,239839.0
LT,IS-CNG-TJ,2008-10,9898.0
LU,IS-CNG-TJ,2008-10,4729.0
LV,IS-CNG-TJ,2008-10,5056.0
ME,IS-CNG-TJ,2008-10,
MK,IS-CNG-TJ,2008-10,
MT,IS-CNG-TJ,2008-10,0.0
NL,IS-CNG-TJ,2008-10,159103.0
NO,IS-CNG-TJ,2008-10,16463.0
PL,IS-CNG-TJ,2008-10,49003.0
PT,IS-CNG-TJ,2008-10,14512.0
RO,IS-CNG-TJ,2008-10,37598.0
RS,IS-CNG-TJ,2008-10,
SE,IS-CNG-TJ,2008-10,3098.0
SI,IS-CNG-TJ,2008-10,3483.0
SK,IS-CNG-TJ,2008-10,16851.0
TR,IS-CNG-TJ,2008-10,113416.0
UK,IS-CNG-TJ,2008-10,316027.0
XK,IS-CNG-TJ,2008-10,
AL,IS-CNG-TJ,2008-11,
AT,IS-CNG-TJ,2008-11,33509.0
BE,IS-CNG-TJ,2008-11,53963.0
BG,IS-CNG-TJ,2008-11,9868.0
CY,IS-CNG-TJ,2008-11,0.0
CZ,IS-CNG-TJ,2008-11,34886.0
DE,IS-CNG-TJ,2008-11,353101.0
DK,IS-CNG-TJ,2008-11,18477.0
EE,IS-CNG-TJ,2008-11,1812.0
EL,IS-CNG-TJ,2008-11,10635.0
ES,IS-CNG-TJ,2008-11,139768.0
EU27_2020,IS-CNG-TJ,2008-11,1548783.0
FI,IS-CNG-TJ,2008-11,17277.0
FR,IS-CNG-TJ,2008-11,207325.0
HR,IS-CNG-TJ,2008-11,11789.0
HU,IS-CNG-TJ,2008-11,48649.0
IE,IS-CNG-TJ,2008-11,2257.0
IS,IS-CNG-TJ,2008-11,0.0
IT,IS-CNG-TJ,2008-11,290856.0
LT,IS-CNG-TJ,2008-11,10307.0
LU,IS-CNG-TJ,2008-11,4903.0
LV,IS-CNG-TJ,2008-11,6509.0
ME,IS-CNG-TJ,2008-11,
MK,IS-CNG-TJ,2008-11,
MT,IS-CNG-TJ,2008-11,0.0
NL,IS-CNG-TJ,2008-11,156505.0
NO,IS-CNG-TJ,2008-11,29709.0
PL,IS-CNG-TJ,2008-11,52938.0
PT,IS-CNG-TJ,2008-11,14845.0
RO,IS-CNG-TJ,2008-11,38065.0
RS,IS-CNG-TJ,2008-11,
SE,IS-CNG-TJ,2008-11,4097.0
SI,IS-CNG-TJ,2008-11,3218.0
SK,IS-CNG-TJ,2008-11,23224.0
TR,IS-CNG-TJ,2008-11,120312.0
UK,IS-CNG-TJ,2008-11,364244.0
XK,IS-CNG-TJ,2008-11,
AL,IS-CNG-TJ,2008-12,
AT,IS-CNG-TJ,2008-12,38692.0
BE,IS-CNG-TJ,2008-12,66385.0
BG,IS-CNG-TJ,2008-12,13136.0
CY,IS-CNG-TJ,2008-12,0.0
CZ,IS-CNG-TJ,2008-12,41807.0
DE,IS-CNG-TJ,2008-12,385763.0
DK,IS-CNG-TJ,2008-12,21513.0
EE,IS-CNG-TJ,2008-12,5203.0
EL,IS-CNG-TJ,2008-12,11959.0
ES,IS-CNG-TJ,2008-12,135108.0
EU27_2020,IS-CNG-TJ,2008-12,1810462.0
FI,IS-CNG-TJ,2008-12,15763.0
FR,IS-CNG-TJ,2008-12,258163.0
HR,IS-CNG-TJ,2008-12,12955.0
HU,IS-CNG-TJ,2008-12,60502.0
IE,IS-CNG-TJ,2008-12,20591.0
IS,IS-CNG-TJ,2008-12,0.0
IT,IS-CNG-TJ,2008-12,362597.0
LT,IS-CNG-TJ,2008-12,9414.0
LU,IS-CNG-TJ,2008-12,3516.0
LV,IS-CNG-TJ,2008-12,7269.0
ME,IS-CNG-TJ,2008-12,
MK,IS-CNG-TJ,2008-12,
MT,IS-CNG-TJ,2008-12,0.0
NL,IS-CNG-TJ,2008-12,191056.0
NO,IS-CNG-TJ,2008-12,11787.0
PL,IS-CNG-TJ,2008-12,60719.0
PT,IS-CNG-TJ,2008-12,13906.0
RO,IS-CNG-TJ,2008-12,39014.0
RS,IS-CNG-TJ,2008-12,
SE,IS-CNG-TJ,2008-12,4822.0
SI,IS-CNG-TJ,2008-12,3370.0
SK,IS-CNG-TJ,2008-12,27239.0
TR,IS-CNG-TJ,2008-12,121715.0
UK,IS-CNG-TJ,2008-12,422146.0
XK,IS-CNG-TJ,2008-12,
AL,IS-CNG-TJ,2009-01,
AT,IS-CNG-TJ,2009-01,45452.0
BE,IS-CNG-TJ,2009-01,75284.0
BG,IS-CNG-TJ,2009-01,9490.0
CY,IS-CNG-TJ,2009-01,0.0
CZ,IS-CNG-TJ,2009-01,52397.0
DE,IS-CNG-TJ,2009-01,425855.0
DK,IS-CNG-TJ,2009-01,23377.0
EE,IS-CNG-TJ,2009-01,3099.0
EL,IS-CNG-TJ,2009-01,11804.0
ES,IS-CNG-TJ,2009-01,142235.0
EU27_2020,IS-CNG-TJ,2009-01,1990572.0
FI,IS-CNG-TJ,2009-01,17920.0
FR,IS-CNG-TJ,2009-01,283874.0
HR,IS-CNG-TJ,2009-01,11354.0
HU,IS-CNG-TJ,2009-01,66265.0
IE,IS-CNG-TJ,2009-01,20394.0
IS,IS-CNG-TJ,2009-01,0.0
IT,IS-CNG-TJ,2009-01,396964.0
LT,IS-CNG-TJ,2009-01,10754.0
LU,IS-CNG-TJ,2009-01,6329.0
LV,IS-CNG-TJ,2009-01,7965.0
ME,IS-CNG-TJ,2009-01,
MK,IS-CNG-TJ,2009-01,
MT,IS-CNG-TJ,2009-01,0.0
NL,IS-CNG-TJ,2009-01,211148.0
NO,IS-CNG-TJ,2009-01,11863.0
PL,IS-CNG-TJ,2009-01,68331.0
PT,IS-CNG-TJ,2009-01,15992.0
RO,IS-CNG-TJ,2009-01,46611.0
RS,IS-CNG-TJ,2009-01,
SE,IS-CNG-TJ,2009-01,6142.0
SI,IS-CNG-TJ,2009-01,3938.0
SK,IS-CNG-TJ,2009-01,27598.0
TR,IS-CNG-TJ,2009-01,123859.0
UK,IS-CNG-TJ,2009-01,443824.0
XK,IS-CNG-TJ,2009-01,
AL,IS-CNG-TJ,2009-02,
AT,IS-CNG-TJ,2009-02,39028.0
BE,IS-CNG-TJ,2009-02,72098.0
BG,IS-CNG-TJ,2009-02,11252.0
CY,IS-CNG-TJ,2009-02,0.0
CZ,IS-CNG-TJ,2009-02,42073.0
DE,IS-CNG-TJ,2009-02,373517.0
DK,IS-CNG-TJ,2009-02,21405.0
EE,IS-CNG-TJ,2009-02,2948.0
EL,IS-CNG-TJ,2009-02,9844.0
ES,IS-CNG-TJ,2009-02,117869.0
EU27_2020,IS-CNG-TJ,2009-02,1710927.0
FI,IS-CNG-TJ,2009-02,16504.0
FR,IS-CNG-TJ,2009-02,237859.0
HR,IS-CNG-TJ,2009-02,10805.0
HU,IS-CNG-TJ,2009-02,54889.0
IE,IS-CNG-TJ,2009-02,18453.0
IS,IS-CNG-TJ,2009-02,0.0
IT,IS-CNG-TJ,2009-02,336689.0
LT,IS-CNG-TJ,2009-02,11238.0
LU,IS-CNG-TJ,2009-02,5113.0
LV,IS-CNG-TJ,2009-02,7737.0
ME,IS-CNG-TJ,2009-02,
MK,IS-CNG-TJ,2009-02,
MT,IS-CNG-TJ,2009-02,0.0
NL,IS-CNG-TJ,2009-02,174264.0
NO,IS-CNG-TJ,2009-02,15466.0
PL,IS-CNG-TJ,2009-02,58854.0
PT,IS-CNG-TJ,2009-02,11272.0
RO,IS-CNG-TJ,2009-02,42587.0
RS,IS-CNG-TJ,2009-02,
SE,IS-CNG-TJ,2009-02,5595.0
SI,IS-CNG-TJ,2009-02,3521.0
SK,IS-CNG-TJ,2009-02,25513.0
TR,IS-CNG-TJ,2009-02,111716.0
UK,IS-CNG-TJ,2009-02,377682.0
XK,IS-CNG-TJ,2009-02,
AL,IS-CNG-TJ,2009-03,
AT,IS-CNG-TJ,2009-03,34793.0
BE,IS-CNG-TJ,2009-03,64275.0
BG,IS-CNG-TJ,2009-03,10806.0
CY,IS-CNG-TJ,2009-03,0.0
CZ,IS-CNG-TJ,2009-03,36976.0
DE,IS-CNG-TJ,2009-03,335633.0
DK,IS-CNG-TJ,2009-03,18003.0
EE,IS-CNG-TJ,2009-03,3537.0
EL,IS-CNG-TJ,2009-03,8735.0
ES,IS-CNG-TJ,2009-03,116755.0
EU27_2020,IS-CNG-TJ,2009-03,1539568.0
FI,IS-CNG-TJ,2009-03,15936.0
FR,IS-CNG-TJ,2009-03,205977.0
HR,IS-CNG-TJ,2009-03,9891.0
HU,IS-CNG-TJ,2009-03,48219.0
IE,IS-CNG-TJ,2009-03,17820.0
IS,IS-CNG-TJ,2009-03,0.0
IT,IS-CNG-TJ,2009-03,286055.0
LT,IS-CNG-TJ,2009-03,10828.0
LU,IS-CNG-TJ,2009-03,4938.0
LV,IS-CNG-TJ,2009-03,6643.0
ME,IS-CNG-TJ,2009-03,
MK,IS-CNG-TJ,2009-03,
MT,IS-CNG-TJ,2009-03,0.0
NL,IS-CNG-TJ,2009-03,156237.0
NO,IS-CNG-TJ,2009-03,7330.0
PL,IS-CNG-TJ,2009-03,58764.0
PT,IS-CNG-TJ,2009-03,16664.0
RO,IS-CNG-TJ,2009-03,41169.0
RS,IS-CNG-TJ,2009-03,
SE,IS-CNG-TJ,2009-03,5215.0
SI,IS-CNG-TJ,2009-03,3143.0
SK,IS-CNG-TJ,2009-03,22556.0
TR,IS-CNG-TJ,2009-03,117053.0
UK,IS-CNG-TJ,2009-03,352455.0
XK,IS-CNG-TJ,2009-03,
AL,IS-CNG-TJ,2009-04,
AT,IS-CNG-TJ,2009-04,19068.0
BE,IS-CNG-TJ,2009-04,42792.0
BG,IS-CNG-TJ,2009-04,7044.0
CY,IS-CNG-TJ,2009-04,0.0
CZ,IS-CNG-TJ,2009-04,15842.0
DE,IS-CNG-TJ,2009-04,238776.0
DK,IS-CNG-TJ,2009-04,12905.0
EE,IS-CNG-TJ,2009-04,2562.0
EL,IS-CNG-TJ,2009-04,8211.0
ES,IS-CNG-TJ,2009-04,112160.0
EU27_2020,IS-CNG-TJ,2009-04,1041608.0
FI,IS-CNG-TJ,2009-04,13055.0
FR,IS-CNG-TJ,2009-04,117357.0
HR,IS-CNG-TJ,2009-04,7481.0
HU,IS-CNG-TJ,2009-04,23599.0
IE,IS-CNG-TJ,2009-04,17028.0
IS,IS-CNG-TJ,2009-04,0.0
IT,IS-CNG-TJ,2009-04,182955.0
LT,IS-CNG-TJ,2009-04,7926.0
LU,IS-CNG-TJ,2009-04,3826.0
LV,IS-CNG-TJ,2009-04,3231.0
ME,IS-CNG-TJ,2009-04,
MK,IS-CNG-TJ,2009-04,
MT,IS-CNG-TJ,2009-04,0.0
NL,IS-CNG-TJ,2009-04,101959.0
NO,IS-CNG-TJ,2009-04,14757.0
PL,IS-CNG-TJ,2009-04,41384.0
PT,IS-CNG-TJ,2009-04,14835.0
RO,IS-CNG-TJ,2009-04,31461.0
RS,IS-CNG-TJ,2009-04,
SE,IS-CNG-TJ,2009-04,2983.0
SI,IS-CNG-TJ,2009-04,2007.0
SK,IS-CNG-TJ,2009-04,11161.0
TR,IS-CNG-TJ,2009-04,89247.0
