lat,lon,time,mean_Tmean_Yearly
42.2,11.399999999999999,365,16.162312
30.9,-13.5,18262,--
64.4,-18.5,29950,4.1581345
70.5,28.199999999999996,30316,2.189028
55.4,28.000000000000007,9131,6.874681
58.0,2.3999999999999986,19723,--
37.6,-24.7,15706,--
38.0,0.0,17167,--
66.4,16.4,18628,-0.73758304
49.3,0.6000000000000014,12053,11.563547
68.4,-22.9,10592,--
64.30000000000001,30.000000000000007,31046,4.995557
50.900000000000006,1.6000000000000014,6574,--
62.400000000000006,-14.600000000000001,31411,--
61.900000000000006,34.6,4748,3.1964529
34.2,32.1,27759,--
31.8,-22.0,4383,--
30.4,-19.7,15706,--
65.6,3.8000000000000043,14975,--
68.0,22.500000000000007,7305,-1.4699292
52.5,26.1,12418,8.943472
55.6,-1.2999999999999972,34699,--
36.6,28.000000000000007,11323,20.051224
37.4,-4.600000000000001,29585,18.81333
40.400000000000006,-7.600000000000001,21184,11.970589
64.9,2.200000000000003,27759,--
54.4,-15.5,31046,--
61.300000000000004,-1.6000000000000014,15706,--
37.6,3.5,12053,--
57.1,4.300000000000004,30681,--
68.5,-9.100000000000001,10227,--
49.900000000000006,-14.7,12784,--
46.3,32.00000000000001,23011,11.034746
33.0,-15.899999999999999,1826,--
59.9,28.199999999999996,33238,8.181631
55.5,30.800000000000004,9496,6.50822
60.5,-11.200000000000003,2922,--
33.3,15.300000000000004,18628,--
59.6,11.5,24106,7.2674637
42.3,-20.8,5844,--
69.5,-20.1,24472,--
51.3,-17.7,21550,--
58.4,0.0,4748,--
70.80000000000001,-15.0,24106,--
43.6,28.9,7670,13.273025
42.8,-4.100000000000001,2557,10.7238245
35.9,-19.3,24837,--
50.6,-23.9,29950,--
61.300000000000004,-5.100000000000001,28489,--
34.2,15.899999999999999,0,--
36.9,31.199999999999996,3652,17.142294
58.4,2.700000000000003,20454,--
69.2,5.399999999999999,20454,--
64.6,-15.7,31777,1.3526554
68.9,31.500000000000007,29950,2.952291
37.0,-11.899999999999999,21184,--
62.1,-13.399999999999999,28489,--
36.6,-14.600000000000001,1461,--
43.5,25.4,13514,12.592612
59.800000000000004,28.500000000000007,18993,6.801092
46.0,22.1,5113,10.190356
39.6,-3.1999999999999957,3652,15.237403
60.800000000000004,27.1,13879,5.754803
54.7,3.8999999999999986,5844,--
65.0,-0.5,6574,--
71.4,21.4,9496,--
64.5,10.0,19723,--
66.30000000000001,8.5,0,--
47.1,-22.6,1826,--
70.5,13.300000000000004,28855,--
71.1,14.300000000000004,15340,--
69.7,0.5,8401,--
33.5,33.300000000000004,31777,--
32.9,4.300000000000004,29585,23.19685
60.0,7.800000000000004,3287,3.0336576
70.4,-4.699999999999996,26298,--
35.3,25.199999999999996,13149,18.45797
44.0,-23.4,24472,--
30.6,4.399999999999999,31411,25.48134
51.5,-21.0,13514,--
45.900000000000006,-24.6,1461,--
36.2,3.1000000000000014,23011,17.066742
40.400000000000006,-15.3,20089,--
35.0,32.6,13514,16.683891
35.3,13.600000000000001,21184,--
50.1,12.600000000000001,24106,9.417008
37.3,24.300000000000004,30316,19.186169
38.1,14.399999999999999,10957,17.661716
54.800000000000004,-18.7,31046,--
33.9,-13.100000000000001,17897,--
69.1,-9.399999999999999,20454,--
37.6,26.1,9131,16.342575
30.9,17.700000000000003,365,--
46.1,0.5,28855,13.24361
35.5,-19.6,23011,--
35.7,1.2000000000000028,13149,18.706596
42.0,3.200000000000003,25567,16.130596
52.1,-6.399999999999999,26298,11.406639
40.7,28.000000000000007,30681,--
30.700000000000003,-19.0,15340,--
71.7,-11.899999999999999,31046,--
49.6,-6.399999999999999,17532,--
52.1,32.50000000000001,23011,9.181598
51.8,-18.7,6574,--
44.8,-0.10000000000000142,1096,13.469585
71.7,29.500000000000007,15340,--
36.2,-18.2,33603,--
58.0,-4.299999999999997,13514,7.9176097
70.5,-12.0,18993,--
43.0,-7.399999999999999,4748,11.820523
46.900000000000006,7.800000000000004,17167,9.177491
40.7,-10.799999999999997,730,--
58.1,16.0,27028,8.185366
62.5,31.9,6574,3.3109317
46.7,-7.0,24106,--
45.7,25.300000000000004,24472,9.890381
45.6,-13.2,26663,--
50.8,29.300000000000004,24837,9.530814
61.300000000000004,18.700000000000003,0,--
48.5,24.199999999999996,6940,4.0665836
31.3,-2.6999999999999957,26298,23.481298
43.1,17.700000000000003,12418,14.373113
41.0,20.300000000000004,15706,9.720953
69.80000000000001,30.300000000000004,23376,3.7681384
58.9,-2.1999999999999957,4748,--
55.800000000000004,2.6000000000000014,24106,--
70.6,-15.899999999999999,6574,--
54.4,33.70000000000001,12784,6.680825
61.6,-23.2,4018,--
63.400000000000006,-16.6,0,--
40.5,-17.1,25202,--
71.7,-21.9,3652,--
60.2,17.200000000000003,26298,7.609921
68.80000000000001,-14.399999999999999,32507,--
44.8,-23.4,20819,--
52.1,-7.700000000000003,11688,9.966536
54.1,-24.6,22280,--
68.4,-12.7,16436,--
72.5,13.300000000000004,17897,--
31.4,6.100000000000001,35794,25.72869
58.5,17.700000000000003,15706,--
33.6,31.199999999999996,15340,--
46.3,14.899999999999999,22645,10.7682495
51.3,27.6,1461,7.8343463
43.7,7.899999999999999,15340,16.482391
33.5,-24.3,34333,--
40.400000000000006,-22.9,21915,--
61.900000000000006,30.6,8035,3.8079884
46.6,13.0,10227,5.643711
33.4,20.6,28124,--
63.5,-21.9,20819,--
48.900000000000006,-1.1999999999999957,3287,11.119729
60.6,-19.1,8766,--
42.0,-2.0,9496,13.274302
68.5,27.699999999999996,17532,0.5914791
39.5,29.000000000000007,32507,15.398379
66.4,20.300000000000004,9131,0.20157163
62.300000000000004,6.899999999999999,33603,5.9196553
37.7,21.6,2557,16.68749
39.7,17.6,14610,18.004313
38.5,-14.100000000000001,9131,--
49.900000000000006,-14.5,19358,--
44.900000000000006,17.800000000000004,15340,12.473939
46.8,27.699999999999996,2922,9.455525
43.1,25.6,27028,13.244514
72.2,-1.3999999999999986,26298,--
68.4,22.9,7305,-1.9743348
32.3,-3.3999999999999986,6209,17.96798
47.8,-11.600000000000001,27028,--
60.300000000000004,2.1000000000000014,8766,--
51.3,11.5,20819,10.340465
36.3,2.6000000000000014,8766,18.244568
45.900000000000006,16.700000000000003,32507,13.194895
46.6,27.500000000000007,3652,9.587353
60.6,20.6,15340,--
56.300000000000004,30.1,10592,6.0260725
51.0,-16.4,5844,--
70.7,8.200000000000003,8401,--
62.2,11.5,17532,1.7321913
43.1,10.0,1096,15.413426
72.4,7.300000000000004,19358,--
36.2,-7.600000000000001,25202,--
72.30000000000001,24.4,24106,--
34.0,34.800000000000004,2191,--
45.8,7.5,11323,5.470471
70.80000000000001,-19.2,8401,--
53.3,-23.5,12053,--
64.4,33.9,10227,2.0103881
58.0,11.399999999999999,35794,--
57.800000000000004,32.20000000000001,15340,6.6430078
60.800000000000004,-10.5,3287,--
31.4,18.4,6574,--
52.5,2.5,8035,--
54.1,-14.8,15706,--
69.30000000000001,-12.5,27028,--
69.0,-21.1,13514,--
43.8,28.199999999999996,11323,12.304781
64.9,34.1,14245,2.450481
60.0,-8.799999999999997,21184,--
45.1,-16.4,11323,--
38.8,23.199999999999996,12418,16.061703
44.2,15.399999999999999,5113,12.530138
51.1,-1.8999999999999986,23376,10.908119
45.0,20.699999999999996,24837,13.928624
66.7,-23.8,1461,--
65.0,10.5,33603,--
38.2,4.0,11688,--
45.8,23.800000000000004,12418,7.5743933
69.6,31.9,33968,3.7947645
39.7,2.0,31046,--
39.2,33.20000000000001,32872,13.128457
45.6,-6.899999999999999,25567,--
36.5,-18.7,2191,--
57.6,-3.8999999999999986,24837,8.780415
43.7,17.6,365,5.8284235
60.5,-15.600000000000001,6209,--
47.2,0.30000000000000426,33603,13.510446
34.0,26.9,10227,--
68.4,-5.0,24106,--
61.2,28.300000000000004,17532,6.0861726
72.1,17.4,24106,--
54.0,-5.5,26298,--
60.1,-3.6000000000000014,16071,--
34.6,-2.1000000000000014,2557,15.646694
39.3,-15.100000000000001,18628,--
70.1,-18.4,12418,--
34.5,26.000000000000007,25202,--
45.6,31.6,8401,--
46.6,19.9,20089,12.183487
52.400000000000006,5.800000000000004,730,9.730632
45.900000000000006,-4.5,29220,--
67.2,9.399999999999999,36160,--
52.6,10.5,23376,10.55234
58.300000000000004,-1.2999999999999972,28124,--
67.7,34.20000000000001,21550,1.1144001
70.0,-4.600000000000001,17532,--
36.7,12.300000000000004,13879,18.631636
56.9,-0.19999999999999574,7670,--
61.400000000000006,12.399999999999999,3652,0.50361705
40.1,-7.0,1826,15.325732
70.0,-18.5,11688,--
37.7,-14.7,2557,--
49.400000000000006,9.200000000000003,21550,10.86251
72.5,-23.5,365,--
71.9,10.100000000000001,28124,--
38.5,12.600000000000001,32507,--
52.400000000000006,33.00000000000001,10957,7.8554215
53.0,-3.299999999999997,32872,9.142352
63.1,8.100000000000001,25202,6.332531
49.900000000000006,-24.5,0,--
64.0,-1.2999999999999972,25202,--
41.5,-4.899999999999999,730,12.659666
58.1,0.3999999999999986,13879,--
66.9,26.000000000000007,24472,3.1945102
52.0,22.000000000000007,32507,10.0747385
64.5,-3.299999999999997,9496,--
46.8,14.899999999999999,14245,7.715589
65.0,19.0,19723,2.7256148
53.8,3.3999999999999986,5113,--
65.30000000000001,12.200000000000003,36160,7.1063704
61.0,34.1,28124,6.1491556
67.0,16.9,13879,-2.704462
41.5,-12.0,31046,--
53.5,-17.4,14610,--
31.1,31.800000000000004,27394,22.199844
35.0,14.700000000000003,11323,--
39.7,-0.6999999999999957,25567,17.561714
60.5,13.399999999999999,6574,4.2242007
42.900000000000006,6.5,17167,--
51.2,-20.0,21915,--
54.300000000000004,-10.299999999999997,17532,10.682969
49.6,-6.299999999999997,4748,--
43.3,8.300000000000004,10957,--
72.2,-16.5,36160,--
55.1,13.300000000000004,5479,8.618803
42.3,-6.100000000000001,14610,12.031587
63.0,6.5,33603,--
38.1,30.199999999999996,24472,14.8313465
62.7,7.800000000000004,10227,3.4811869
35.9,19.200000000000003,23376,--
65.6,-9.399999999999999,11688,--
30.3,32.00000000000001,19358,22.292582
42.1,-13.3,35794,--
62.0,20.000000000000007,7305,--
66.2,7.200000000000003,33238,--
43.3,-5.699999999999996,35064,13.634031
36.9,-1.6000000000000014,18262,19.032055
66.0,-6.799999999999997,31046,--
40.6,8.800000000000004,18993,16.169712
33.0,33.9,21550,--
50.8,4.600000000000001,6209,10.746813
65.9,25.699999999999996,7670,2.1524956
33.3,-10.200000000000003,29220,--
31.8,-13.7,17897,--
70.1,-13.899999999999999,2191,--
30.200000000000003,29.000000000000007,35429,23.00172
70.7,0.3999999999999986,23011,--
42.0,-10.799999999999997,35064,--
40.7,25.300000000000004,16436,15.971393
66.7,-4.5,12418,--
65.7,33.300000000000004,1461,0.8403551
38.3,-24.3,30681,--
57.1,11.5,25933,8.779764
41.900000000000006,8.300000000000004,30316,--
65.2,-4.0,14245,--
39.7,-3.6999999999999957,20819,16.041355
37.4,9.899999999999999,22280,20.498125
63.1,5.899999999999999,14245,--
44.6,12.600000000000001,33603,15.983903
71.9,0.7000000000000028,5113,--
37.4,9.700000000000003,25202,20.570185
36.9,-1.6000000000000014,26298,19.356947
65.1,10.800000000000004,10592,--
52.3,12.899999999999999,8035,10.313115
36.7,33.1,2557,11.194766
48.3,-9.700000000000003,5479,--
46.8,11.600000000000001,16071,3.3275235
39.7,-3.6000000000000014,10227,15.286437
64.4,-12.5,16071,--
45.900000000000006,-7.0,36160,--
63.2,-8.700000000000003,28124,--
34.1,-2.299999999999997,25202,18.382359
59.6,29.000000000000007,35794,7.5466905
38.3,-7.899999999999999,22645,17.869524
66.7,33.6,33238,4.7383256
32.9,-17.3,11323,--
68.80000000000001,-9.100000000000001,25202,--
39.400000000000006,-9.799999999999997,2557,--
36.7,-23.1,27028,--
67.0,12.5,7670,--
62.400000000000006,-6.399999999999999,24837,7.54413
56.4,-16.9,2191,--
59.0,16.9,17167,7.490442
71.1,29.699999999999996,28855,--
37.9,30.9,35429,14.311809
33.2,18.200000000000003,19358,--
53.3,17.5,22280,9.6139765
62.900000000000006,7.5,8035,4.486591
31.0,-2.1000000000000014,0,21.803823
67.30000000000001,-24.3,25933,--
59.5,21.699999999999996,4383,--
66.6,-2.299999999999997,31411,--
39.2,-18.5,5113,--
63.1,-10.399999999999999,730,--
30.200000000000003,-14.8,31046,--
60.1,-10.200000000000003,34699,--
32.5,33.800000000000004,26298,--
60.800000000000004,2.0,10227,--
41.2,-2.0,30681,13.248667
49.1,-6.600000000000001,9496,--
49.5,-13.100000000000001,35429,--
41.0,7.399999999999999,23741,--
46.2,20.199999999999996,35429,13.429093
39.900000000000006,25.1,1826,15.087498
56.2,-5.600000000000001,1461,8.518657
32.8,-11.100000000000001,8766,--
55.7,2.700000000000003,28124,--
67.2,24.9,730,0.25958052
50.8,23.199999999999996,17167,9.124094
35.7,20.800000000000004,24472,--
46.5,31.4,365,--
44.1,23.300000000000004,13879,12.942447
55.800000000000004,31.4,34333,8.176708
36.2,-6.5,36160,--
41.7,2.5,32872,15.893146
55.800000000000004,20.000000000000007,17897,--
41.7,-17.6,15706,--
55.7,-16.7,12418,--
61.800000000000004,30.6,23741,5.4509416
55.300000000000004,24.1,13149,7.899134
58.6,-23.2,4383,--
71.30000000000001,8.700000000000003,11323,--
56.1,-0.10000000000000142,3652,--
54.6,7.399999999999999,34333,--
49.900000000000006,9.5,11688,9.779789
71.5,22.500000000000007,14610,--
56.9,7.300000000000004,28124,--
41.2,31.699999999999996,21184,14.307647
49.6,32.70000000000001,30316,10.943067
57.5,11.100000000000001,3287,--
50.0,27.4,30316,11.183789
46.5,6.100000000000001,18628,7.4990206
54.2,24.699999999999996,6209,7.2644353
47.400000000000006,19.9,4383,10.7120285
43.900000000000006,-1.0,22645,14.913577
41.2,-11.299999999999997,27759,--
64.9,-14.100000000000001,4748,1.4326023
60.5,-2.3999999999999986,26663,--
48.3,12.100000000000001,32507,10.706062
41.2,33.9,11688,8.703313
32.6,-14.8,27028,--
57.7,24.6,13514,7.4175186
64.80000000000001,11.899999999999999,10227,4.255852
64.9,-8.600000000000001,26298,--
39.5,-16.2,14975,--
51.6,-23.0,4018,--
59.1,-14.399999999999999,30316,--
49.400000000000006,25.800000000000004,25567,10.143729
53.1,33.4,16436,7.923736
44.900000000000006,-7.5,0,--
30.5,-1.7999999999999972,21550,24.021431
39.7,-3.1999999999999957,12053,15.688496
47.8,13.0,26298,9.160785
67.7,19.4,1461,-1.9794986
42.900000000000006,-12.399999999999999,16436,--
44.7,10.100000000000001,19723,13.373801
45.900000000000006,-7.5,32872,--
44.400000000000006,-24.0,5844,--
37.7,13.600000000000001,17897,16.425865
58.4,-18.0,21550,--
42.3,5.0,20454,--
57.7,-5.0,26663,7.129848
52.7,-8.799999999999997,28124,11.062626
45.6,-19.3,14245,--
65.6,34.00000000000001,7305,1.8095032
41.400000000000006,19.699999999999996,8401,15.523811
49.0,33.50000000000001,25202,10.56128
38.3,18.1,22280,--
33.5,25.699999999999996,0,--
65.9,20.4,33968,3.1904132
39.5,-12.299999999999997,29220,--
44.1,5.300000000000004,21915,11.523518
37.7,25.1,17167,17.734411
36.8,-5.299999999999997,1096,15.74499
43.6,29.199999999999996,25202,--
63.800000000000004,-23.1,32872,--
46.400000000000006,0.8999999999999986,12784,12.4998665
61.800000000000004,-12.200000000000003,23011,--
64.9,-24.6,27759,--
48.3,24.500000000000007,31411,6.734643
32.8,17.5,7305,--
40.7,-12.7,12053,--
55.800000000000004,26.300000000000004,13879,7.160841
53.8,-7.5,16801,10.016099
46.400000000000006,21.500000000000007,9496,11.7184105
34.8,10.100000000000001,34333,21.322895
34.7,-15.3,24837,--
61.0,-22.0,15706,--
37.5,-8.5,18262,16.781399
41.6,19.4,5479,15.240412
53.8,11.800000000000004,4018,9.306809
31.200000000000003,-16.1,29585,--
56.2,-2.6000000000000014,22645,--
52.5,-0.7999999999999972,6574,9.796679
36.9,16.4,21915,--
35.9,13.300000000000004,8401,--
40.7,16.4,10957,15.6766815
45.5,23.4,25567,6.4429393
55.6,-6.299999999999997,33238,10.319428
67.7,18.6,14245,-1.9597958
51.900000000000006,4.800000000000004,18262,10.824967
60.1,16.0,10227,5.3074684
46.7,-16.1,2191,--
32.0,29.199999999999996,23741,--
60.6,6.0,14975,6.7865634
44.400000000000006,-15.100000000000001,23376,--
38.5,3.8999999999999986,15340,--
53.900000000000006,-23.4,3287,--
53.3,-10.0,10592,10.690399
72.5,8.600000000000001,6209,--
47.900000000000006,-1.0,34333,13.166219
45.3,26.500000000000007,32142,11.20269
59.5,7.700000000000003,18993,2.4677358
63.300000000000004,-12.600000000000001,9496,--
72.1,18.0,18262,--
32.7,32.4,35064,--
63.7,-21.0,31046,6.434801
61.6,-21.6,29220,--
59.800000000000004,17.800000000000004,2922,6.1985083
51.2,5.0,21915,11.500559
41.5,-10.700000000000003,26298,--
70.2,28.699999999999996,36160,2.755767
41.400000000000006,11.200000000000003,31046,--
62.1,9.800000000000004,8401,-1.0082258
60.0,-16.3,25202,--
64.7,-5.100000000000001,3652,--
57.1,27.199999999999996,34699,8.387198
52.900000000000006,-21.4,3652,--
58.4,-17.4,20819,--
49.400000000000006,1.7000000000000028,35429,12.811076
67.7,-24.4,19358,--
56.5,32.70000000000001,28124,7.0918865
37.4,2.8000000000000043,35064,--
61.2,12.399999999999999,9496,1.6309432
51.7,-22.1,12053,--
72.0,28.800000000000004,29585,--
58.800000000000004,0.10000000000000142,16071,--
59.6,-9.899999999999999,13149,--
65.1,27.500000000000007,4383,1.432037
43.1,27.300000000000004,12418,12.560198
37.5,0.20000000000000284,20454,--
32.8,-15.8,24472,--
66.4,34.20000000000001,4018,1.5872808
64.1,9.100000000000001,11688,--
46.0,3.200000000000003,22645,12.266553
31.200000000000003,18.4,9131,--
36.5,31.699999999999996,21184,--
64.30000000000001,-15.0,2191,3.1665556
69.9,29.6,365,-0.4398639
56.6,-2.799999999999997,17167,9.006135
57.5,-5.299999999999997,13149,6.987398
56.0,21.500000000000007,9862,7.9715986
48.7,33.800000000000004,9131,8.977182
52.8,22.199999999999996,5844,8.248747
68.5,-9.299999999999997,6940,--
70.2,-23.0,29585,--
55.800000000000004,18.800000000000004,27759,--
51.7,31.6,21550,9.3500185
69.80000000000001,-9.299999999999997,36160,--
36.2,3.6000000000000014,28855,16.833721
41.0,24.699999999999996,23011,15.8337555
52.6,-22.9,30681,--
37.3,30.500000000000007,24472,15.50818
68.5,23.4,1096,-2.4366152
51.7,4.0,9862,10.795409
31.4,-1.1000000000000014,8401,21.23811
38.8,26.800000000000004,23741,17.93178
63.800000000000004,8.800000000000004,32142,7.7444825
56.9,-19.8,23741,--
64.6,-10.299999999999997,10227,--
44.3,20.1,22645,13.397033
68.0,26.6,1826,-0.4201073
32.4,21.300000000000004,32872,19.60624
43.8,16.200000000000003,34699,14.328977
42.3,16.1,3652,--
48.8,-13.600000000000001,24837,--
42.8,32.800000000000004,16436,--
54.7,0.30000000000000426,8766,--
50.2,19.800000000000004,3652,7.633052
32.7,32.70000000000001,34333,--
37.7,-15.5,6940,--
34.4,23.9,24837,--
34.5,-20.5,2922,--
71.30000000000001,-13.7,8401,--
38.0,23.6,4018,16.352577
53.400000000000006,13.700000000000003,18628,9.980928
61.0,24.500000000000007,15340,5.486936
60.0,-7.899999999999999,31777,--
51.5,-19.6,26298,--
57.5,16.9,21184,9.024389
62.300000000000004,30.000000000000007,30316,5.952517
53.3,22.9,10227,7.99601
45.2,-3.8999999999999986,12418,--
70.30000000000001,-19.0,8766,--
33.9,-17.2,1461,--
47.5,-11.700000000000003,29220,--
51.5,-10.5,13514,--
58.0,-18.4,27394,--
33.5,-16.0,12418,--
55.7,-14.2,32142,--
36.4,-3.3999999999999986,6940,--
34.3,6.800000000000004,2922,22.028885
60.2,27.500000000000007,8035,--
53.8,8.5,4018,9.436706
62.6,26.6,8401,4.228652
56.0,-20.8,21184,--
35.4,24.6,2922,17.817148
65.7,12.300000000000004,730,3.4766407
39.7,-7.799999999999997,35064,17.501287
46.1,23.9,3652,9.685901
60.5,24.500000000000007,2557,4.365483
55.300000000000004,15.0,365,7.7305274
31.200000000000003,26.199999999999996,7305,20.05355
53.3,-7.200000000000003,31046,10.745021
55.300000000000004,30.4,27759,8.05965
42.400000000000006,-15.399999999999999,18262,--
43.7,11.200000000000003,11323,14.239608
67.7,10.300000000000004,13514,--
48.8,-15.399999999999999,31411,--
52.8,-21.6,15706,--
30.4,16.9,31046,22.322924
45.0,7.399999999999999,13514,14.142175
69.30000000000001,1.3999999999999986,25202,--
39.3,18.1,16071,--
58.0,0.8000000000000043,19723,--
50.6,9.700000000000003,35794,10.21625
33.0,-16.0,6209,--
34.2,8.200000000000003,24837,23.005325
67.80000000000001,-24.1,9496,--
47.2,-6.799999999999997,31046,--
70.2,20.6,27028,0.6590963
57.2,20.300000000000004,8401,--
42.6,7.600000000000001,17167,--
57.4,-16.8,16071,--
38.5,-10.200000000000003,34333,--
53.1,29.699999999999996,4018,7.120477
67.6,-16.4,4018,--
56.800000000000004,-21.9,21184,--
61.400000000000006,30.699999999999996,17167,5.3209887
67.4,1.5,7305,--
53.8,30.500000000000007,14245,7.5458455
59.300000000000004,9.600000000000001,30316,7.226738
61.1,17.6,35064,--
52.0,-19.2,28855,--
37.6,-5.199999999999996,13879,18.941803
56.6,28.000000000000007,8766,6.467255
34.2,-10.700000000000003,5479,--
50.900000000000006,-17.2,27028,--
32.4,-24.5,34699,--
57.0,31.6,5844,5.433674
69.80000000000001,-17.6,15706,--
36.5,4.5,27759,16.548502
34.6,-1.7999999999999972,26663,15.514159
49.1,23.800000000000004,21184,9.351624
60.7,-0.8999999999999986,0,6.8101535
71.0,34.300000000000004,18628,--
46.7,-18.8,28855,--
53.3,-13.600000000000001,1096,--
65.2,-2.6000000000000014,23011,--
57.7,16.200000000000003,19723,7.87701
55.800000000000004,-5.0,5479,9.214886
60.7,30.699999999999996,16801,5.8464417
49.5,29.800000000000004,9131,8.647161
42.1,-20.5,19358,--
58.9,28.699999999999996,32872,7.9018526
49.900000000000006,12.899999999999999,7305,7.823384
62.5,-14.899999999999999,6209,--
46.8,-4.5,19723,--
56.300000000000004,20.4,33968,--
30.1,6.0,32142,25.52255
36.2,-10.799999999999997,34699,--
37.8,28.500000000000007,8035,14.449112
30.8,31.1,34699,22.56685
63.2,-9.299999999999997,6574,--
50.400000000000006,24.000000000000007,36160,10.392312
56.9,-6.799999999999997,5479,8.9521475
67.7,23.300000000000004,11323,0.23939148
58.4,-12.299999999999997,10592,--
65.0,24.699999999999996,24106,5.1954474
38.900000000000006,19.6,7670,--
60.0,18.9,9862,6.455593
67.80000000000001,22.6,31046,2.0679655
71.5,25.6,18628,--
45.6,14.0,25202,12.030255
58.4,33.00000000000001,29220,6.952171
66.5,-23.8,20454,--
60.300000000000004,-4.0,31411,--
66.2,14.800000000000004,13514,0.514489
60.2,-6.5,12053,--
62.900000000000006,13.300000000000004,12053,0.8005044
55.7,26.1,8766,6.7911806
30.4,-3.299999999999997,18628,23.336514
59.300000000000004,-21.8,6574,--
52.8,24.199999999999996,5113,8.109832
48.2,3.1000000000000014,28124,12.96061
66.2,29.699999999999996,0,-0.78861976
45.1,28.6,15706,11.476938
36.2,24.500000000000007,7305,--
32.3,19.6,2191,--
34.1,19.300000000000004,7305,--
65.7,12.800000000000004,9496,1.398878
30.700000000000003,0.10000000000000142,2557,21.926315
30.200000000000003,12.899999999999999,36160,23.221994
39.400000000000006,6.0,30681,--
69.30000000000001,-9.100000000000001,19358,--
67.0,-17.1,20819,--
68.30000000000001,1.3999999999999986,8401,--
46.900000000000006,-13.5,27394,--
67.6,14.100000000000001,27028,--
46.6,-13.399999999999999,13149,--
37.7,34.1,9862,12.549594
56.0,-13.3,15706,--
31.8,0.3999999999999986,9862,20.725058
57.2,26.000000000000007,16071,6.811675
71.2,24.699999999999996,16436,--
59.4,6.0,33603,8.8599415
37.3,30.500000000000007,16071,14.851764
70.4,-11.5,30316,--
43.3,28.500000000000007,32507,14.537775
56.0,31.800000000000004,31046,7.926782
53.3,34.70000000000001,13514,7.528187
70.1,-18.8,14975,--
70.9,-15.0,5113,--
60.900000000000006,21.300000000000004,1461,4.5793715
47.7,-23.5,27759,--
56.5,-22.8,13514,--
46.400000000000006,29.4,8401,10.832759
37.8,29.699999999999996,24472,14.892475
66.0,-6.700000000000003,16801,--
39.0,-17.6,9862,--
50.7,-9.399999999999999,11323,--
52.1,8.300000000000004,31411,10.924062
52.6,-19.2,34699,--
61.300000000000004,23.500000000000007,32872,7.003613
42.0,32.20000000000001,8401,--
36.0,2.6000000000000014,22645,17.307331
47.3,15.0,20089,6.9329476
34.0,13.5,25202,--
39.3,20.300000000000004,35794,17.265432
33.9,-21.3,31411,--
46.400000000000006,-17.5,1096,--
62.1,0.6000000000000014,28124,--
69.2,11.0,29220,--
40.8,8.700000000000003,31411,17.143248
70.4,-3.6999999999999957,27394,--
46.400000000000006,2.200000000000003,20819,11.852881
64.0,29.699999999999996,32142,5.287852
37.5,22.300000000000004,19358,12.853804
63.900000000000006,14.399999999999999,12053,2.509742
64.6,22.6,11688,--
65.9,-8.899999999999999,19723,--
70.1,-17.2,33603,--
64.9,28.199999999999996,22280,3.954904
64.4,31.500000000000007,29585,4.627873
61.300000000000004,-14.3,5479,--
32.1,13.0,16436,19.43322
35.6,33.50000000000001,22280,--
47.1,9.600000000000001,13879,5.790741
32.5,-10.700000000000003,730,--
39.0,20.199999999999996,3287,--
67.30000000000001,16.800000000000004,9131,-2.4585545
68.7,19.6,30316,-1.0298811
43.3,-7.600000000000001,17167,12.173134
48.400000000000006,-10.600000000000001,365,--
45.2,6.300000000000004,4748,3.7757432
51.5,20.699999999999996,25202,9.868342
61.900000000000006,-4.5,6940,--
51.3,-14.899999999999999,11688,--
50.5,-6.199999999999996,25567,--
40.0,29.300000000000004,24106,9.508818
63.6,24.800000000000004,35064,6.0085063
48.400000000000006,13.700000000000003,30316,10.49463
36.9,-11.5,24837,--
34.1,-19.6,21550,--
63.7,34.50000000000001,1826,2.0047216
52.1,25.9,10227,8.649083
66.7,3.8999999999999986,17897,--
49.7,-14.0,14245,--
71.7,33.1,14975,--
61.0,-6.799999999999997,33603,--
72.0,-3.0,21184,--
32.3,14.399999999999999,7305,20.702118
62.800000000000004,2.5,27759,--
50.6,-6.5,2191,--
44.8,16.1,27759,11.650356
45.6,24.800000000000004,13879,3.9876354
57.2,5.300000000000004,19723,--
50.5,31.1,16801,9.728078
48.400000000000006,21.6,16801,10.028422
46.3,24.4,35064,11.499643
60.6,34.70000000000001,30681,6.197811
54.4,-21.2,14975,--
39.6,19.9,27394,17.167053
34.0,-19.2,8401,--
34.1,-17.7,2922,--
53.0,-0.5,8401,9.897212
56.2,30.9,33603,7.9696436
70.1,-19.0,27759,--
39.1,14.200000000000003,31777,--
46.5,34.9,6574,10.8636265
72.30000000000001,-1.2999999999999972,25567,--
41.400000000000006,33.6,24472,11.537825
46.8,34.9,15706,11.180306
48.7,-21.6,26663,--
44.1,-11.700000000000003,18628,--
55.300000000000004,33.20000000000001,34699,7.8884645
36.2,-20.4,2557,--
70.0,23.699999999999996,4748,-2.96384
34.7,25.9,22645,--
66.1,-6.700000000000003,5113,--
67.5,4.5,31046,--
31.8,-2.299999999999997,5479,21.21735
70.30000000000001,-17.8,10227,--
57.7,-10.0,31411,--
54.800000000000004,-4.299999999999997,6209,9.040698
39.7,8.200000000000003,29950,18.884026
40.3,22.199999999999996,3652,9.87103
42.3,32.20000000000001,29220,--
62.7,0.8999999999999986,11688,--
65.30000000000001,-4.0,34699,--
55.4,-3.799999999999997,730,7.1339645
32.7,14.800000000000004,26663,--
50.2,-23.1,2191,--
